n,path,true,answer,pred,correct,t_start,t_end,latency_s,E_im_J,Ppeak_W
50,/home/htj/resisc45/imgs_full/runway_s0005050.png,runway,Airport,airport,0,1782913506.9259758,1782913518.0595663,11.133590459823608,36.17837498306498,3.746
51,/home/htj/resisc45/imgs_full/snowberg_s0005051.png,snowberg,Mountain,mountain,0,1782913518.064115,1782913529.3179197,11.253804683685303,36.14642088122779,3.647
52,/home/htj/resisc45/imgs_full/chaparral_s0005052.png,chaparral,Beach,beach,0,1782913529.3221207,1782913540.5262923,11.204171657562256,36.05593437752022,3.644
53,/home/htj/resisc45/imgs_full/overpass_s0005053.png,overpass,Freeway,freeway,0,1782913540.5301752,1782913551.884092,11.353916883468628,37.15194620857954,3.746
54,/home/htj/resisc45/imgs_full/railway_station_s0005054.png,railway_station,Railway,railway,0,1782913551.8884737,1782913563.013632,11.125158309936523,39.33901620068672,5.695099999999998
55,/home/htj/resisc45/imgs_full/sea_ice_s0005055.png,sea_ice,Sea ice,sea_ice,1,1782913563.017907,1782913574.451051,11.433144092559814,39.63262426831829,5.561
56,/home/htj/resisc45/imgs_full/airplane_s0005056.png,airplane,Airport,airport,0,1782913574.4553394,1782913585.6083074,11.152967929840088,36.1501832344678,3.743
57,/home/htj/resisc45/imgs_full/bridge_s0005057.png,bridge,Bridge,bridge,1,1782913585.6123865,1782913596.728193,11.115806579589844,36.142761527042,3.746
58,/home/htj/resisc45/imgs_full/commercial_area_s0005058.png,commercial_area,Commercial area,commercial_area,1,1782913596.7326715,1782913608.0776973,11.345025777816772,36.516046337465546,3.644
59,/home/htj/resisc45/imgs_full/dense_residential_s0005059.png,dense_residential,Dense residential,dense_residential,1,1782913608.081998,1782913619.4551296,11.373131513595581,39.78600045177817,5.667049999999998
60,/home/htj/resisc45/imgs_full/forest_s0005060.png,forest,Forest,forest,1,1782913619.4594054,1782913630.6088037,11.14939832687378,39.236609906885086,5.666
61,/home/htj/resisc45/imgs_full/ship_s0005061.png,ship,Harbor,harbor,0,1782913630.610308,1782913641.9373448,11.32703685760498,40.03213888567058,5.7634
62,/home/htj/resisc45/imgs_full/baseball_diamond_s0005062.png,baseball_diamond,Baseball diamond,baseball_diamond,1,1782913641.9415014,1782913653.338382,11.396880626678467,39.770668603663445,5.570049999999998
63,/home/htj/resisc45/imgs_full/basketball_court_s0005063.png,basketball_court,Basketball court,basketball_court,1,1782913653.3424914,1782913664.682071,11.339579582214355,40.24212681295395,5.763
64,/home/htj/resisc45/imgs_full/sparse_residential_s0005064.png,sparse_residential,Church,church,0,1782913664.6863873,1782913675.8191118,11.132724523544312,39.498278609690296,5.666
65,/home/htj/resisc45/imgs_full/overpass_s0005065.png,overpass,freeway,freeway,0,1782913675.823598,1782913687.23461,11.411012172698975,39.97890693108715,5.666
66,/home/htj/resisc45/imgs_full/airport_s0005066.png,airport,Airport,airport,1,1782913687.236297,1782913698.4593399,11.223042964935303,39.37863836661208,5.565
67,/home/htj/resisc45/imgs_full/airplane_s0005067.png,airplane,Airport,airport,0,1782913698.4608784,1782913709.7531219,11.292243480682373,39.393561697687765,5.666
68,/home/htj/resisc45/imgs_full/island_s0005068.png,island,Island,island,1,1782913709.7543352,1782913720.9749107,11.22057557106018,39.44015312355577,5.676699999999998
69,/home/htj/resisc45/imgs_full/wetland_s0005069.png,wetland,Forest,forest,0,1782913720.979211,1782913732.2028995,11.22368836402893,39.383466685078474,5.604599999999998
70,/home/htj/resisc45/imgs_full/baseball_diamond_s0005070.png,baseball_diamond,Baseball diamond,baseball_diamond,1,1782913732.207153,1782913743.5429578,11.33580470085144,40.149084732864374,5.676099999999999
71,/home/htj/resisc45/imgs_full/tennis_court_s0005071.png,tennis_court,Dense residential,dense_residential,0,1782913743.5474386,1782913754.9029133,11.355474710464478,36.83988527467727,3.743
72,/home/htj/resisc45/imgs_full/parking_lot_s0005072.png,parking_lot,Parking lot,parking_lot,1,1782913754.9073563,1782913766.3167586,11.40940237045288,39.572428228690626,5.570049999999998
73,/home/htj/resisc45/imgs_full/roundabout_s0005073.png,roundabout,Roundabout,roundabout,1,1782913766.3209653,1782913777.7204294,11.399464130401611,39.86216793770576,5.666
74,/home/htj/resisc45/imgs_full/bridge_s0005074.png,bridge,Bridge,bridge,1,1782913777.72449,1782913788.9883687,11.26387882232666,38.91441424914423,5.480199999999999
75,/home/htj/resisc45/imgs_full/meadow_s0005075.png,meadow,Rectangular farmland,rectangular_farmland,0,1782913788.992745,1782913800.4537113,11.460966348648071,38.44857707359423,4.353
76,/home/htj/resisc45/imgs_full/sparse_residential_s0005076.png,sparse_residential,Sparse residential,sparse_residential,1,1782913800.4580224,1782913811.832961,11.374938726425171,39.8360022897327,5.570049999999998
77,/home/htj/resisc45/imgs_full/wetland_s0005077.png,wetland,Lake,lake,0,1782913811.8371809,1782913823.009544,11.172363042831421,39.44892988201063,5.662
78,/home/htj/resisc45/imgs_full/tennis_court_s0005078.png,tennis_court,Sparse residential,sparse_residential,0,1782913823.0140638,1782913834.3412285,11.327164649963379,40.21946028734811,5.7730999999999995
79,/home/htj/resisc45/imgs_full/harbor_s0005079.png,harbor,Harbor,harbor,1,1782913834.3454595,1782913845.7098176,11.364358186721802,36.848874598654504,3.644
80,/home/htj/resisc45/imgs_full/sparse_residential_s0005080.png,sparse_residential,Dense residential,dense_residential,0,1782913845.7140164,1782913857.104134,11.390117645263672,40.179266450138094,5.662
81,/home/htj/resisc45/imgs_full/ship_s0005081.png,ship,Industrial area,industrial_area,0,1782913857.1080353,1782913868.461407,11.353371620178223,36.56489570737838,3.644
82,/home/htj/resisc45/imgs_full/dense_residential_s0005082.png,dense_residential,Lake,lake,0,1782913868.4659133,1782913879.684308,11.218394756317139,37.030383544113434,3.968199999999999
83,/home/htj/resisc45/imgs_full/runway_s0005083.png,runway,Rectangular farmland,rectangular_farmland,0,1782913879.6856012,1782913891.1830823,11.497481107711792,40.25359204967187,5.660949999999999
84,/home/htj/resisc45/imgs_full/mountain_s0005084.png,mountain,Mountain,mountain,1,1782913891.1874309,1782913902.3586028,11.17117190361023,36.31975968963759,3.746
85,/home/htj/resisc45/imgs_full/storage_tank_s0005085.png,storage_tank,Industrial area,industrial_area,0,1782913902.3631303,1782913913.7087448,11.345614433288574,39.92289133978367,5.767
86,/home/htj/resisc45/imgs_full/mobile_home_park_s0005086.png,mobile_home_park,Mobile home park,mobile_home_park,1,1782913913.7107115,1782913925.2578747,11.547163248062134,37.20945370888475,3.647
87,/home/htj/resisc45/imgs_full/wetland_s0005087.png,wetland,Forest,forest,0,1782913925.262284,1782913936.5162776,11.253993511199951,36.18318869088507,3.644
88,/home/htj/resisc45/imgs_full/commercial_area_s0005088.png,commercial_area,Commercial area,commercial_area,1,1782913936.520882,1782913947.8750153,11.354133367538452,39.788686954532864,5.673899999999999
89,/home/htj/resisc45/imgs_full/railway_s0005089.png,railway,Railway,railway,1,1782913947.8792655,1782913959.133019,11.253753423690796,39.43377720513609,5.666
90,/home/htj/resisc45/imgs_full/ship_s0005090.png,ship,Harbor,harbor,0,1782913959.1372502,1782913970.5271075,11.389857292175293,39.67645397871971,5.6621999999999995
91,/home/htj/resisc45/imgs_full/golf_course_s0005091.png,golf_course,Golf course,golf_course,1,1782913970.53149,1782913981.8956413,11.364151239395142,39.582134257400035,5.570049999999998
92,/home/htj/resisc45/imgs_full/baseball_diamond_s0005092.png,baseball_diamond,Baseball diamond,baseball_diamond,1,1782913981.9001896,1782913993.331242,11.431052446365356,39.80224216735185,5.666
93,/home/htj/resisc45/imgs_full/desert_s0005093.png,desert,Desert,desert,1,1782913993.3355958,1782914004.5280044,11.192408561706543,39.20169650800374,5.666
94,/home/htj/resisc45/imgs_full/airport_s0005094.png,airport,Airport,airport,1,1782914004.5320792,1782914015.7613993,11.229320049285889,39.25827002967969,5.580149999999998
95,/home/htj/resisc45/imgs_full/circular_farmland_s0005095.png,circular_farmland,Circular farmland,circular_farmland,1,1782914015.7656283,1782914027.1264582,11.360829830169678,39.669049107901415,5.585199999999999
96,/home/htj/resisc45/imgs_full/terrace_s0005096.png,terrace,Rectangular farmland,rectangular_farmland,0,1782914027.1306343,1782914038.6495624,11.518928050994873,40.22029494038239,5.5547999999999975
97,/home/htj/resisc45/imgs_full/thermal_power_station_s0005097.png,thermal_power_station,Industrial area,industrial_area,0,1782914038.6537445,1782914050.036555,11.382810592651367,39.74342466856003,5.570049999999998
98,/home/htj/resisc45/imgs_full/golf_course_s0005098.png,golf_course,Golf course,golf_course,1,1782914050.0408213,1782914061.4030612,11.362239837646484,39.69281439082467,5.575099999999999
99,/home/htj/resisc45/imgs_full/mountain_s0005099.png,mountain,Forest,forest,0,1782914061.4072523,1782914072.5986176,11.191365242004395,39.310070104156225,5.59025
100,/home/htj/resisc45/imgs_full/baseball_diamond_s0005100.png,baseball_diamond,Baseball diamond,baseball_diamond,1,1782914072.6029823,1782914083.9620519,11.359069585800171,39.59408167383194,5.569849999999999
101,/home/htj/resisc45/imgs_full/commercial_area_s0005101.png,commercial_area,Commercial area,commercial_area,1,1782914083.9663897,1782914095.3410535,11.374663829803467,36.635915376265054,3.647
102,/home/htj/resisc45/imgs_full/desert_s0005102.png,desert,Beach,beach,0,1782914095.3453212,1782914106.5484338,11.203112602233887,39.434842622679504,5.605399999999998
103,/home/htj/resisc45/imgs_full/mobile_home_park_s0005103.png,mobile_home_park,Mobile home park,mobile_home_park,1,1782914106.5526679,1782914118.1243324,11.571664571762085,40.27697414514114,5.565
104,/home/htj/resisc45/imgs_full/ground_track_field_s0005104.png,ground_track_field,Stadium,stadium,0,1782914118.1287405,1782914129.3371358,11.20839524269104,35.9266049543008,3.644
105,/home/htj/resisc45/imgs_full/intersection_s0005105.png,intersection,Commercial area,commercial_area,0,1782914129.3413124,1782914140.7190325,11.37772011756897,39.787375253733394,5.570049999999998
106,/home/htj/resisc45/imgs_full/golf_course_s0005106.png,golf_course,Golf course,golf_course,1,1782914140.7232518,1782914152.0982294,11.374977588653564,40.17283772518396,5.574899999999997
107,/home/htj/resisc45/imgs_full/terrace_s0005107.png,terrace,Terrace,terrace,1,1782914152.102511,1782914163.4557261,11.353215217590332,39.57365696322379,5.5747
108,/home/htj/resisc45/imgs_full/thermal_power_station_s0005108.png,thermal_power_station,Industrial area,industrial_area,0,1782914163.4600976,1782914174.838312,11.378214359283447,39.8627775327444,5.6621999999999995
109,/home/htj/resisc45/imgs_full/terrace_s0005109.png,terrace,Rectangular farmland,rectangular_farmland,0,1782914174.839599,1782914186.3578272,11.51822829246521,40.109761836733135,5.5547999999999975
110,/home/htj/resisc45/imgs_full/commercial_area_s0005110.png,commercial_area,Commercial area,commercial_area,1,1782914186.3622606,1782914197.7162375,11.353976964950562,39.94545905879993,5.6720999999999995
111,/home/htj/resisc45/imgs_full/snowberg_s0005111.png,snowberg,Mountain,mountain,0,1782914197.7203507,1782914208.9937215,11.273370742797852,39.11523724077205,5.561
112,/home/htj/resisc45/imgs_full/ship_s0005112.png,ship,Harbor,harbor,0,1782914208.9947088,1782914220.3537836,11.359074831008911,39.581718565385344,5.566049999999998
113,/home/htj/resisc45/imgs_full/terrace_s0005113.png,terrace,Rectangular farmland,rectangular_farmland,0,1782914220.3580916,1782914231.9380836,11.579992055892944,40.24824915359885,5.565
114,/home/htj/resisc45/imgs_full/cloud_s0005114.png,cloud,Cloud,cloud,1,1782914231.942525,1782914243.2107522,11.268227338790894,39.244390309054445,5.5761499999999975
115,/home/htj/resisc45/imgs_full/meadow_s0005115.png,meadow,Sparse residential,sparse_residential,0,1782914243.212469,1782914254.6329083,11.42043924331665,39.7016723722887,5.565
116,/home/htj/resisc45/imgs_full/palace_s0005116.png,palace,Airport,airport,0,1782914254.6368809,1782914265.8508613,11.213980436325073,39.353785090405324,5.6628
117,/home/htj/resisc45/imgs_full/roundabout_s0005117.png,roundabout,Roundabout,roundabout,1,1782914265.8550253,1782914277.2530222,11.39799690246582,37.34375059768335,4.151
118,/home/htj/resisc45/imgs_full/overpass_s0005118.png,overpass,Freeway,freeway,0,1782914277.2545497,1782914288.6832511,11.428701400756836,37.421968436117176,4.049
119,/home/htj/resisc45/imgs_full/industrial_area_s0005119.png,industrial_area,Industrial area,industrial_area,1,1782914288.6877913,1782914300.0712364,11.383445024490356,38.107562067334655,4.861099999999999
120,/home/htj/resisc45/imgs_full/mobile_home_park_s0005120.png,mobile_home_park,Mobile home park,mobile_home_park,1,1782914300.0757275,1782914311.6518242,11.576096773147583,40.14687303609919,5.561
121,/home/htj/resisc45/imgs_full/rectangular_farmland_s0005121.png,rectangular_farmland,Rectangular farmland,rectangular_farmland,1,1782914311.6562068,1782914323.1888888,11.532681941986084,40.29751996618421,5.561
122,/home/htj/resisc45/imgs_full/storage_tank_s0005122.png,storage_tank,Industrial area,industrial_area,0,1782914323.1932704,1782914334.5518816,11.358611106872559,39.803198927079016,5.666
123,/home/htj/resisc45/imgs_full/rectangular_farmland_s0005123.png,rectangular_farmland,Rectangular farmland,rectangular_farmland,1,1782914334.5531812,1782914346.0502813,11.497100114822388,40.28817237216294,5.5648
124,/home/htj/resisc45/imgs_full/storage_tank_s0005124.png,storage_tank,Industrial area,industrial_area,0,1782914346.054484,1782914357.4274623,11.372978448867798,39.761922928470376,5.570049999999998
125,/home/htj/resisc45/imgs_full/palace_s0005125.png,palace,Stadium,stadium,0,1782914357.4317937,1782914368.6261923,11.194398641586304,39.26477941805336,5.584399999999999
126,/home/htj/resisc45/imgs_full/beach_s0005126.png,beach,Beach,beach,1,1782914368.63012,1782914379.8456466,11.215526580810547,39.032423628715094,5.483399999999999
127,/home/htj/resisc45/imgs_full/stadium_s0005127.png,stadium,Stadium,stadium,1,1782914379.8500566,1782914391.0683236,11.21826696395874,39.16103382358212,5.585199999999999
128,/home/htj/resisc45/imgs_full/medium_residential_s0005128.png,medium_residential,Dense residential,dense_residential,0,1782914391.0722573,1782914402.4275146,11.355257272720337,39.587379219594006,5.662
129,/home/htj/resisc45/imgs_full/tennis_court_s0005129.png,tennis_court,Dense residential,dense_residential,0,1782914402.4297101,1782914413.7689002,11.339190006256104,39.51929942512033,5.5710999999999995
130,/home/htj/resisc45/imgs_full/commercial_area_s0005130.png,commercial_area,Industrial area,industrial_area,0,1782914413.7733996,1782914425.158466,11.385066509246826,39.634092009317875,5.566049999999998
131,/home/htj/resisc45/imgs_full/bridge_s0005131.png,bridge,Bridge,bridge,1,1782914425.1594262,1782914436.3447857,11.185359477996826,38.827221671852364,5.480199999999999
132,/home/htj/resisc45/imgs_full/commercial_area_s0005132.png,commercial_area,Railway station,railway_station,0,1782914436.3493664,1782914447.7045496,11.355183124542236,39.62108698261443,5.662
133,/home/htj/resisc45/imgs_full/cloud_s0005133.png,cloud,Cloud,cloud,1,1782914447.7060018,1782914458.904695,11.19869327545166,39.653947580627985,5.581199999999999
134,/home/htj/resisc45/imgs_full/roundabout_s0005134.png,roundabout,Roundabout,roundabout,1,1782914458.90919,1782914470.2325149,11.323324918746948,40.72522003779219,5.5747
135,/home/htj/resisc45/imgs_full/basketball_court_s0005135.png,basketball_court,Basketball court,basketball_court,1,1782914470.2365792,1782914481.6135805,11.377001285552979,36.79117429724693,3.649099999999998
136,/home/htj/resisc45/imgs_full/commercial_area_s0005136.png,commercial_area,Stadium,stadium,0,1782914481.618113,1782914492.8240247,11.205911636352539,38.940486053524886,5.662
137,/home/htj/resisc45/imgs_full/commercial_area_s0005137.png,commercial_area,Commercial area,commercial_area,1,1782914492.8257422,1782914504.186251,11.360508680343628,39.7550208785379,5.570049999999998
138,/home/htj/resisc45/imgs_full/golf_course_s0005138.png,golf_course,Golf course,golf_course,1,1782914504.190627,1782914515.5660279,11.37540078163147,39.62315041205032,5.662
139,/home/htj/resisc45/imgs_full/ship_s0005139.png,ship,Harbor,harbor,0,1782914515.5704346,1782914526.9255009,11.355066299438477,36.49598193528065,3.644
140,/home/htj/resisc45/imgs_full/thermal_power_station_s0005140.png,thermal_power_station,Industrial area,industrial_area,0,1782914526.9296505,1782914538.3380518,11.408401250839233,39.60633661714241,5.565
141,/home/htj/resisc45/imgs_full/tennis_court_s0005141.png,tennis_court,Medium residential,medium_residential,0,1782914538.3396368,1782914549.7414513,11.401814460754395,36.57798994432926,3.647
142,/home/htj/resisc45/imgs_full/freeway_s0005142.png,freeway,Freeway,freeway,1,1782914549.7453647,1782914561.0831535,11.337788820266724,36.38478748625727,3.644
143,/home/htj/resisc45/imgs_full/medium_residential_s0005143.png,medium_residential,Medium residential,medium_residential,1,1782914561.0869825,1782914572.4647052,11.37772274017334,36.36661519441605,3.644
144,/home/htj/resisc45/imgs_full/island_s0005144.png,island,Island,island,1,1782914572.4656446,1782914583.6853,11.219655513763428,39.04519852382157,5.587599999999998
145,/home/htj/resisc45/imgs_full/stadium_s0005145.png,stadium,Industrial area,industrial_area,0,1782914583.6896462,1782914595.0735903,11.383944034576416,39.57093098250866,5.575099999999996
146,/home/htj/resisc45/imgs_full/runway_s0005146.png,runway,Runway,runway,1,1782914595.0778775,1782914606.425359,11.347481489181519,39.45405838973522,5.572899999999999
147,/home/htj/resisc45/imgs_full/church_s0005147.png,church,Church,church,1,1782914606.4297519,1782914617.6583502,11.228598356246948,38.85351522086841,5.487199999999999
148,/home/htj/resisc45/imgs_full/railway_station_s0005148.png,railway_station,Industrial area,industrial_area,0,1782914617.6625807,1782914629.0855176,11.422936916351318,37.82532226727376,4.758
149,/home/htj/resisc45/imgs_full/stadium_s0005149.png,stadium,Stadium,stadium,1,1782914629.089604,1782914640.2783542,11.188750267028809,38.93230727432948,5.587599999999998
150,/home/htj/resisc45/imgs_full/cloud_s0005150.png,cloud,Commercial area,commercial_area,0,1782914640.2827606,1782914651.6464677,11.363707065582275,39.40202678432177,5.575099999999999
151,/home/htj/resisc45/imgs_full/airport_s0005151.png,airport,Airport,airport,1,1782914651.6505518,1782914662.805285,11.154733180999756,39.169162622232825,5.69125
152,/home/htj/resisc45/imgs_full/sea_ice_s0005152.png,sea_ice,Cloud,cloud,0,1782914662.809577,1782914674.0243387,11.214761734008789,38.81998313385823,5.585199999999999
153,/home/htj/resisc45/imgs_full/snowberg_s0005153.png,snowberg,Mountain,mountain,0,1782914674.0259151,1782914685.2016358,11.175720691680908,38.74145835613841,5.565600000000001
154,/home/htj/resisc45/imgs_full/industrial_area_s0005154.png,industrial_area,Industrial area,industrial_area,1,1782914685.2059245,1782914696.5959046,11.38998007774353,39.22521204103589,5.565
155,/home/htj/resisc45/imgs_full/dense_residential_s0005155.png,dense_residential,Dense residential,dense_residential,1,1782914696.600497,1782914707.9421449,11.341647863388062,39.421174258512465,5.565
156,/home/htj/resisc45/imgs_full/lake_s0005156.png,lake,Lake,lake,1,1782914707.9437473,1782914719.1407537,11.197006464004517,38.81035901933878,5.5618
157,/home/htj/resisc45/imgs_full/desert_s0005157.png,desert,Beach,beach,0,1782914719.1447673,1782914730.3585727,11.213805437088013,38.879515753529404,5.565
