n,path,true,answer,pred,correct,t_start,t_end,latency_s,E_im_J,Ppeak_W
25,/home/htj/resisc45/imgs_full/roundabout_s0005025.png,roundabout,roundabout,roundabout,1,1782906816.2613072,1782906821.0084367,4.747129440307617,14.77621250642064,3.444
26,/home/htj/resisc45/imgs_full/golf_course_s0005026.png,golf_course,golf course,golf_course,1,1782906821.0121386,1782906825.9949465,4.982807874679565,15.624310011729426,3.444
27,/home/htj/resisc45/imgs_full/baseball_diamond_s0005027.png,baseball_diamond,baseball diamond,baseball_diamond,1,1782906825.9990115,1782906830.98167,4.982658386230469,15.539269494230096,3.543
28,/home/htj/resisc45/imgs_full/parking_lot_s0005028.png,parking_lot,parking lot,parking_lot,1,1782906830.9862416,1782906835.9742625,4.988020896911621,15.866837139502339,3.543
29,/home/htj/resisc45/imgs_full/railway_station_s0005029.png,railway_station,storage tank,storage_tank,0,1782906835.9784248,1782906840.7214556,4.743030786514282,14.85997259909848,3.543
30,/home/htj/resisc45/imgs_full/golf_course_s0005030.png,golf_course,golf course,golf_course,1,1782906840.7225385,1782906845.7006407,4.978102207183838,15.459410575061009,3.442
31,/home/htj/resisc45/imgs_full/dense_residential_s0005031.png,dense_residential,dense residential,dense_residential,1,1782906845.7050414,1782906850.459823,4.754781484603882,14.835834816346686,3.533099999999999
32,/home/htj/resisc45/imgs_full/desert_s0005032.png,desert,desert,desert,1,1782906850.4638283,1782906855.2042248,4.740396499633789,14.820021514547877,3.442
33,/home/htj/resisc45/imgs_full/intersection_s0005033.png,intersection,intersection,intersection,1,1782906855.2082434,1782906859.7293363,4.521092891693115,14.058595877327496,3.444
34,/home/htj/resisc45/imgs_full/stadium_s0005034.png,stadium,stadium,stadium,1,1782906859.733608,1782906864.4841104,4.750502347946167,14.875349798602716,3.345
35,/home/htj/resisc45/imgs_full/beach_s0005035.png,beach,beach,beach,1,1782906864.488437,1782906869.2389276,4.750490665435791,14.896165090951573,3.444
36,/home/htj/resisc45/imgs_full/terrace_s0005036.png,terrace,rectangular farmland,rectangular_farmland,0,1782906869.2432551,1782906874.4632342,5.2199790477752686,16.282204535746313,3.442
37,/home/htj/resisc45/imgs_full/terrace_s0005037.png,terrace,circular farmland,circular_farmland,0,1782906874.4672236,1782906879.6851676,5.217943906784058,16.476948036636625,3.543
38,/home/htj/resisc45/imgs_full/ground_track_field_s0005038.png,ground_track_field,track field,,0,1782906879.6895049,1782906884.4318025,4.742297649383545,14.988288833399851,3.543
39,/home/htj/resisc45/imgs_full/sparse_residential_s0005039.png,sparse_residential,sparse residential,sparse_residential,1,1782906884.4360907,1782906889.174422,4.738331317901611,14.838969391110432,3.444
40,/home/htj/resisc45/imgs_full/overpass_s0005040.png,overpass,freeway,freeway,0,1782906889.1760273,1782906893.931435,4.755407810211182,14.874179674369948,3.444
41,/home/htj/resisc45/imgs_full/palace_s0005041.png,palace,palace,palace,1,1782906893.9360044,1782906898.6939507,4.757946252822876,14.944307907541114,3.444
42,/home/htj/resisc45/imgs_full/rectangular_farmland_s0005042.png,rectangular_farmland,circular farmland,circular_farmland,0,1782906898.698292,1782906903.925196,5.226903915405273,16.33021137187792,3.444
43,/home/htj/resisc45/imgs_full/railway_s0005043.png,railway,railway,railway,1,1782906903.9295769,1782906908.6810482,4.751471281051636,15.148663636905603,3.543
44,/home/htj/resisc45/imgs_full/airport_s0005044.png,airport,airport,airport,1,1782906908.6853192,1782906913.1995504,4.514231204986572,14.128629396933544,3.444
45,/home/htj/resisc45/imgs_full/bridge_s0005045.png,bridge,bridge,bridge,1,1782906913.2008288,1782906917.7151718,4.514343023300171,13.799832329985461,3.345
46,/home/htj/resisc45/imgs_full/sparse_residential_s0005046.png,sparse_residential,farm,,0,1782906917.719472,1782906922.2267087,4.50723671913147,13.79442650571654,3.3548999999999998
47,/home/htj/resisc45/imgs_full/church_s0005047.png,church,dense residential,dense_residential,0,1782906922.2279432,1782906926.9824884,4.754545211791992,14.66069676228932,3.345
48,/home/htj/resisc45/imgs_full/dense_residential_s0005048.png,dense_residential,medium residential,medium_residential,0,1782906926.9871936,1782906931.7409654,4.753771781921387,14.8182512109136,3.4438
49,/home/htj/resisc45/imgs_full/railway_s0005049.png,railway,commercial area,commercial_area,0,1782906931.7453895,1782906936.4975119,4.752122402191162,15.42567558994638,3.948
50,/home/htj/resisc45/imgs_full/runway_s0005050.png,runway,runway,runway,1,1782906936.5017414,1782906941.2510202,4.749278783798218,14.666917288895114,3.442
51,/home/htj/resisc45/imgs_full/snowberg_s0005051.png,snowberg,mountain,mountain,0,1782906941.2557588,1782906946.0143142,4.7585554122924805,14.66546645673499,3.444
52,/home/htj/resisc45/imgs_full/chaparral_s0005052.png,chaparral,desert,desert,0,1782906946.0185275,1782906950.7756732,4.757145643234253,14.689612684817542,3.444
53,/home/htj/resisc45/imgs_full/overpass_s0005053.png,overpass,freeway,freeway,0,1782906950.7802377,1782906955.5241115,4.743873834609985,14.670344100871718,3.442
54,/home/htj/resisc45/imgs_full/railway_station_s0005054.png,railway_station,railway station,railway_station,1,1782906955.5285351,1782906960.519618,4.9910829067230225,15.52123520206583,3.4434
55,/home/htj/resisc45/imgs_full/sea_ice_s0005055.png,sea_ice,sea ice,sea_ice,1,1782906960.5238106,1782906965.274864,4.751053333282471,14.835333713650703,3.543
56,/home/htj/resisc45/imgs_full/airplane_s0005056.png,airplane,airport,airport,0,1782906965.2790911,1782906969.7929132,4.513822078704834,13.933254565148413,3.444
57,/home/htj/resisc45/imgs_full/bridge_s0005057.png,bridge,bridge,bridge,1,1782906969.7942762,1782906974.3045883,4.510312080383301,13.866469204395633,3.3548999999999998
58,/home/htj/resisc45/imgs_full/commercial_area_s0005058.png,commercial_area,commercial area,commercial_area,1,1782906974.3089547,1782906979.0606163,4.751661539077759,14.66975314555398,3.345
59,/home/htj/resisc45/imgs_full/dense_residential_s0005059.png,dense_residential,dense residential,dense_residential,1,1782906979.0653727,1782906983.8102486,4.744875907897949,14.710527479932423,3.444
60,/home/htj/resisc45/imgs_full/forest_s0005060.png,forest,forest,forest,1,1782906983.8141959,1782906988.3230865,4.508890628814697,13.956157987479921,3.446
61,/home/htj/resisc45/imgs_full/ship_s0005061.png,ship,harbor,harbor,0,1782906988.3241246,1782906993.0772996,4.7531750202178955,14.74234456180377,3.347
62,/home/htj/resisc45/imgs_full/baseball_diamond_s0005062.png,baseball_diamond,baseball diamond,baseball_diamond,1,1782906993.081575,1782906998.0700126,4.988437652587891,15.488353512555703,3.444
63,/home/htj/resisc45/imgs_full/basketball_court_s0005063.png,basketball_court,basketball court,basketball_court,1,1782906998.0742495,1782907003.0612288,4.986979246139526,15.5305301066339,3.543
64,/home/htj/resisc45/imgs_full/sparse_residential_s0005064.png,sparse_residential,parking lot,parking_lot,0,1782907003.0629084,1782907008.0516253,4.9887168407440186,15.552926837534741,3.545
65,/home/htj/resisc45/imgs_full/overpass_s0005065.png,overpass,freeway,freeway,0,1782907008.055999,1782907012.810017,4.754018068313599,14.819462823450564,3.543
66,/home/htj/resisc45/imgs_full/airport_s0005066.png,airport,airport,airport,1,1782907012.8117359,1782907017.317663,4.505927085876465,13.908256913704209,3.444
67,/home/htj/resisc45/imgs_full/airplane_s0005067.png,airplane,airport,airport,0,1782907017.3191037,1782907021.8229797,4.503875970840454,13.93248376589787,3.3568999999999996
68,/home/htj/resisc45/imgs_full/island_s0005068.png,island,island,island,1,1782907021.8241496,1782907026.5754952,4.751345634460449,14.604835048537657,3.347
69,/home/htj/resisc45/imgs_full/wetland_s0005069.png,wetland,chaparral,chaparral,0,1782907026.5796852,1782907031.5696006,4.989915370941162,15.738307790646607,3.446
70,/home/htj/resisc45/imgs_full/baseball_diamond_s0005070.png,baseball_diamond,baseball diamond,baseball_diamond,1,1782907031.5737894,1782907036.560195,4.986405611038208,15.744122407252139,3.545
71,/home/htj/resisc45/imgs_full/tennis_court_s0005071.png,tennis_court,residential area,,0,1782907036.5645683,1782907041.5589278,4.994359493255615,15.58561637909111,3.545
72,/home/htj/resisc45/imgs_full/parking_lot_s0005072.png,parking_lot,parking lot,parking_lot,1,1782907041.5632982,1782907046.551935,4.98863673210144,15.677622370084126,3.545
73,/home/htj/resisc45/imgs_full/roundabout_s0005073.png,roundabout,roundabout,roundabout,1,1782907046.5563133,1782907051.2998257,4.743512392044067,14.91120262901467,3.543
74,/home/htj/resisc45/imgs_full/bridge_s0005074.png,bridge,bridge,bridge,1,1782907051.303835,1782907055.8116922,4.507857322692871,14.044372142562384,3.444
75,/home/htj/resisc45/imgs_full/meadow_s0005075.png,meadow,circular farmland,circular_farmland,0,1782907055.815965,1782907061.0396986,5.22373366355896,16.356986373160197,3.345
76,/home/htj/resisc45/imgs_full/sparse_residential_s0005076.png,sparse_residential,sparse residential,sparse_residential,1,1782907061.0440009,1782907065.7943022,4.750301361083984,15.184137986792141,3.543
77,/home/htj/resisc45/imgs_full/wetland_s0005077.png,wetland,lake,lake,0,1782907065.7986197,1782907070.3124657,4.513845920562744,14.20375895433788,3.4556999999999993
78,/home/htj/resisc45/imgs_full/tennis_court_s0005078.png,tennis_court,tennis court,tennis_court,1,1782907070.317098,1782907075.304473,4.987375020980835,15.63474059418115,3.345
79,/home/htj/resisc45/imgs_full/harbor_s0005079.png,harbor,harbor,harbor,1,1782907075.308712,1782907080.0585885,4.749876499176025,15.003143038066035,3.543
80,/home/htj/resisc45/imgs_full/sparse_residential_s0005080.png,sparse_residential,dense residential,dense_residential,0,1782907080.0629923,1782907084.8055804,4.742588043212891,14.912582415155619,3.446
81,/home/htj/resisc45/imgs_full/ship_s0005081.png,ship,storage tank,storage_tank,0,1782907084.8071046,1782907089.5524764,4.7453718185424805,14.984626393559466,3.442
82,/home/htj/resisc45/imgs_full/dense_residential_s0005082.png,dense_residential,dense residential,dense_residential,1,1782907089.5570107,1782907094.3085113,4.751500606536865,14.974014768600465,3.444
83,/home/htj/resisc45/imgs_full/runway_s0005083.png,runway,freeway,freeway,0,1782907094.309811,1782907099.057327,4.747515916824341,14.846454654687859,3.442
84,/home/htj/resisc45/imgs_full/mountain_s0005084.png,mountain,chaparral,chaparral,0,1782907099.061579,1782907104.0521915,4.990612506866455,15.616945891314542,3.442
85,/home/htj/resisc45/imgs_full/storage_tank_s0005085.png,storage_tank,industrial area,industrial_area,0,1782907104.054142,1782907109.044723,4.990581035614014,15.894599057427769,3.543
86,/home/htj/resisc45/imgs_full/mobile_home_park_s0005086.png,mobile_home_park,medium residential,medium_residential,0,1782907109.0490751,1782907113.8021202,4.753045082092285,14.925477807424155,3.543
87,/home/htj/resisc45/imgs_full/wetland_s0005087.png,wetland,forest,forest,0,1782907113.8036296,1782907118.3094702,4.505840539932251,14.088679685200317,3.444
88,/home/htj/resisc45/imgs_full/commercial_area_s0005088.png,commercial_area,dense residential,dense_residential,0,1782907118.313707,1782907123.0669703,4.753263235092163,14.765616134544214,3.345
89,/home/htj/resisc45/imgs_full/railway_s0005089.png,railway,railway,railway,1,1782907123.0687594,1782907127.8197548,4.750995397567749,14.926253757356161,3.444
90,/home/htj/resisc45/imgs_full/ship_s0005090.png,ship,harbor,harbor,0,1782907127.8243158,1782907132.573733,4.749417304992676,14.886562156389996,3.444
91,/home/htj/resisc45/imgs_full/golf_course_s0005091.png,golf_course,golf course,golf_course,1,1782907132.5781014,1782907137.5616,4.983498573303223,15.727355190688913,3.444
92,/home/htj/resisc45/imgs_full/baseball_diamond_s0005092.png,baseball_diamond,baseball diamond,baseball_diamond,1,1782907137.5632226,1782907142.5506513,4.987428665161133,15.699336229368187,3.543
93,/home/htj/resisc45/imgs_full/desert_s0005093.png,desert,desert,desert,1,1782907142.554932,1782907147.3048205,4.7498884201049805,15.079407816978822,3.543
94,/home/htj/resisc45/imgs_full/airport_s0005094.png,airport,airport,airport,1,1782907147.3091755,1782907151.8161516,4.506976127624512,14.08418629816514,3.444
95,/home/htj/resisc45/imgs_full/circular_farmland_s0005095.png,circular_farmland,storage tank,storage_tank,0,1782907151.817394,1782907156.5652602,4.747866153717041,14.833916486263275,3.343
96,/home/htj/resisc45/imgs_full/terrace_s0005096.png,terrace,circular farmland,circular_farmland,0,1782907156.5695422,1782907161.7910094,5.2214672565460205,16.383415024492766,3.444
97,/home/htj/resisc45/imgs_full/thermal_power_station_s0005097.png,thermal_power_station,industrial area,industrial_area,0,1782907161.7953882,1782907166.7892072,4.993818998336792,15.862071577012538,3.543
98,/home/htj/resisc45/imgs_full/golf_course_s0005098.png,golf_course,golf course,golf_course,1,1782907166.7931232,1782907171.7797956,4.986672401428223,15.863235407752553,3.543
99,/home/htj/resisc45/imgs_full/mountain_s0005099.png,mountain,circular farmland,circular_farmland,0,1782907171.7841384,1782907177.0071743,5.22303581237793,16.642238489959553,3.543
100,/home/htj/resisc45/imgs_full/baseball_diamond_s0005100.png,baseball_diamond,sparse residential,sparse_residential,0,1782907177.011564,1782907181.7634737,4.7519097328186035,15.202733281474517,3.543
101,/home/htj/resisc45/imgs_full/commercial_area_s0005101.png,commercial_area,church,church,0,1782907181.7680528,1782907186.2861674,4.5181145668029785,14.1179641947867,3.4442
102,/home/htj/resisc45/imgs_full/desert_s0005102.png,desert,desert,desert,1,1782907186.2904315,1782907191.0416741,4.751242637634277,14.797716572968358,3.345
103,/home/htj/resisc45/imgs_full/mobile_home_park_s0005103.png,mobile_home_park,medium residential,medium_residential,0,1782907191.0461502,1782907195.800374,4.754223823547363,14.874820747777639,3.444
104,/home/htj/resisc45/imgs_full/ground_track_field_s0005104.png,ground_track_field,track field,,0,1782907195.8045843,1782907200.5543287,4.749744415283203,14.880491446391646,3.444
105,/home/htj/resisc45/imgs_full/intersection_s0005105.png,intersection,intersection,intersection,1,1782907200.5582979,1782907205.075717,4.517419099807739,14.170972168536126,3.444
106,/home/htj/resisc45/imgs_full/golf_course_s0005106.png,golf_course,golf course,golf_course,1,1782907205.0798476,1782907210.064729,4.984881401062012,15.504356296999703,3.4143000000000003
107,/home/htj/resisc45/imgs_full/terrace_s0005107.png,terrace,circular farmland,circular_farmland,0,1782907210.0689545,1782907215.294015,5.22506046295166,16.738708369607508,3.543
108,/home/htj/resisc45/imgs_full/thermal_power_station_s0005108.png,thermal_power_station,industrial area,industrial_area,0,1782907215.298398,1782907220.28629,4.987891912460327,15.991353467620652,3.543
109,/home/htj/resisc45/imgs_full/terrace_s0005109.png,terrace,circular farmland,circular_farmland,0,1782907220.2906213,1782907225.5159204,5.225299119949341,16.558064163446428,3.543
110,/home/htj/resisc45/imgs_full/commercial_area_s0005110.png,commercial_area,dense residential,dense_residential,0,1782907225.5202453,1782907230.2707021,4.750456809997559,15.166777733837264,3.543
111,/home/htj/resisc45/imgs_full/snowberg_s0005111.png,snowberg,mountain,mountain,0,1782907230.275383,1782907235.0245771,4.749194145202637,15.312589222669601,3.444
112,/home/htj/resisc45/imgs_full/ship_s0005112.png,ship,ship,ship,1,1782907235.0259347,1782907239.5441222,4.518187522888184,14.279531493223168,3.4538999999999995
113,/home/htj/resisc45/imgs_full/terrace_s0005113.png,terrace,sparse residential,sparse_residential,0,1782907239.5484464,1782907244.2985237,4.750077247619629,14.820126552880527,3.345
114,/home/htj/resisc45/imgs_full/cloud_s0005114.png,cloud,cloud,cloud,1,1782907244.3029642,1782907248.825611,4.522646903991699,14.07069875135301,3.444
115,/home/htj/resisc45/imgs_full/meadow_s0005115.png,meadow,sparse residential,sparse_residential,0,1782907248.8294978,1782907253.5782404,4.748742580413818,14.712904765066646,3.345
116,/home/htj/resisc45/imgs_full/palace_s0005116.png,palace,church,church,0,1782907253.5825865,1782907258.0995464,4.51695990562439,14.125562805625458,3.444
117,/home/htj/resisc45/imgs_full/roundabout_s0005117.png,roundabout,roundabout,roundabout,1,1782907258.1038451,1782907262.857444,4.753598928451538,14.68896432257273,3.345
118,/home/htj/resisc45/imgs_full/overpass_s0005118.png,overpass,roundabout,roundabout,0,1782907262.8615453,1782907267.6149123,4.753366947174072,14.966371947089831,3.444
119,/home/htj/resisc45/imgs_full/industrial_area_s0005119.png,industrial_area,industrial area,industrial_area,1,1782907267.619454,1782907272.6105187,4.991064786911011,15.794081096777973,3.444
120,/home/htj/resisc45/imgs_full/mobile_home_park_s0005120.png,mobile_home_park,mobile home park,mobile_home_park,1,1782907272.6150668,1782907277.609764,4.994697332382202,15.87916446227919,3.543
121,/home/htj/resisc45/imgs_full/rectangular_farmland_s0005121.png,rectangular_farmland,rectangular farmland,rectangular_farmland,1,1782907277.6142015,1782907282.8336585,5.219456911087036,16.479546168382353,3.545
122,/home/htj/resisc45/imgs_full/storage_tank_s0005122.png,storage_tank,storage tank,storage_tank,1,1782907282.8356047,1782907287.5905387,4.754934072494507,15.144295201820988,3.545
123,/home/htj/resisc45/imgs_full/rectangular_farmland_s0005123.png,rectangular_farmland,circular farmland,circular_farmland,0,1782907287.5918894,1782907292.8138819,5.221992492675781,16.414960401262558,3.446
124,/home/htj/resisc45/imgs_full/storage_tank_s0005124.png,storage_tank,storage tank,storage_tank,1,1782907292.815711,1782907297.5704894,4.7547783851623535,15.208760173050754,3.543
125,/home/htj/resisc45/imgs_full/palace_s0005125.png,palace,campus,,0,1782907297.5722551,1782907302.3293571,4.757102012634277,15.07067111947163,3.4458
126,/home/htj/resisc45/imgs_full/beach_s0005126.png,beach,beach,beach,1,1782907302.3333683,1782907307.0868797,4.753511428833008,14.942405456037406,3.444
127,/home/htj/resisc45/imgs_full/stadium_s0005127.png,stadium,stadium,stadium,1,1782907307.0914497,1782907311.8414855,4.750035762786865,14.773855279252642,3.444
128,/home/htj/resisc45/imgs_full/medium_residential_s0005128.png,medium_residential,dense residential,dense_residential,0,1782907311.8458784,1782907316.5903883,4.744509935379028,14.867121952206254,3.444
129,/home/htj/resisc45/imgs_full/tennis_court_s0005129.png,tennis_court,palace,palace,0,1782907316.5945864,1782907321.3465693,4.751982927322388,14.981570849688655,3.4458
130,/home/htj/resisc45/imgs_full/commercial_area_s0005130.png,commercial_area,commercial area,commercial_area,1,1782907321.3510187,1782907326.1024346,4.751415967941284,14.998445585549595,3.446
131,/home/htj/resisc45/imgs_full/bridge_s0005131.png,bridge,bridge,bridge,1,1782907326.1037796,1782907330.6165261,4.512746572494507,14.282842901945115,3.446
132,/home/htj/resisc45/imgs_full/commercial_area_s0005132.png,commercial_area,commercial area,commercial_area,1,1782907330.6207345,1782907335.3715317,4.750797271728516,14.869938221988908,3.347
133,/home/htj/resisc45/imgs_full/cloud_s0005133.png,cloud,cloud,cloud,1,1782907335.3729784,1782907339.8846931,4.511714696884155,14.20990243424343,3.4442
134,/home/htj/resisc45/imgs_full/roundabout_s0005134.png,roundabout,dense residential,dense_residential,0,1782907339.8890812,1782907344.6324706,4.743389368057251,14.739482393908213,3.345
135,/home/htj/resisc45/imgs_full/basketball_court_s0005135.png,basketball_court,basketball court,basketball_court,1,1782907344.6366417,1782907349.6121945,4.975552797317505,15.654118525077557,3.446
136,/home/htj/resisc45/imgs_full/commercial_area_s0005136.png,commercial_area,stadium,stadium,0,1782907349.6163573,1782907354.3658698,4.749512434005737,15.070372578544276,3.545
137,/home/htj/resisc45/imgs_full/commercial_area_s0005137.png,commercial_area,dense residential,dense_residential,0,1782907354.370401,1782907359.1309333,4.760532379150391,14.914862655501768,3.444
138,/home/htj/resisc45/imgs_full/golf_course_s0005138.png,golf_course,golf course,golf_course,1,1782907359.1348815,1782907364.121907,4.987025499343872,15.73038185204972,3.446
139,/home/htj/resisc45/imgs_full/ship_s0005139.png,ship,ship,ship,1,1782907364.1262207,1782907368.6460488,4.5198280811309814,14.16222334256655,3.543
140,/home/htj/resisc45/imgs_full/thermal_power_station_s0005140.png,thermal_power_station,industrial area,industrial_area,0,1782907368.6502228,1782907373.6417608,4.991538047790527,15.539518552780152,3.347
141,/home/htj/resisc45/imgs_full/tennis_court_s0005141.png,tennis_court,tennis court,tennis_court,1,1782907373.6433847,1782907378.6340728,4.99068808555603,15.765813119194974,3.545
142,/home/htj/resisc45/imgs_full/freeway_s0005142.png,freeway,freeway,freeway,1,1782907378.638571,1782907383.3936832,4.755112171173096,15.130480476132357,3.5448000000000004
143,/home/htj/resisc45/imgs_full/medium_residential_s0005143.png,medium_residential,medium residential,medium_residential,1,1782907383.3950138,1782907388.1455722,4.750558376312256,14.962788474457604,3.446
144,/home/htj/resisc45/imgs_full/island_s0005144.png,island,island,island,1,1782907388.146931,1782907392.885734,4.738803148269653,14.902736585114374,3.446
145,/home/htj/resisc45/imgs_full/stadium_s0005145.png,stadium,industrial area,industrial_area,0,1782907392.8901675,1782907397.8825986,4.992431163787842,15.690292999525179,3.446
146,/home/htj/resisc45/imgs_full/runway_s0005146.png,runway,runway,runway,1,1782907397.8868217,1782907402.6269302,4.740108489990234,14.934654108438147,3.5448000000000004
147,/home/htj/resisc45/imgs_full/church_s0005147.png,church,palace,palace,0,1782907402.6310272,1782907407.382557,4.751529693603516,14.910978968484063,3.446
148,/home/htj/resisc45/imgs_full/railway_station_s0005148.png,railway_station,airport,airport,0,1782907407.3869264,1782907411.9024687,4.515542268753052,14.30117963524408,3.545
149,/home/htj/resisc45/imgs_full/stadium_s0005149.png,stadium,stadium,stadium,1,1782907411.906879,1782907416.6597867,4.752907752990723,14.773354367118284,3.347
150,/home/htj/resisc45/imgs_full/cloud_s0005150.png,cloud,cloud,cloud,1,1782907416.6642635,1782907421.1796346,4.515371084213257,14.320070719112325,3.545
151,/home/htj/resisc45/imgs_full/airport_s0005151.png,airport,airport,airport,1,1782907421.184036,1782907425.702032,4.517996072769165,14.085281680535665,3.3451999999999997
152,/home/htj/resisc45/imgs_full/sea_ice_s0005152.png,sea_ice,sea ice,sea_ice,1,1782907425.7063394,1782907430.4578965,4.751557111740112,14.864473580452334,3.434099999999999
153,/home/htj/resisc45/imgs_full/snowberg_s0005153.png,snowberg,snowberg,snowberg,1,1782907430.4594698,1782907435.2126915,4.753221750259399,15.00288587577659,3.446
154,/home/htj/resisc45/imgs_full/industrial_area_s0005154.png,industrial_area,industrial area,industrial_area,1,1782907435.2169223,1782907440.2032042,4.986281871795654,15.845950490214609,3.444
155,/home/htj/resisc45/imgs_full/dense_residential_s0005155.png,dense_residential,medium residential,medium_residential,0,1782907440.207712,1782907444.9614394,4.753727436065674,15.140392788571047,3.5448000000000004
156,/home/htj/resisc45/imgs_full/lake_s0005156.png,lake,lake,lake,1,1782907444.9629726,1782907449.4766543,4.513681650161743,14.243122420323047,3.446
157,/home/htj/resisc45/imgs_full/desert_s0005157.png,desert,desert,desert,1,1782907449.4807363,1782907454.2307506,4.750014305114746,14.839101236967812,3.3467
158,/home/htj/resisc45/imgs_full/stadium_s0005158.png,stadium,stadium,stadium,1,1782907454.2351449,1782907458.9887924,4.753647565841675,14.917060607335655,3.446
159,/home/htj/resisc45/imgs_full/bridge_s0005159.png,bridge,bridge,bridge,1,1782907458.9931893,1782907463.510398,4.517208576202393,14.222631331667115,3.444
160,/home/htj/resisc45/imgs_full/stadium_s0005160.png,stadium,stadium,stadium,1,1782907463.5148683,1782907468.2634983,4.748630046844482,14.772309700012206,3.345
161,/home/htj/resisc45/imgs_full/terrace_s0005161.png,terrace,circular farmland,circular_farmland,0,1782907468.2677836,1782907473.4906864,5.222902774810791,16.54736127585631,3.446
