n,path,true,answer,pred,correct,t_start,t_end,latency_s,E_im_J,Ppeak_W
27,/home/htj/resisc45/imgs450/baseball_diamond_s0005027.png,baseball_diamond,stadium,stadium,0,1782539034.3706527,1782539036.1453445,1.7746918201446533,5.295451398818724,3.246
28,/home/htj/resisc45/imgs450/parking_lot_s0005028.png,parking_lot,intersection,intersection,0,1782539036.1496398,1782539037.9354727,1.7858328819274902,5.347509143099189,3.189
29,/home/htj/resisc45/imgs450/railway_station_s0005029.png,railway_station,railway station,railway_station,1,1782539037.9397397,1782539039.7894192,1.8496794700622559,5.525497035113248,3.246
30,/home/htj/resisc45/imgs450/golf_course_s0005030.png,golf_course,intersection,intersection,0,1782539039.793583,1782539041.584164,1.7905809879302979,5.328936887048185,3.189
31,/home/htj/resisc45/imgs450/dense_residential_s0005031.png,dense_residential,intersection,intersection,0,1782539041.5883226,1782539043.3782961,1.789973497390747,5.3437421297729015,3.244
32,/home/htj/resisc45/imgs450/desert_s0005032.png,desert,desert,desert,1,1782539043.3822887,1782539045.1735427,1.7912540435791016,5.2724443238973615,3.142
33,/home/htj/resisc45/imgs450/intersection_s0005033.png,intersection,intersection,intersection,1,1782539045.177728,1782539046.9578574,1.7801294326782227,5.2649337795011455,3.195
34,/home/htj/resisc45/imgs450/stadium_s0005034.png,stadium,stadium,stadium,1,1782539046.9618857,1782539048.7446275,1.7827417850494385,5.348052831749762,3.2945
35,/home/htj/resisc45/imgs450/beach_s0005035.png,beach,beach,beach,1,1782539048.7486336,1782539050.5300865,1.7814528942108154,5.36156083714217,3.28945
36,/home/htj/resisc45/imgs450/terrace_s0005036.png,terrace,circular farmland,circular_farmland,0,1782539050.5343904,1782539052.3883655,1.8539750576019287,5.51389036449519,3.184
37,/home/htj/resisc45/imgs450/terrace_s0005037.png,terrace,rectangular farmland,rectangular_farmland,0,1782539052.392101,1782539054.2614105,1.869309425354004,5.589575056249445,3.1847999999999996
38,/home/htj/resisc45/imgs450/ground_track_field_s0005038.png,ground_track_field,tennis court,tennis_court,0,1782539054.2655892,1782539056.1447659,1.8791766166687012,5.710651928354712,3.446
39,/home/htj/resisc45/imgs450/sparse_residential_s0005039.png,sparse_residential,intersection,intersection,0,1782539056.14902,1782539057.9361255,1.7871055603027344,5.5090879719257355,3.39045
40,/home/htj/resisc45/imgs450/overpass_s0005040.png,overpass,highway,,0,1782539057.940269,1782539059.7634225,1.8231534957885742,5.505581716001034,3.244
41,/home/htj/resisc45/imgs450/palace_s0005041.png,palace,palace,palace,1,1782539059.7676868,1782539061.561338,1.7936511039733887,5.358588724717498,3.244
42,/home/htj/resisc45/imgs450/rectangular_farmland_s0005042.png,rectangular_farmland,circular farmland,circular_farmland,0,1782539061.5628266,1782539063.4227617,1.8599350452423096,5.530206867853801,3.244
43,/home/htj/resisc45/imgs450/railway_s0005043.png,railway,railway station,railway_station,0,1782539063.426999,1782539065.2886367,1.8616375923156738,5.565788681680505,3.244
44,/home/htj/resisc45/imgs450/airport_s0005044.png,airport,airport,airport,1,1782539065.2928286,1782539067.0709722,1.7781436443328857,5.303035584278405,3.246
45,/home/htj/resisc45/imgs450/bridge_s0005045.png,bridge,bridge,bridge,1,1782539067.0719802,1782539068.8655348,1.7935545444488525,5.398318935893476,3.28945
46,/home/htj/resisc45/imgs450/sparse_residential_s0005046.png,sparse_residential,church,church,0,1782539068.8697584,1782539070.6711879,1.8014295101165771,5.450956813596188,3.345
47,/home/htj/resisc45/imgs450/church_s0005047.png,church,church,church,1,1782539070.675785,1782539072.4660408,1.7902557849884033,5.37708919570595,3.345
48,/home/htj/resisc45/imgs450/dense_residential_s0005048.png,dense_residential,residential,,0,1782539072.4676347,1782539074.2520108,1.7843761444091797,5.326362791061401,3.244
49,/home/htj/resisc45/imgs450/railway_s0005049.png,railway,intersection,intersection,0,1782539074.2563255,1782539076.0391047,1.7827792167663574,5.097655888818926,3.042
50,/home/htj/resisc45/imgs450/runway_s0005050.png,runway,runway,runway,1,1782539076.0431292,1782539077.8279605,1.7848312854766846,5.345290820114315,3.244
51,/home/htj/resisc45/imgs450/snowberg_s0005051.png,snowberg,desert,desert,0,1782539077.8293397,1782539079.6141512,1.7848114967346191,5.362410366579891,3.246
52,/home/htj/resisc45/imgs450/chaparral_s0005052.png,chaparral,desert,desert,0,1782539079.6183121,1782539081.4139175,1.7956054210662842,5.3763793066889045,3.28945
53,/home/htj/resisc45/imgs450/overpass_s0005053.png,overpass,highway,,0,1782539081.4180539,1782539083.2109635,1.7929096221923828,5.40730336368084,3.343
54,/home/htj/resisc45/imgs450/railway_station_s0005054.png,railway_station,intersection,intersection,0,1782539083.2154076,1782539084.9964876,1.7810800075531006,5.296759579881545,3.195
55,/home/htj/resisc45/imgs450/sea_ice_s0005055.png,sea_ice,harbor,harbor,0,1782539085.0006063,1782539086.7833662,1.7827599048614502,5.32435622682879,3.244
56,/home/htj/resisc45/imgs450/airplane_s0005056.png,airplane,airport,airport,0,1782539086.787318,1782539088.5728095,1.7854914665222168,5.336499213784933,3.246
57,/home/htj/resisc45/imgs450/bridge_s0005057.png,bridge,river,river,0,1782539088.5767913,1782539090.3620818,1.7852904796600342,5.329147872112691,3.244
58,/home/htj/resisc45/imgs450/commercial_area_s0005058.png,commercial_area,intersection,intersection,0,1782539090.3663857,1782539092.1485002,1.7821145057678223,5.286642681360244,3.2449
59,/home/htj/resisc45/imgs450/dense_residential_s0005059.png,dense_residential,residential,,0,1782539092.1530416,1782539093.9681046,1.8150629997253418,5.3370225885361435,3.142
60,/home/htj/resisc45/imgs450/forest_s0005060.png,forest,desert,desert,0,1782539093.9721844,1782539095.7744918,1.802307367324829,5.4518108198419215,3.244
61,/home/htj/resisc45/imgs450/ship_s0005061.png,ship,harbor,harbor,0,1782539095.7788243,1782539097.5588992,1.7800748348236084,5.272303524054586,3.244
62,/home/htj/resisc45/imgs450/baseball_diamond_s0005062.png,baseball_diamond,baseball diamond,baseball_diamond,1,1782539097.5627656,1782539099.4109917,1.8482260704040527,5.4734374972256745,3.244
63,/home/htj/resisc45/imgs450/basketball_court_s0005063.png,basketball_court,basketball court,basketball_court,1,1782539099.4150383,1782539101.2668471,1.851808786392212,5.552003318692699,3.244
64,/home/htj/resisc45/imgs450/sparse_residential_s0005064.png,sparse_residential,intersection,intersection,0,1782539101.2711291,1782539103.053904,1.7827749252319336,5.334982718190839,3.244
65,/home/htj/resisc45/imgs450/overpass_s0005065.png,overpass,highway,,0,1782539103.0580757,1782539104.8408086,1.7827329635620117,5.16112694454193,3.043
66,/home/htj/resisc45/imgs450/airport_s0005066.png,airport,airport,airport,1,1782539104.8449292,1782539106.6257648,1.7808356285095215,5.266654417976737,3.1899
67,/home/htj/resisc45/imgs450/airplane_s0005067.png,airplane,airplane,airplane,1,1782539106.6298046,1782539108.4111056,1.7813010215759277,5.63976603128016,3.347
68,/home/htj/resisc45/imgs450/island_s0005068.png,island,desert,desert,0,1782539108.412022,1782539110.1966746,1.7846524715423584,5.4197017089013135,3.347
69,/home/htj/resisc45/imgs450/wetland_s0005069.png,wetland,desert,desert,0,1782539110.2009,1782539111.9792802,1.7783801555633545,5.3096318263337015,3.2914499999999998
70,/home/htj/resisc45/imgs450/baseball_diamond_s0005070.png,baseball_diamond,baseball diamond,baseball_diamond,1,1782539111.9807897,1782539113.83488,1.8540904521942139,5.6350303606914744,3.446
71,/home/htj/resisc45/imgs450/tennis_court_s0005071.png,tennis_court,residential,,0,1782539113.8392458,1782539115.6241748,1.7849290370941162,5.379887675866485,3.2914499999999998
72,/home/htj/resisc45/imgs450/parking_lot_s0005072.png,parking_lot,intersection,intersection,0,1782539115.6285496,1782539117.4065201,1.777970552444458,5.297241014689207,3.246
73,/home/htj/resisc45/imgs450/roundabout_s0005073.png,roundabout,intersection,intersection,0,1782539117.410466,1782539119.2203748,1.8099088668823242,5.421016414225102,3.2914499999999998
74,/home/htj/resisc45/imgs450/bridge_s0005074.png,bridge,bridge,bridge,1,1782539119.2243664,1782539121.012638,1.7882716655731201,5.480102635659278,3.345
75,/home/htj/resisc45/imgs450/meadow_s0005075.png,meadow,circular farmland,circular_farmland,0,1782539121.016739,1782539122.8832383,1.866499423980713,5.5924847589550595,3.2856
76,/home/htj/resisc45/imgs450/sparse_residential_s0005076.png,sparse_residential,intersection,intersection,0,1782539122.8872917,1782539124.6771638,1.789872169494629,5.365980830639601,3.246
77,/home/htj/resisc45/imgs450/wetland_s0005077.png,wetland,river,river,0,1782539124.6811426,1782539126.467366,1.7862234115600586,5.3374030121862885,3.244
78,/home/htj/resisc45/imgs450/tennis_court_s0005078.png,tennis_court,golf course,golf_course,0,1782539126.4718833,1782539128.3501146,1.8782312870025635,5.616879121830969,3.246
79,/home/htj/resisc45/imgs450/harbor_s0005079.png,harbor,harbor,harbor,1,1782539128.3542495,1782539130.1345363,1.7802867889404297,5.342751921534538,3.28945
80,/home/htj/resisc45/imgs450/sparse_residential_s0005080.png,sparse_residential,desert,desert,0,1782539130.1388595,1782539131.9318874,1.7930278778076172,5.347201356470585,3.244
81,/home/htj/resisc45/imgs450/ship_s0005081.png,ship,harbor,harbor,0,1782539131.936298,1782539133.7315965,1.7952985763549805,5.444691757440567,3.4919000000000002
82,/home/htj/resisc45/imgs450/dense_residential_s0005082.png,dense_residential,residential,,0,1782539133.735941,1782539135.5351171,1.7991762161254883,5.268606427639723,3.043
83,/home/htj/resisc45/imgs450/runway_s0005083.png,runway,intersection,intersection,0,1782539135.5360856,1782539137.326232,1.7901463508605957,5.419052714422345,3.347
84,/home/htj/resisc45/imgs450/mountain_s0005084.png,mountain,desert,desert,0,1782539137.3303418,1782539139.1112792,1.7809374332427979,5.372169042579589,3.347
85,/home/htj/resisc45/imgs450/storage_tank_s0005085.png,storage_tank,industrial area,industrial_area,0,1782539139.1125596,1782539140.9802768,1.8677172660827637,5.602585823319175,3.246
86,/home/htj/resisc45/imgs450/mobile_home_park_s0005086.png,mobile_home_park,residential area,,0,1782539140.9819293,1782539142.8419302,1.8600008487701416,5.544887984832128,3.2448
87,/home/htj/resisc45/imgs450/wetland_s0005087.png,wetland,desert,desert,0,1782539142.8431685,1782539144.6400793,1.7969107627868652,5.312735130563379,3.189
88,/home/htj/resisc45/imgs450/commercial_area_s0005088.png,commercial_area,intersection,intersection,0,1782539144.6413245,1782539146.429861,1.788536548614502,5.324761778862245,3.246
89,/home/htj/resisc45/imgs450/railway_s0005089.png,railway,intersection,intersection,0,1782539146.431132,1782539148.226294,1.7951619625091553,5.3980520212650305,3.345
90,/home/htj/resisc45/imgs450/ship_s0005090.png,ship,harbor,harbor,0,1782539148.2276995,1782539150.0243256,1.796626091003418,5.312847929358482,3.1899
91,/home/htj/resisc45/imgs450/golf_course_s0005091.png,golf_course,golf course,golf_course,1,1782539150.0254667,1782539151.8829246,1.8574578762054443,5.583011796452782,3.345
92,/home/htj/resisc45/imgs450/baseball_diamond_s0005092.png,baseball_diamond,baseball diamond,baseball_diamond,1,1782539151.8840697,1782539153.7638059,1.8797361850738525,5.650984549557462,3.27935
93,/home/htj/resisc45/imgs450/desert_s0005093.png,desert,desert,desert,1,1782539153.7649188,1782539155.54295,1.7780311107635498,5.373611507623426,3.244
94,/home/htj/resisc45/imgs450/airport_s0005094.png,airport,airport,airport,1,1782539155.5443566,1782539157.326052,1.7816953659057617,5.33623329886794,3.2905499999999996
95,/home/htj/resisc45/imgs450/circular_farmland_s0005095.png,circular_farmland,circular farmland,circular_farmland,1,1782539157.327328,1782539159.1877253,1.8603973388671875,5.517318374633788,3.246
96,/home/htj/resisc45/imgs450/terrace_s0005096.png,terrace,circular farmland,circular_farmland,0,1782539159.1890664,1782539161.0512304,1.86216402053833,5.561211774305864,3.244
97,/home/htj/resisc45/imgs450/thermal_power_station_s0005097.png,thermal_power_station,industrial area,industrial_area,0,1782539161.0524175,1782539162.9150279,1.8626103401184082,5.477203254699707,3.142
98,/home/htj/resisc45/imgs450/golf_course_s0005098.png,golf_course,golf course,golf_course,1,1782539162.9161713,1782539164.7650392,1.8488678932189941,5.403960720380148,3.1847999999999996
99,/home/htj/resisc45/imgs450/mountain_s0005099.png,mountain,desert,desert,0,1782539164.7661912,1782539166.5461447,1.7799534797668457,5.330738177716732,3.246
100,/home/htj/resisc45/imgs450/baseball_diamond_s0005100.png,baseball_diamond,intersection,intersection,0,1782539166.5476956,1782539168.3304133,1.7827177047729492,5.315785645991563,3.244
101,/home/htj/resisc45/imgs450/commercial_area_s0005101.png,commercial_area,airport,airport,0,1782539168.3320646,1782539170.124728,1.792663335800171,5.2962214281482085,3.195
102,/home/htj/resisc45/imgs450/desert_s0005102.png,desert,beach,beach,0,1782539170.1262267,1782539171.9171286,1.7909018993377686,5.290959691962889,3.195
103,/home/htj/resisc45/imgs450/mobile_home_park_s0005103.png,mobile_home_park,residential,,0,1782539171.9186583,1782539173.7068644,1.7882061004638672,5.333604101836681,3.246
104,/home/htj/resisc45/imgs450/ground_track_field_s0005104.png,ground_track_field,stadium,stadium,0,1782539173.7080362,1782539175.4995637,1.791527509689331,5.31484628366679,3.1899
105,/home/htj/resisc45/imgs450/intersection_s0005105.png,intersection,intersection,intersection,1,1782539175.5008535,1782539177.2878184,1.7869648933410645,5.318286735847592,3.246
106,/home/htj/resisc45/imgs450/golf_course_s0005106.png,golf_course,golf course,golf_course,1,1782539177.2889528,1782539179.1425233,1.8535704612731934,5.526223739479528,3.246
107,/home/htj/resisc45/imgs450/terrace_s0005107.png,terrace,circular farmland,circular_farmland,0,1782539179.144025,1782539180.9931667,1.8491415977478027,5.507079885656183,3.246
108,/home/htj/resisc45/imgs450/thermal_power_station_s0005108.png,thermal_power_station,industrial area,industrial_area,0,1782539180.994376,1782539182.860863,1.8664870262145996,5.569484165798534,3.2843999999999998
109,/home/htj/resisc45/imgs450/terrace_s0005109.png,terrace,circular farmland,circular_farmland,0,1782539182.8619733,1782539184.7232053,1.861232042312622,5.581722092953595,3.345
110,/home/htj/resisc45/imgs450/commercial_area_s0005110.png,commercial_area,intersection,intersection,0,1782539184.724446,1782539186.5140705,1.7896244525909424,5.353493772633374,3.244
111,/home/htj/resisc45/imgs450/snowberg_s0005111.png,snowberg,desert,desert,0,1782539186.5157382,1782539188.3094833,1.7937450408935547,5.353656292676925,3.2449
112,/home/htj/resisc45/imgs450/ship_s0005112.png,ship,harbor,harbor,0,1782539188.310538,1782539190.084006,1.773468017578125,5.222291225310294,3.144
113,/home/htj/resisc45/imgs450/terrace_s0005113.png,terrace,industrial area,industrial_area,0,1782539190.0854373,1782539191.9379656,1.8525283336639404,5.47236869764328,3.1847999999999996
114,/home/htj/resisc45/imgs450/cloud_s0005114.png,cloud,desert,desert,0,1782539191.9394188,1782539193.7266374,1.7872185707092285,5.189021568313241,3.08845
115,/home/htj/resisc45/imgs450/meadow_s0005115.png,meadow,intersection,intersection,0,1782539193.7281184,1782539195.5173223,1.7892038822174072,5.212398209869862,3.1899
116,/home/htj/resisc45/imgs450/palace_s0005116.png,palace,palace,palace,1,1782539195.518559,1782539197.3086033,1.7900443077087402,5.316207838356495,3.246
117,/home/htj/resisc45/imgs450/roundabout_s0005117.png,roundabout,intersection,intersection,0,1782539197.309761,1782539199.091271,1.7815098762512207,5.247408606467708,3.0945
118,/home/htj/resisc45/imgs450/overpass_s0005118.png,overpass,highway,,0,1782539199.0923889,1782539200.8817103,1.7893214225769043,5.202955282792449,3.1899
119,/home/htj/resisc45/imgs450/industrial_area_s0005119.png,industrial_area,airport,airport,0,1782539200.883434,1782539202.67154,1.7881059646606445,5.344872241616249,3.246
120,/home/htj/resisc45/imgs450/mobile_home_park_s0005120.png,mobile_home_park,residential,,0,1782539202.672776,1782539204.4516692,1.778893232345581,5.3069944162219755,3.2914499999999998
121,/home/htj/resisc45/imgs450/rectangular_farmland_s0005121.png,rectangular_farmland,circular farmland,circular_farmland,0,1782539204.452818,1782539206.305221,1.852403163909912,5.511797547499339,3.246
122,/home/htj/resisc45/imgs450/storage_tank_s0005122.png,storage_tank,industrial area,industrial_area,0,1782539206.3064947,1782539208.1711826,1.8646879196166992,5.55524434670535,3.2856
123,/home/htj/resisc45/imgs450/rectangular_farmland_s0005123.png,rectangular_farmland,circular farmland,circular_farmland,0,1782539208.1723516,1782539210.032644,1.8602924346923828,5.563063594702518,3.246
124,/home/htj/resisc45/imgs450/storage_tank_s0005124.png,storage_tank,industrial area,industrial_area,0,1782539210.0339286,1782539211.8992171,1.865288496017456,5.590439194245771,3.246
125,/home/htj/resisc45/imgs450/palace_s0005125.png,palace,palace,palace,1,1782539211.9003863,1782539213.6907616,1.7903752326965332,5.375321890041232,3.246
126,/home/htj/resisc45/imgs450/beach_s0005126.png,beach,beach,beach,1,1782539213.692199,1782539215.4704468,1.7782478332519531,5.29516314475767,3.246
127,/home/htj/resisc45/imgs450/stadium_s0005127.png,stadium,stadium,stadium,1,1782539215.4720318,1782539217.2573953,1.7853634357452393,5.315250118643045,3.246
128,/home/htj/resisc45/imgs450/medium_residential_s0005128.png,medium_residential,residential,,0,1782539217.2587478,1782539219.0416708,1.7829229831695557,5.307260273806751,3.1899
129,/home/htj/resisc45/imgs450/tennis_court_s0005129.png,tennis_court,palace,palace,0,1782539219.0429447,1782539220.8346593,1.7917146682739258,5.316297376185656,3.1899
130,/home/htj/resisc45/imgs450/commercial_area_s0005130.png,commercial_area,intersection,intersection,0,1782539220.8362837,1782539222.6333773,1.7970936298370361,5.297832020759582,3.144
131,/home/htj/resisc45/imgs450/bridge_s0005131.png,bridge,harbor,harbor,0,1782539222.6343892,1782539224.4226072,1.7882180213928223,5.2484198927879335,3.246
132,/home/htj/resisc45/imgs450/commercial_area_s0005132.png,commercial_area,intersection,intersection,0,1782539224.4241369,1782539226.2174594,1.7933225631713867,5.351679472308004,3.2965
133,/home/htj/resisc45/imgs450/cloud_s0005133.png,cloud,desert,desert,0,1782539226.2185512,1782539227.9990044,1.7804532051086426,5.3497611288875335,3.246
134,/home/htj/resisc45/imgs450/roundabout_s0005134.png,roundabout,intersection,intersection,0,1782539228.0004742,1782539229.7837641,1.783289909362793,5.329919172227383,3.1899
135,/home/htj/resisc45/imgs450/basketball_court_s0005135.png,basketball_court,intersection,intersection,0,1782539229.7849438,1782539231.567786,1.7828421592712402,5.325522062855382,3.195
136,/home/htj/resisc45/imgs450/commercial_area_s0005136.png,commercial_area,airport,airport,0,1782539231.5690188,1782539233.361235,1.7922160625457764,5.324847362087619,3.195
137,/home/htj/resisc45/imgs450/commercial_area_s0005137.png,commercial_area,airport,airport,0,1782539233.362523,1782539235.1623921,1.7998690605163574,5.312538515746593,3.144
138,/home/htj/resisc45/imgs450/golf_course_s0005138.png,golf_course,golf course,golf_course,1,1782539235.1639056,1782539237.0237148,1.859809160232544,5.493087249380169,3.246
139,/home/htj/resisc45/imgs450/ship_s0005139.png,ship,harbor,harbor,0,1782539237.0248804,1782539238.8195071,1.7946267127990723,5.381636855006217,3.2914499999999998
140,/home/htj/resisc45/imgs450/thermal_power_station_s0005140.png,thermal_power_station,industrial area,industrial_area,0,1782539238.820828,1782539240.6811285,1.8603005409240723,5.592119798761425,3.246
141,/home/htj/resisc45/imgs450/tennis_court_s0005141.png,tennis_court,intersection,intersection,0,1782539240.6826432,1782539242.4674869,1.7848436832427979,5.335455532863736,3.191
142,/home/htj/resisc45/imgs450/freeway_s0005142.png,freeway,intersection,intersection,0,1782539242.4690888,1782539244.2530441,1.7839553356170654,5.309720062047243,3.246
143,/home/htj/resisc45/imgs450/medium_residential_s0005143.png,medium_residential,residential,,0,1782539244.254252,1782539246.0493343,1.7950823307037354,5.411612263843417,3.347
144,/home/htj/resisc45/imgs450/island_s0005144.png,island,island,island,1,1782539246.0503001,1782539247.841686,1.7913858890533447,5.4333853631168605,3.2914499999999998
145,/home/htj/resisc45/imgs450/stadium_s0005145.png,stadium,industrial area,industrial_area,0,1782539247.8429685,1782539249.710784,1.8678154945373535,5.665650399627108,3.3866
146,/home/htj/resisc45/imgs450/runway_s0005146.png,runway,intersection,intersection,0,1782539249.712275,1782539251.5087752,1.7965002059936523,5.391240977555514,3.144
147,/home/htj/resisc45/imgs450/church_s0005147.png,church,palace,palace,0,1782539251.5099232,1782539253.295248,1.7853248119354248,5.177665120214224,3.043
148,/home/htj/resisc45/imgs450/railway_station_s0005148.png,railway_station,airport,airport,0,1782539253.2968233,1782539255.086702,1.7898788452148438,5.381819259397446,3.195
149,/home/htj/resisc45/imgs450/stadium_s0005149.png,stadium,stadium,stadium,1,1782539255.0878344,1782539256.8711848,1.7833504676818848,5.21618506310063,3.043
150,/home/htj/resisc45/imgs450/cloud_s0005150.png,cloud,desert,desert,0,1782539256.872255,1782539258.665853,1.793597936630249,5.189719579704105,3.043
151,/home/htj/resisc45/imgs450/airport_s0005151.png,airport,airport,airport,1,1782539258.6672442,1782539260.4628623,1.7956180572509766,5.201737172663211,3.08845
152,/home/htj/resisc45/imgs450/sea_ice_s0005152.png,sea_ice,desert,desert,0,1782539260.4644256,1782539262.258931,1.7945053577423096,5.187914989233017,3.0439000000000003
153,/home/htj/resisc45/imgs450/snowberg_s0005153.png,snowberg,desert,desert,0,1782539262.2604659,1782539264.0500124,1.7895464897155762,5.275079741731286,3.246
154,/home/htj/resisc45/imgs450/industrial_area_s0005154.png,industrial_area,industrial area,industrial_area,1,1782539264.0510926,1782539265.908311,1.8572182655334473,5.605647518793742,3.2863999999999995
155,/home/htj/resisc45/imgs450/dense_residential_s0005155.png,dense_residential,residential,,0,1782539265.909629,1782539267.6943078,1.7846786975860596,5.363126799874007,3.246
156,/home/htj/resisc45/imgs450/lake_s0005156.png,lake,lake,lake,1,1782539267.6957488,1782539269.4826167,1.7868678569793701,5.344002992137786,3.246
157,/home/htj/resisc45/imgs450/desert_s0005157.png,desert,beach,beach,0,1782539269.4840848,1782539271.2757692,1.7916843891143799,5.366486676357686,3.2914499999999998
158,/home/htj/resisc45/imgs450/stadium_s0005158.png,stadium,stadium,stadium,1,1782539271.2769554,1782539273.071651,1.7946956157684326,5.406296205550432,3.29255
159,/home/htj/resisc45/imgs450/bridge_s0005159.png,bridge,bridge,bridge,1,1782539273.07282,1782539274.8584557,1.7856357097625732,5.351159614346922,3.191
160,/home/htj/resisc45/imgs450/stadium_s0005160.png,stadium,stadium,stadium,1,1782539274.8599782,1782539276.6497302,1.7897520065307617,5.222104846805334,3.045
161,/home/htj/resisc45/imgs450/terrace_s0005161.png,terrace,circular farmland,circular_farmland,0,1782539276.6513474,1782539278.511465,1.8601176738739014,5.342314326568084,3.0438
162,/home/htj/resisc45/imgs450/sea_ice_s0005162.png,sea_ice,desert,desert,0,1782539278.5123549,1782539280.2913346,1.778979778289795,5.183086277269548,3.0945
163,/home/htj/resisc45/imgs450/bridge_s0005163.png,bridge,intersection,intersection,0,1782539280.2925706,1782539282.0737076,1.7811369895935059,5.123885834813118,3.045
164,/home/htj/resisc45/imgs450/intersection_s0005164.png,intersection,intersection,intersection,1,1782539282.0749125,1782539283.8700905,1.795177936553955,5.1734784159064295,3.045
