n,path,true,answer,pred,correct,t_start,t_end,latency_s,E_im_J,Ppeak_W
27,/home/htj/resisc45/imgs_full/baseball_diamond_s0005027.png,baseball_diamond,baseball diamond,baseball_diamond,1,1782902590.027018,1782902593.3262203,3.2992022037506104,9.923033221339358,3.343
28,/home/htj/resisc45/imgs_full/parking_lot_s0005028.png,parking_lot,parking lot,parking_lot,1,1782902593.3281639,1782902596.6512387,3.3230748176574707,9.973730317131947,3.343
29,/home/htj/resisc45/imgs_full/railway_station_s0005029.png,railway_station,thermal power station,thermal_power_station,0,1782902596.6531255,1782902599.96963,3.31650447845459,9.984279551275845,3.343
30,/home/htj/resisc45/imgs_full/golf_course_s0005030.png,golf_course,golf course,golf_course,1,1782902599.9711897,1782902603.2785318,3.307342052459717,9.94631801452308,3.343
31,/home/htj/resisc45/imgs_full/dense_residential_s0005031.png,dense_residential,dense residential,dense_residential,1,1782902603.2801452,1782902606.4719613,3.1918160915374756,9.616770893654653,3.343
32,/home/htj/resisc45/imgs_full/desert_s0005032.png,desert,sea ice,sea_ice,0,1782902606.47336,1782902609.6638315,3.1904714107513428,9.511308029783622,3.343
33,/home/htj/resisc45/imgs_full/intersection_s0005033.png,intersection,intersection,intersection,1,1782902609.6654146,1782902612.7311163,3.065701723098755,9.134031194956215,3.2447
34,/home/htj/resisc45/imgs_full/stadium_s0005034.png,stadium,stadium,stadium,1,1782902612.7323534,1782902615.9088414,3.176487922668457,9.411763545870782,3.244
35,/home/htj/resisc45/imgs_full/beach_s0005035.png,beach,beach,beach,1,1782902615.9102168,1782902619.0885642,3.17834734916687,9.469545389626708,3.244
36,/home/htj/resisc45/imgs_full/terrace_s0005036.png,terrace,rectangular farmland,rectangular_farmland,0,1782902619.0902917,1782902622.5258656,3.4355738162994385,10.218140904001395,3.24885
37,/home/htj/resisc45/imgs_full/terrace_s0005037.png,terrace,rectangular farmland,rectangular_farmland,0,1782902622.5269663,1782902625.9645126,3.4375462532043457,10.351483032274247,3.343
38,/home/htj/resisc45/imgs_full/ground_track_field_s0005038.png,ground_track_field,ground track field,ground_track_field,1,1782902625.9661138,1782902629.2859716,3.3198578357696533,10.061744994151182,3.343
39,/home/htj/resisc45/imgs_full/sparse_residential_s0005039.png,sparse_residential,sparse residential,sparse_residential,1,1782902629.2875667,1782902632.4795556,3.191988945007324,9.607715725064278,3.3415
40,/home/htj/resisc45/imgs_full/overpass_s0005040.png,overpass,intersection,intersection,0,1782902632.4811265,1782902635.5462923,3.0651657581329346,9.166718773669668,3.3417
41,/home/htj/resisc45/imgs_full/palace_s0005041.png,palace,palace,palace,1,1782902635.5480778,1782902638.733303,3.185225248336792,9.458583253958396,3.244
42,/home/htj/resisc45/imgs_full/rectangular_farmland_s0005042.png,rectangular_farmland,rectangular farmland,rectangular_farmland,1,1782902638.7344446,1782902642.1706648,3.436220169067383,10.34130459880829,3.24895
43,/home/htj/resisc45/imgs_full/railway_s0005043.png,railway,railway,railway,1,1782902642.1722949,1782902645.357023,3.1847281455993652,9.697838424222809,3.343
44,/home/htj/resisc45/imgs_full/airport_s0005044.png,airport,airport,airport,1,1782902645.35861,1782902648.417421,3.0588111877441406,9.258738242043389,3.343
45,/home/htj/resisc45/imgs_full/bridge_s0005045.png,bridge,bridge,bridge,1,1782902648.4185052,1782902651.47876,3.0602548122406006,9.169447267982196,3.244
46,/home/htj/resisc45/imgs_full/sparse_residential_s0005046.png,sparse_residential,golf course,golf_course,0,1782902651.4803588,1782902654.7994986,3.3191397190093994,10.013225709591882,3.244
47,/home/htj/resisc45/imgs_full/church_s0005047.png,church,dense residential,dense_residential,0,1782902654.801321,1782902657.9966743,3.1953532695770264,9.584062712937595,3.343
48,/home/htj/resisc45/imgs_full/dense_residential_s0005048.png,dense_residential,sparse residential,sparse_residential,0,1782902657.9984806,1782902661.1836767,3.1851961612701416,9.423914749643632,3.244
49,/home/htj/resisc45/imgs_full/railway_s0005049.png,railway,commercial area,commercial_area,0,1782902661.1853437,1782902664.3696275,3.18428373336792,9.499116412103175,3.266
50,/home/htj/resisc45/imgs_full/runway_s0005050.png,runway,runway,runway,1,1782902664.370572,1782902667.5553994,3.1848273277282715,9.466159896756922,3.341
51,/home/htj/resisc45/imgs_full/snowberg_s0005051.png,snowberg,mountain,mountain,0,1782902667.5571008,1782902670.7447004,3.1875996589660645,9.458803538024426,3.244
52,/home/htj/resisc45/imgs_full/chaparral_s0005052.png,chaparral,desert,desert,0,1782902670.745705,1782902673.936573,3.1908681392669678,9.472092071413995,3.241
53,/home/htj/resisc45/imgs_full/overpass_s0005053.png,overpass,intersection,intersection,0,1782902673.938095,1782902677.00235,3.0642549991607666,9.208029527015155,3.241
54,/home/htj/resisc45/imgs_full/railway_station_s0005054.png,railway_station,railway station,railway_station,1,1782902677.0040128,1782902680.3265388,3.322525978088379,9.953199416670305,3.24145
55,/home/htj/resisc45/imgs_full/sea_ice_s0005055.png,sea_ice,sea ice,sea_ice,1,1782902680.3280427,1782902683.51671,3.1886672973632812,9.621234164919171,3.341
56,/home/htj/resisc45/imgs_full/airplane_s0005056.png,airplane,airport,airport,0,1782902683.5180826,1782902686.5745175,3.0564348697662354,9.174568469352192,3.241
57,/home/htj/resisc45/imgs_full/bridge_s0005057.png,bridge,bridge,bridge,1,1782902686.5758495,1782902689.636046,3.0601963996887207,9.067188713613547,3.241
58,/home/htj/resisc45/imgs_full/commercial_area_s0005058.png,commercial_area,commercial area,commercial_area,1,1782902689.6373281,1782902692.8220742,3.184746026992798,9.444307472582373,3.244
59,/home/htj/resisc45/imgs_full/dense_residential_s0005059.png,dense_residential,dense residential,dense_residential,1,1782902692.8239465,1782902696.0196671,3.195720672607422,9.595836116790771,3.244
60,/home/htj/resisc45/imgs_full/forest_s0005060.png,forest,forest,forest,1,1782902696.0213265,1782902699.0885282,3.067201614379883,9.267462870255954,3.244
61,/home/htj/resisc45/imgs_full/ship_s0005061.png,ship,harbor,harbor,0,1782902699.0895987,1782902702.2841206,3.194521903991699,9.593035187619074,3.244
62,/home/htj/resisc45/imgs_full/baseball_diamond_s0005062.png,baseball_diamond,baseball diamond,baseball_diamond,1,1782902702.2856126,1782902705.5962627,3.310650110244751,9.968199143805746,3.2539
63,/home/htj/resisc45/imgs_full/basketball_court_s0005063.png,basketball_court,basketball court,basketball_court,1,1782902705.5974064,1782902708.9059625,3.308556079864502,10.047685506056094,3.343
64,/home/htj/resisc45/imgs_full/sparse_residential_s0005064.png,sparse_residential,sparse residential,sparse_residential,1,1782902708.9076235,1782902712.100656,3.1930325031280518,9.760872288312232,3.343
65,/home/htj/resisc45/imgs_full/overpass_s0005065.png,overpass,intersection,intersection,0,1782902712.1022184,1782902715.1605737,3.0583553314208984,9.301478014628094,3.2799499999999995
66,/home/htj/resisc45/imgs_full/airport_s0005066.png,airport,airport,airport,1,1782902715.1618898,1782902718.2288833,3.066993474960327,9.217993558496799,3.241
67,/home/htj/resisc45/imgs_full/airplane_s0005067.png,airplane,airport,airport,0,1782902718.230311,1782902721.2916338,3.0613229274749756,9.248426637397873,3.241
68,/home/htj/resisc45/imgs_full/island_s0005068.png,island,island,island,1,1782902721.2926466,1782902724.4774468,3.184800148010254,9.564751044511794,3.241
69,/home/htj/resisc45/imgs_full/wetland_s0005069.png,wetland,meadow,meadow,0,1782902724.4790494,1782902727.6735516,3.194502115249634,9.952186116657087,3.343
70,/home/htj/resisc45/imgs_full/baseball_diamond_s0005070.png,baseball_diamond,baseball diamond,baseball_diamond,1,1782902727.6751413,1782902730.9849026,3.3097612857818604,9.833871428555454,3.2585499999999996
71,/home/htj/resisc45/imgs_full/tennis_court_s0005071.png,tennis_court,dense residential,dense_residential,0,1782902730.9860816,1782902734.1766648,3.1905832290649414,9.582859753796031,3.343
72,/home/htj/resisc45/imgs_full/parking_lot_s0005072.png,parking_lot,parking lot,parking_lot,1,1782902734.178348,1782902737.4843774,3.3060293197631836,9.903294878943491,3.343
73,/home/htj/resisc45/imgs_full/roundabout_s0005073.png,roundabout,roundabout,roundabout,1,1782902737.4860065,1782902740.68247,3.1964635848999023,9.700524943981852,3.343
74,/home/htj/resisc45/imgs_full/bridge_s0005074.png,bridge,bridge,bridge,1,1782902740.683843,1782902743.746413,3.062570095062256,9.328530725218215,3.343
75,/home/htj/resisc45/imgs_full/meadow_s0005075.png,meadow,rectangular farmland,rectangular_farmland,0,1782902743.7478988,1782902747.1925857,3.4446868896484375,10.48924098981013,3.343
76,/home/htj/resisc45/imgs_full/sparse_residential_s0005076.png,sparse_residential,sparse residential,sparse_residential,1,1782902747.194013,1782902750.386577,3.192563772201538,9.739143827370233,3.341
77,/home/htj/resisc45/imgs_full/wetland_s0005077.png,wetland,meadow,meadow,0,1782902750.3881104,1782902753.567099,3.1789886951446533,9.6052575747243,3.244
78,/home/htj/resisc45/imgs_full/tennis_court_s0005078.png,tennis_court,terrace,terrace,0,1782902753.5686831,1782902756.7624612,3.1937780380249023,9.64954408788681,3.343
79,/home/htj/resisc45/imgs_full/harbor_s0005079.png,harbor,harbor,harbor,1,1782902756.764296,1782902759.949627,3.185330867767334,9.602919352693217,3.343
80,/home/htj/resisc45/imgs_full/sparse_residential_s0005080.png,sparse_residential,sparse residential,sparse_residential,1,1782902759.9507718,1782902763.1432295,3.192457675933838,9.6456118106246,3.26875
81,/home/htj/resisc45/imgs_full/ship_s0005081.png,ship,harbor,harbor,0,1782902763.1447346,1782902766.3339598,3.189225196838379,9.713127039670944,3.343
82,/home/htj/resisc45/imgs_full/dense_residential_s0005082.png,dense_residential,dense residential,dense_residential,1,1782902766.3357162,1782902769.5310273,3.1953110694885254,9.73896578504358,3.343
83,/home/htj/resisc45/imgs_full/runway_s0005083.png,runway,freeway,freeway,0,1782902769.5323105,1782902772.722035,3.1897244453430176,9.72114092210361,3.343
84,/home/htj/resisc45/imgs_full/mountain_s0005084.png,mountain,chaparral,chaparral,0,1782902772.7236953,1782902776.0398204,3.3161251544952393,10.019614979735737,3.341
85,/home/htj/resisc45/imgs_full/storage_tank_s0005085.png,storage_tank,storage tank,storage_tank,1,1782902776.0415785,1782902779.2360005,3.1944220066070557,9.697088319740796,3.341
86,/home/htj/resisc45/imgs_full/mobile_home_park_s0005086.png,mobile_home_park,mobile home park,mobile_home_park,1,1782902779.2376904,1782902782.5535665,3.315876007080078,10.04035820888651,3.256
87,/home/htj/resisc45/imgs_full/wetland_s0005087.png,wetland,forest,forest,0,1782902782.5550034,1782902785.618543,3.063539505004883,9.253137413801971,3.341
88,/home/htj/resisc45/imgs_full/commercial_area_s0005088.png,commercial_area,dense residential,dense_residential,0,1782902785.6204407,1782902788.8123744,3.1919336318969727,9.609544194085256,3.24175
89,/home/htj/resisc45/imgs_full/railway_s0005089.png,railway,railway station,railway_station,0,1782902788.8139818,1782902792.1320922,3.318110466003418,10.115145338009144,3.343
90,/home/htj/resisc45/imgs_full/ship_s0005090.png,ship,harbor,harbor,0,1782902792.1336203,1782902795.3249557,3.191335439682007,9.75186628167544,3.3415
91,/home/htj/resisc45/imgs_full/golf_course_s0005091.png,golf_course,golf course,golf_course,1,1782902795.326491,1782902798.6451802,3.3186891078948975,10.053453683368092,3.343
92,/home/htj/resisc45/imgs_full/baseball_diamond_s0005092.png,baseball_diamond,baseball diamond,baseball_diamond,1,1782902798.6466467,1782902801.967158,3.3205113410949707,10.10003874210584,3.343
93,/home/htj/resisc45/imgs_full/desert_s0005093.png,desert,desert,desert,1,1782902801.9686427,1782902805.147261,3.1786181926727295,9.645006056313004,3.343
94,/home/htj/resisc45/imgs_full/airport_s0005094.png,airport,airport,airport,1,1782902805.14881,1782902808.2135398,3.064729928970337,9.267222879369303,3.2836
95,/home/htj/resisc45/imgs_full/circular_farmland_s0005095.png,circular_farmland,rectangular farmland,rectangular_farmland,0,1782902808.214884,1782902811.6614392,3.4465551376342773,10.492952365171712,3.244
96,/home/htj/resisc45/imgs_full/terrace_s0005096.png,terrace,rectangular farmland,rectangular_farmland,0,1782902811.662837,1782902815.1069217,3.444084644317627,10.468065670760472,3.343
97,/home/htj/resisc45/imgs_full/thermal_power_station_s0005097.png,thermal_power_station,thermal power station,thermal_power_station,1,1782902815.1084452,1782902818.4256124,3.317167282104492,10.063385963116662,3.343
98,/home/htj/resisc45/imgs_full/golf_course_s0005098.png,golf_course,golf course,golf_course,1,1782902818.4271479,1782902821.749664,3.3225162029266357,9.993212182209408,3.343
99,/home/htj/resisc45/imgs_full/mountain_s0005099.png,mountain,desert,desert,0,1782902821.7514193,1782902824.941282,3.1898627281188965,9.607980460762978,3.343
100,/home/htj/resisc45/imgs_full/baseball_diamond_s0005100.png,baseball_diamond,sparse residential,sparse_residential,0,1782902824.9429643,1782902828.1283948,3.1854305267333984,9.595483752216612,3.3435
101,/home/htj/resisc45/imgs_full/commercial_area_s0005101.png,commercial_area,dense residential,dense_residential,0,1782902828.1302092,1782902831.3251781,3.1949689388275146,9.628780586374656,3.343
102,/home/htj/resisc45/imgs_full/desert_s0005102.png,desert,desert,desert,1,1782902831.326763,1782902834.5196865,3.1929235458374023,9.712588343977927,3.244
103,/home/htj/resisc45/imgs_full/mobile_home_park_s0005103.png,mobile_home_park,sparse residential,sparse_residential,0,1782902834.5214062,1782902837.7159219,3.1945157051086426,9.693358592689037,3.24175
104,/home/htj/resisc45/imgs_full/ground_track_field_s0005104.png,ground_track_field,stadium,stadium,0,1782902837.7175045,1782902840.9098914,3.1923868656158447,9.718651743284294,3.343
105,/home/htj/resisc45/imgs_full/intersection_s0005105.png,intersection,sparse residential,sparse_residential,0,1782902840.9115527,1782902844.1069872,3.1954345703125,9.647129088284677,3.244
106,/home/htj/resisc45/imgs_full/golf_course_s0005106.png,golf_course,golf course,golf_course,1,1782902844.1084437,1782902847.4273603,3.3189165592193604,9.969395894202693,3.25885
107,/home/htj/resisc45/imgs_full/terrace_s0005107.png,terrace,rectangular farmland,rectangular_farmland,0,1782902847.428853,1782902850.8677042,3.4388511180877686,10.419260374323528,3.3411
108,/home/htj/resisc45/imgs_full/thermal_power_station_s0005108.png,thermal_power_station,thermal power station,thermal_power_station,1,1782902850.8692615,1782902854.1892483,3.3199868202209473,10.029680183887482,3.343
109,/home/htj/resisc45/imgs_full/terrace_s0005109.png,terrace,rectangular farmland,rectangular_farmland,0,1782902854.1907005,1782902857.6386685,3.447968006134033,10.555264457178117,3.4421
110,/home/htj/resisc45/imgs_full/commercial_area_s0005110.png,commercial_area,commercial area,commercial_area,1,1782902857.6403441,1782902860.833624,3.19327974319458,9.76784357446432,3.341
111,/home/htj/resisc45/imgs_full/snowberg_s0005111.png,snowberg,snowberg,snowberg,1,1782902860.8354297,1782902864.0278113,3.1923816204071045,9.577828942997115,3.244
112,/home/htj/resisc45/imgs_full/ship_s0005112.png,ship,ship,ship,1,1782902864.029186,1782902867.0841174,3.054931402206421,9.127399583344106,3.244
113,/home/htj/resisc45/imgs_full/terrace_s0005113.png,terrace,dense residential,dense_residential,0,1782902867.0856314,1782902870.271619,3.185987710952759,9.473705136431116,3.244
114,/home/htj/resisc45/imgs_full/cloud_s0005114.png,cloud,cloud,cloud,1,1782902870.273192,1782902873.3367493,3.0635573863983154,9.091673869578926,3.244
115,/home/htj/resisc45/imgs_full/meadow_s0005115.png,meadow,dense residential,dense_residential,0,1782902873.3381207,1782902876.531314,3.193193197250366,9.35645521709323,3.24175
116,/home/htj/resisc45/imgs_full/palace_s0005116.png,palace,airport,airport,0,1782902876.5328932,1782902879.6022573,3.069364070892334,9.200930363178253,3.244
117,/home/htj/resisc45/imgs_full/roundabout_s0005117.png,roundabout,intersection,intersection,0,1782902879.6037397,1782902882.6706192,3.0668795108795166,9.231364121812362,3.343
118,/home/htj/resisc45/imgs_full/overpass_s0005118.png,overpass,intersection,intersection,0,1782902882.671856,1782902885.7372568,3.0654008388519287,9.102621034343287,3.2422
119,/home/htj/resisc45/imgs_full/industrial_area_s0005119.png,industrial_area,industrial area,industrial_area,1,1782902885.7386057,1782902889.0538642,3.315258502960205,9.950326965469426,3.244
120,/home/htj/resisc45/imgs_full/mobile_home_park_s0005120.png,mobile_home_park,mobile home park,mobile_home_park,1,1782902889.0555804,1782902892.3794837,3.3239033222198486,10.041168084358347,3.3413000000000004
121,/home/htj/resisc45/imgs_full/rectangular_farmland_s0005121.png,rectangular_farmland,rectangular farmland,rectangular_farmland,1,1782902892.3811502,1782902895.8286512,3.4475009441375732,10.460565610647201,3.341
122,/home/htj/resisc45/imgs_full/storage_tank_s0005122.png,storage_tank,storage tank,storage_tank,1,1782902895.830327,1782902899.024461,3.194133996963501,9.779867917631353,3.3415
123,/home/htj/resisc45/imgs_full/rectangular_farmland_s0005123.png,rectangular_farmland,rectangular farmland,rectangular_farmland,1,1782902899.0257607,1782902902.472102,3.4463412761688232,10.414728458539646,3.24895
124,/home/htj/resisc45/imgs_full/storage_tank_s0005124.png,storage_tank,storage tank,storage_tank,1,1782902902.4736633,1782902905.65375,3.180086612701416,9.664056066955839,3.26875
125,/home/htj/resisc45/imgs_full/palace_s0005125.png,palace,intersection,intersection,0,1782902905.6553366,1782902908.7198691,3.064532518386841,9.25369644288222,3.343
126,/home/htj/resisc45/imgs_full/beach_s0005126.png,beach,beach,beach,1,1782902908.7209866,1782902911.9126122,3.1916255950927734,9.556239971535545,3.244
127,/home/htj/resisc45/imgs_full/stadium_s0005127.png,stadium,stadium,stadium,1,1782902911.914318,1782902915.1106682,3.19635009765625,9.691790117536273,3.345
128,/home/htj/resisc45/imgs_full/medium_residential_s0005128.png,medium_residential,dense residential,dense_residential,0,1782902915.1124823,1782902918.303033,3.1905508041381836,9.700243004645621,3.343
129,/home/htj/resisc45/imgs_full/tennis_court_s0005129.png,tennis_court,dense residential,dense_residential,0,1782902918.3049712,1782902921.5007603,3.195789098739624,9.758456148326397,3.345
130,/home/htj/resisc45/imgs_full/commercial_area_s0005130.png,commercial_area,dense residential,dense_residential,0,1782902921.5023794,1782902924.694951,3.1925716400146484,9.794068658862797,3.343
131,/home/htj/resisc45/imgs_full/bridge_s0005131.png,bridge,river,river,0,1782902924.696494,1782902927.7499278,3.053433656692505,9.239344573416801,3.2448
132,/home/htj/resisc45/imgs_full/commercial_area_s0005132.png,commercial_area,commercial area,commercial_area,1,1782902927.7515204,1782902930.94818,3.196659564971924,9.611727396598885,3.246
133,/home/htj/resisc45/imgs_full/cloud_s0005133.png,cloud,cloud,cloud,1,1782902930.9495938,1782902934.0154147,3.0658209323883057,9.27768511156241,3.343
134,/home/htj/resisc45/imgs_full/roundabout_s0005134.png,roundabout,dense residential,dense_residential,0,1782902934.0171118,1782902937.212448,3.195336103439331,9.58977424215419,3.345
135,/home/htj/resisc45/imgs_full/basketball_court_s0005135.png,basketball_court,basketball court,basketball_court,1,1782902937.213942,1782902940.5354173,3.3214752674102783,10.055907112562048,3.3432
136,/home/htj/resisc45/imgs_full/commercial_area_s0005136.png,commercial_area,airport,airport,0,1782902940.5369842,1782902943.605224,3.068239688873291,9.360330921029146,3.345
137,/home/htj/resisc45/imgs_full/commercial_area_s0005137.png,commercial_area,dense residential,dense_residential,0,1782902943.606591,1782902946.8033106,3.1967196464538574,9.617844814871038,3.244
138,/home/htj/resisc45/imgs_full/golf_course_s0005138.png,golf_course,golf course,golf_course,1,1782902946.8048296,1782902950.1167707,3.311941146850586,9.979678109530745,3.26085
139,/home/htj/resisc45/imgs_full/ship_s0005139.png,ship,harbor,harbor,0,1782902950.1183512,1782902953.309635,3.191283702850342,9.788407950358732,3.345
140,/home/htj/resisc45/imgs_full/thermal_power_station_s0005140.png,thermal_power_station,thermal power station,thermal_power_station,1,1782902953.3115506,1782902956.6369154,3.325364828109741,10.166156284418598,3.26055
141,/home/htj/resisc45/imgs_full/tennis_court_s0005141.png,tennis_court,tennis court,tennis_court,1,1782902956.6384351,1782902959.9550803,3.3166451454162598,10.145617499828338,3.345
142,/home/htj/resisc45/imgs_full/freeway_s0005142.png,freeway,dense residential,dense_residential,0,1782902959.95677,1782902963.1503186,3.1935486793518066,9.758002045069421,3.3435
143,/home/htj/resisc45/imgs_full/medium_residential_s0005143.png,medium_residential,dense residential,dense_residential,0,1782902963.151998,1782902966.3461385,3.1941404342651367,9.637520225286485,3.343
144,/home/htj/resisc45/imgs_full/island_s0005144.png,island,island,island,1,1782902966.3474247,1782902969.5378585,3.1904337406158447,9.632944959478717,3.3435
145,/home/htj/resisc45/imgs_full/stadium_s0005145.png,stadium,industrial area,industrial_area,0,1782902969.5395546,1782902972.8485327,3.3089780807495117,9.889565610474554,3.25885
146,/home/htj/resisc45/imgs_full/runway_s0005146.png,runway,airport,airport,0,1782902972.8499696,1782902975.9097207,3.059751033782959,9.224356098069086,3.343
147,/home/htj/resisc45/imgs_full/church_s0005147.png,church,palace,palace,0,1782902975.9112327,1782902979.094067,3.1828343868255615,9.476946223101447,3.26875
148,/home/htj/resisc45/imgs_full/railway_station_s0005148.png,railway_station,industrial area,industrial_area,0,1782902979.095281,1782902982.4127579,3.317476987838745,9.931038956732586,3.343
149,/home/htj/resisc45/imgs_full/stadium_s0005149.png,stadium,stadium,stadium,1,1782902982.4143398,1782902985.6063342,3.1919944286346436,9.63537718223674,3.343
150,/home/htj/resisc45/imgs_full/cloud_s0005150.png,cloud,sea ice,sea_ice,0,1782902985.6079528,1782902988.8043485,3.1963956356048584,9.593125322865587,3.26875
151,/home/htj/resisc45/imgs_full/airport_s0005151.png,airport,airport,airport,1,1782902988.8059661,1782902991.8739507,3.0679845809936523,9.254973190272297,3.27865
152,/home/htj/resisc45/imgs_full/sea_ice_s0005152.png,sea_ice,sea ice,sea_ice,1,1782902991.875452,1782902995.0578563,3.1824042797088623,9.51249053528905,3.244
153,/home/htj/resisc45/imgs_full/snowberg_s0005153.png,snowberg,mountain,mountain,0,1782902995.0594394,1782902998.2515903,3.192150831222534,9.48935237812996,3.26825
154,/home/htj/resisc45/imgs_full/industrial_area_s0005154.png,industrial_area,industrial area,industrial_area,1,1782902998.2531078,1782903001.5686595,3.3155517578125,9.936251300680226,3.25885
155,/home/htj/resisc45/imgs_full/dense_residential_s0005155.png,dense_residential,dense residential,dense_residential,1,1782903001.5703793,1782903004.764928,3.1945488452911377,9.712398263441665,3.343
156,/home/htj/resisc45/imgs_full/lake_s0005156.png,lake,river,river,0,1782903004.7664459,1782903007.8329766,3.066530704498291,9.322991580548111,3.343
157,/home/htj/resisc45/imgs_full/desert_s0005157.png,desert,beach,beach,0,1782903007.8343914,1782903011.0282798,3.1938884258270264,9.65284336239951,3.26875
158,/home/htj/resisc45/imgs_full/stadium_s0005158.png,stadium,stadium,stadium,1,1782903011.0298195,1782903014.2256482,3.195828676223755,9.665726762869527,3.343
159,/home/htj/resisc45/imgs_full/bridge_s0005159.png,bridge,bridge,bridge,1,1782903014.2272708,1782903017.2922935,3.0650227069854736,9.274191114540454,3.27865
160,/home/htj/resisc45/imgs_full/stadium_s0005160.png,stadium,stadium,stadium,1,1782903017.2937424,1782903020.4862719,3.1925294399261475,9.592638815709524,3.244
