n,path,true,answer,pred,correct,t_start,t_end,latency_s,E_im_J,Ppeak_W
13,/home/htj/resisc45/imgs_full/forest_s0005013.png,forest,chaparral,chaparral,0,1782885542.0315943,1782885543.3523061,1.3207118511199951,4.143991833033769,3.349
14,/home/htj/resisc45/imgs_full/chaparral_s0005014.png,chaparral,desert,desert,0,1782885543.3568175,1782885544.600031,1.243213415145874,3.8893931692838666,3.349
15,/home/htj/resisc45/imgs_full/commercial_area_s0005015.png,commercial_area,airport,airport,0,1782885544.6048553,1782885545.7734973,1.1686420440673828,3.6272979559217178,3.451
16,/home/htj/resisc45/imgs_full/baseball_diamond_s0005016.png,baseball_diamond,baseball diamond,baseball_diamond,1,1782885545.7778738,1782885547.1004581,1.3225843906402588,4.217115437239409,3.451
17,/home/htj/resisc45/imgs_full/parking_lot_s0005017.png,parking_lot,parking lot,parking_lot,1,1782885547.1048462,1782885548.425548,1.3207018375396729,4.397822275369064,3.5401
18,/home/htj/resisc45/imgs_full/wetland_s0005018.png,wetland,forest,forest,0,1782885548.4300346,1782885549.5941288,1.1640942096710205,3.6231600780146462,3.448
19,/home/htj/resisc45/imgs_full/sparse_residential_s0005019.png,sparse_residential,airport,airport,0,1782885549.598618,1782885550.7641375,1.1655194759368896,3.6445794012546537,3.451
20,/home/htj/resisc45/imgs_full/tennis_court_s0005020.png,tennis_court,golf course,golf_course,0,1782885550.768581,1782885552.0871441,1.3185632228851318,4.154620728803718,3.349
21,/home/htj/resisc45/imgs_full/baseball_diamond_s0005021.png,baseball_diamond,golf course,golf_course,0,1782885552.0916111,1782885553.4133265,1.3217153549194336,4.157345505952835,3.3487
22,/home/htj/resisc45/imgs_full/ground_track_field_s0005022.png,ground_track_field,airport,airport,0,1782885553.4176714,1782885554.5854447,1.1677732467651367,3.6450095609029134,3.448
23,/home/htj/resisc45/imgs_full/chaparral_s0005023.png,chaparral,chaparral,chaparral,1,1782885554.5900514,1782885555.9181328,1.3280813694000244,4.194773876584095,3.5397999999999996
24,/home/htj/resisc45/imgs_full/mobile_home_park_s0005024.png,mobile_home_park,Mobile home park,mobile_home_park,1,1782885555.9229548,1782885557.2458825,1.322927713394165,4.188940360486507,3.347
25,/home/htj/resisc45/imgs_full/roundabout_s0005025.png,roundabout,freeway,freeway,0,1782885557.250492,1782885558.4946368,1.2441446781158447,3.8557174615426497,3.347
26,/home/htj/resisc45/imgs_full/golf_course_s0005026.png,golf_course,chaparral,chaparral,0,1782885558.4989474,1782885559.8153822,1.3164348602294922,4.087244059521218,3.347
27,/home/htj/resisc45/imgs_full/baseball_diamond_s0005027.png,baseball_diamond,golf course,golf_course,0,1782885559.8198774,1782885561.1376584,1.3177809715270996,4.137259302346603,3.4378999999999995
28,/home/htj/resisc45/imgs_full/parking_lot_s0005028.png,parking_lot,Parking lot,parking_lot,1,1782885561.1424608,1782885562.3891,1.2466392517089844,3.9091207008361812,3.4429499999999997
29,/home/htj/resisc45/imgs_full/railway_station_s0005029.png,railway_station,airport,airport,0,1782885562.393397,1782885563.559721,1.1663239002227783,3.6003863407543726,3.347
30,/home/htj/resisc45/imgs_full/golf_course_s0005030.png,golf_course,golf course,golf_course,1,1782885563.5642502,1782885564.8867223,1.322472095489502,4.123697988883309,3.347
31,/home/htj/resisc45/imgs_full/dense_residential_s0005031.png,dense_residential,dense residential,dense_residential,1,1782885564.8914,1782885566.1358128,1.2444126605987549,3.896538861393928,3.347
32,/home/htj/resisc45/imgs_full/desert_s0005032.png,desert,lake,lake,0,1782885566.1400497,1782885567.305654,1.1656043529510498,3.6126158513188362,3.4531
33,/home/htj/resisc45/imgs_full/intersection_s0005033.png,intersection,airport,airport,0,1782885567.3102727,1782885568.4778063,1.1675336360931396,3.6999724694609646,3.548
34,/home/htj/resisc45/imgs_full/stadium_s0005034.png,stadium,airport,airport,0,1782885568.4821584,1782885569.6406424,1.1584839820861816,3.6704634165763856,3.448
35,/home/htj/resisc45/imgs_full/beach_s0005035.png,beach,beach,beach,1,1782885569.6449387,1782885570.8698328,1.2248940467834473,3.8747296089909296,3.448
36,/home/htj/resisc45/imgs_full/terrace_s0005036.png,terrace,medium residential,medium_residential,0,1782885570.8716621,1782885572.1170142,1.245352029800415,3.9905041518536484,3.448
37,/home/htj/resisc45/imgs_full/terrace_s0005037.png,terrace,ground track field,ground_track_field,0,1782885572.1217628,1782885573.4448152,1.3230524063110352,4.229338350835054,3.448
38,/home/htj/resisc45/imgs_full/ground_track_field_s0005038.png,ground_track_field,football field,,0,1782885573.449431,1782885574.694977,1.2455461025238037,3.886896460121328,3.3469
39,/home/htj/resisc45/imgs_full/sparse_residential_s0005039.png,sparse_residential,church,church,0,1782885574.6996677,1782885575.8682961,1.168628454208374,3.620294088292122,3.4511
40,/home/htj/resisc45/imgs_full/overpass_s0005040.png,overpass,freeway,freeway,0,1782885575.8729692,1782885577.1182818,1.2453126907348633,3.9676228378035807,3.55
41,/home/htj/resisc45/imgs_full/palace_s0005041.png,palace,palace,palace,1,1782885577.123165,1782885578.3722587,1.249093770980835,3.974559602271427,3.448
42,/home/htj/resisc45/imgs_full/rectangular_farmland_s0005042.png,rectangular_farmland,medium residential,medium_residential,0,1782885578.3764982,1782885579.6183913,1.2418930530548096,3.89531046027487,3.45085
43,/home/htj/resisc45/imgs_full/railway_s0005043.png,railway,railway,railway,1,1782885579.622953,1782885580.859391,1.2364380359649658,3.911865138877522,3.448
44,/home/htj/resisc45/imgs_full/airport_s0005044.png,airport,airport,airport,1,1782885580.8638365,1782885582.0320148,1.1681783199310303,3.6903865677402132,3.448
45,/home/htj/resisc45/imgs_full/bridge_s0005045.png,bridge,bridge,bridge,1,1782885582.036247,1782885583.1987581,1.1625111103057861,3.6717636630648656,3.448
46,/home/htj/resisc45/imgs_full/sparse_residential_s0005046.png,sparse_residential,farm,,0,1782885583.2033398,1782885584.3725936,1.1692538261413574,3.7068854050159454,3.448
47,/home/htj/resisc45/imgs_full/church_s0005047.png,church,church,church,1,1782885584.3772275,1782885585.54719,1.1699624061584473,3.6964962222576143,3.4531
48,/home/htj/resisc45/imgs_full/dense_residential_s0005048.png,dense_residential,dense residential,dense_residential,1,1782885585.5522456,1782885586.8013778,1.2491321563720703,3.9888048358585526,3.448
49,/home/htj/resisc45/imgs_full/railway_s0005049.png,railway,railway station,railway_station,0,1782885586.8063307,1782885588.1281505,1.32181978225708,4.045688060511713,3.244
50,/home/htj/resisc45/imgs_full/runway_s0005050.png,runway,airport,airport,0,1782885588.1324608,1782885589.2966778,1.1642169952392578,3.475908436548142,3.045
51,/home/htj/resisc45/imgs_full/snowberg_s0005051.png,snowberg,mountain,mountain,0,1782885589.3016,1782885590.5485418,1.2469418048858643,3.719457366455685,3.0449
52,/home/htj/resisc45/imgs_full/chaparral_s0005052.png,chaparral,beach,beach,0,1782885590.5524976,1782885591.7935288,1.2410311698913574,3.7071857464963736,3.043
53,/home/htj/resisc45/imgs_full/overpass_s0005053.png,overpass,freeway,freeway,0,1782885591.7979867,1782885593.0447967,1.246809959411621,3.7417333613742483,3.043
54,/home/htj/resisc45/imgs_full/railway_station_s0005054.png,railway_station,freeway,freeway,0,1782885593.0493963,1782885594.2955785,1.2461822032928467,3.7286904415434057,3.043
55,/home/htj/resisc45/imgs_full/sea_ice_s0005055.png,sea_ice,lake,lake,0,1782885594.2999349,1782885595.4664147,1.1664798259735107,3.442923530352116,3.0431
56,/home/htj/resisc45/imgs_full/airplane_s0005056.png,airplane,airport,airport,0,1782885595.4708848,1782885596.6351476,1.1642627716064453,3.436612636089325,3.0431
57,/home/htj/resisc45/imgs_full/bridge_s0005057.png,bridge,railroad bridge,bridge,1,1782885596.6394331,1782885597.9600358,1.3206026554107666,3.9412285748521487,3.045
58,/home/htj/resisc45/imgs_full/commercial_area_s0005058.png,commercial_area,airport,airport,0,1782885597.9644794,1782885599.1231868,1.1587073802947998,3.4732833078026775,3.043
59,/home/htj/resisc45/imgs_full/dense_residential_s0005059.png,dense_residential,dense residential,dense_residential,1,1782885599.1279907,1782885600.3758116,1.2478208541870117,3.759358715181765,3.045
60,/home/htj/resisc45/imgs_full/forest_s0005060.png,forest,chaparral,chaparral,0,1782885600.3804123,1782885601.7049074,1.3244950771331787,3.9492987995562348,3.045
61,/home/htj/resisc45/imgs_full/ship_s0005061.png,ship,harbor,harbor,0,1782885601.7097015,1782885602.955271,1.2455694675445557,3.722384353756905,3.045
62,/home/htj/resisc45/imgs_full/baseball_diamond_s0005062.png,baseball_diamond,baseball diamond,baseball_diamond,1,1782885602.960063,1782885604.2806985,1.3206355571746826,3.957559579481681,3.045
63,/home/htj/resisc45/imgs_full/basketball_court_s0005063.png,basketball_court,basketball court,basketball_court,1,1782885604.2851088,1782885605.6063204,1.321211576461792,3.9561095677977023,3.043
64,/home/htj/resisc45/imgs_full/sparse_residential_s0005064.png,sparse_residential,airport,airport,0,1782885605.6109693,1782885606.778668,1.167698621749878,3.4939294310688975,3.043
65,/home/htj/resisc45/imgs_full/overpass_s0005065.png,overpass,freeway,freeway,0,1782885606.7807193,1782885608.002569,1.2218496799468994,3.667715046091513,3.045
66,/home/htj/resisc45/imgs_full/airport_s0005066.png,airport,airport,airport,1,1782885608.0072687,1782885609.1778293,1.170560598373413,3.5118490180628643,3.045
67,/home/htj/resisc45/imgs_full/airplane_s0005067.png,airplane,airport,airport,0,1782885609.1822188,1782885610.340488,1.1582691669464111,3.4689609993298847,3.045
68,/home/htj/resisc45/imgs_full/island_s0005068.png,island,island,island,1,1782885610.344688,1782885611.582893,1.2382049560546875,3.699081024169922,3.045
69,/home/htj/resisc45/imgs_full/wetland_s0005069.png,wetland,lake,lake,0,1782885611.5874414,1782885612.7549298,1.1674883365631104,3.5056756026148794,3.045
70,/home/htj/resisc45/imgs_full/baseball_diamond_s0005070.png,baseball_diamond,golf course,golf_course,0,1782885612.7595577,1782885614.0793784,1.3198206424713135,3.944448967605829,3.045
71,/home/htj/resisc45/imgs_full/tennis_court_s0005071.png,tennis_court,golf course,golf_course,0,1782885614.0840545,1782885615.4031026,1.3190481662750244,3.9321972835063934,3.043
72,/home/htj/resisc45/imgs_full/parking_lot_s0005072.png,parking_lot,Parking lot,parking_lot,1,1782885615.4078832,1782885616.6440566,1.236173391342163,3.683796706199646,3.045
73,/home/htj/resisc45/imgs_full/roundabout_s0005073.png,roundabout,freeway,freeway,0,1782885616.6485717,1782885617.88759,1.239018201828003,3.8664126178134572,3.4479
74,/home/htj/resisc45/imgs_full/bridge_s0005074.png,bridge,freeway,freeway,0,1782885617.8919516,1782885619.124985,1.2330334186553955,3.9170669362003157,3.4429499999999997
75,/home/htj/resisc45/imgs_full/meadow_s0005075.png,meadow,ground track field,ground_track_field,0,1782885619.129404,1782885620.4470267,1.3176226615905762,4.183050934957421,3.448
76,/home/htj/resisc45/imgs_full/sparse_residential_s0005076.png,sparse_residential,house,,0,1782885620.4520025,1782885621.6201231,1.1681206226348877,3.7053342397894182,3.446
77,/home/htj/resisc45/imgs_full/wetland_s0005077.png,wetland,lake,lake,0,1782885621.6244915,1782885622.7916563,1.1671648025512695,3.652725618498666,3.448
78,/home/htj/resisc45/imgs_full/tennis_court_s0005078.png,tennis_court,golf course,golf_course,0,1782885622.7962046,1782885624.1203828,1.3241782188415527,4.244797212911688,3.4478
79,/home/htj/resisc45/imgs_full/harbor_s0005079.png,harbor,harbor,harbor,1,1782885624.1248894,1782885625.3602931,1.2354037761688232,3.9682853932055555,3.446
80,/home/htj/resisc45/imgs_full/sparse_residential_s0005080.png,sparse_residential,forest,forest,0,1782885625.364817,1782885626.5219982,1.1571812629699707,3.654433532328833,3.446
81,/home/htj/resisc45/imgs_full/ship_s0005081.png,ship,harbor,harbor,0,1782885626.5265505,1782885627.743783,1.2172324657440186,3.8555285064957356,3.4429499999999997
82,/home/htj/resisc45/imgs_full/dense_residential_s0005082.png,dense_residential,dense residential,dense_residential,1,1782885627.7459123,1782885628.9930654,1.2471530437469482,3.96736389848319,3.4479
83,/home/htj/resisc45/imgs_full/runway_s0005083.png,runway,freeway,freeway,0,1782885628.9971347,1782885630.2373898,1.2402551174163818,3.933469104886055,3.4429499999999997
84,/home/htj/resisc45/imgs_full/mountain_s0005084.png,mountain,desert,desert,0,1782885630.2421055,1782885631.4802575,1.238152027130127,3.9392932335896926,3.448
85,/home/htj/resisc45/imgs_full/storage_tank_s0005085.png,storage_tank,industrial area,industrial_area,0,1782885631.4850209,1782885632.8105097,1.325488805770874,4.252112860212724,3.448
86,/home/htj/resisc45/imgs_full/mobile_home_park_s0005086.png,mobile_home_park,Mobile home park,mobile_home_park,1,1782885632.8126557,1782885634.1199088,1.307253122329712,4.155246142055677,3.3468
87,/home/htj/resisc45/imgs_full/wetland_s0005087.png,wetland,chaparral,chaparral,0,1782885634.1244295,1782885635.445739,1.3213095664978027,4.201075042558752,3.448
88,/home/htj/resisc45/imgs_full/commercial_area_s0005088.png,commercial_area,commercial area,commercial_area,1,1782885635.450056,1782885636.6825187,1.2324626445770264,3.907970982865854,3.44095
89,/home/htj/resisc45/imgs_full/railway_s0005089.png,railway,railway,railway,1,1782885636.6870809,1782885637.931286,1.2442052364349365,3.9452051403847612,3.446
90,/home/htj/resisc45/imgs_full/ship_s0005090.png,ship,harbor,harbor,0,1782885637.93349,1782885639.177691,1.2442009449005127,3.9388156173954836,3.347
91,/home/htj/resisc45/imgs_full/golf_course_s0005091.png,golf_course,golf course,golf_course,1,1782885639.182112,1782885640.495981,1.3138689994812012,4.146799061319102,3.4358999999999997
92,/home/htj/resisc45/imgs_full/baseball_diamond_s0005092.png,baseball_diamond,golf course,golf_course,0,1782885640.5004098,1782885641.821478,1.3210680484771729,4.174685122191907,3.446
93,/home/htj/resisc45/imgs_full/desert_s0005093.png,desert,desert,desert,1,1782885641.825946,1782885643.0615926,1.2356464862823486,3.911944444071163,3.44095
94,/home/htj/resisc45/imgs_full/airport_s0005094.png,airport,airport,airport,1,1782885643.0661964,1782885644.2327478,1.1665513515472412,3.643256526017189,3.446
95,/home/htj/resisc45/imgs_full/circular_farmland_s0005095.png,circular_farmland,medium residential,medium_residential,0,1782885644.2369845,1782885645.4631805,1.226196050643921,3.9098375798463816,3.446
96,/home/htj/resisc45/imgs_full/terrace_s0005096.png,terrace,medium residential,medium_residential,0,1782885645.4675188,1782885646.7103875,1.2428686618804932,4.009211833076044,3.446
97,/home/htj/resisc45/imgs_full/thermal_power_station_s0005097.png,thermal_power_station,industrial area,industrial_area,0,1782885646.7147136,1782885648.0335586,1.3188450336456299,4.20107095092535,3.446
98,/home/htj/resisc45/imgs_full/golf_course_s0005098.png,golf_course,golf course,golf_course,1,1782885648.0354252,1782885649.353642,1.3182168006896973,4.207346831383912,3.5378
99,/home/htj/resisc45/imgs_full/mountain_s0005099.png,mountain,desert,desert,0,1782885649.35796,1782885650.6226382,1.2646782398223877,4.031299354459929,3.4478
100,/home/htj/resisc45/imgs_full/baseball_diamond_s0005100.png,baseball_diamond,airport,airport,0,1782885650.6273139,1782885651.786657,1.1593432426452637,3.6627710736513137,3.448
101,/home/htj/resisc45/imgs_full/commercial_area_s0005101.png,commercial_area,airport,airport,0,1782885651.7917056,1782885652.9555311,1.163825511932373,3.7172004938364025,3.446
102,/home/htj/resisc45/imgs_full/desert_s0005102.png,desert,desert,desert,1,1782885652.959983,1782885654.1795695,1.2195863723754883,3.6922977423667906,3.142
103,/home/htj/resisc45/imgs_full/mobile_home_park_s0005103.png,mobile_home_park,dense residential,dense_residential,0,1782885654.1842077,1782885655.4132755,1.2290678024291992,3.777819224357605,3.1439
104,/home/htj/resisc45/imgs_full/ground_track_field_s0005104.png,ground_track_field,airport,airport,0,1782885655.417845,1782885656.570914,1.153069019317627,3.489186852455139,3.1401
105,/home/htj/resisc45/imgs_full/intersection_s0005105.png,intersection,intersection,intersection,1,1782885656.5757587,1782885657.7334013,1.1576426029205322,3.532077833187012,3.142
106,/home/htj/resisc45/imgs_full/golf_course_s0005106.png,golf_course,golf course,golf_course,1,1782885657.7375808,1782885659.0477457,1.3101649284362793,4.151912658214569,3.548
107,/home/htj/resisc45/imgs_full/terrace_s0005107.png,terrace,chaparral,chaparral,0,1782885659.0521927,1782885660.360971,1.3087782859802246,4.2676533284386,3.446
108,/home/htj/resisc45/imgs_full/thermal_power_station_s0005108.png,thermal_power_station,industrial area,industrial_area,0,1782885660.365488,1782885661.6722913,1.3068032264709473,4.204440519809722,3.446
109,/home/htj/resisc45/imgs_full/terrace_s0005109.png,terrace,medium residential,medium_residential,0,1782885661.676818,1782885662.8935957,1.2167778015136719,3.9254911119287663,3.548
110,/home/htj/resisc45/imgs_full/commercial_area_s0005110.png,commercial_area,airport,airport,0,1782885662.8985825,1782885664.0658875,1.1673049926757812,3.7516015159606937,3.4511
111,/home/htj/resisc45/imgs_full/snowberg_s0005111.png,snowberg,mountain,mountain,0,1782885664.0706959,1782885665.3187826,1.24808669090271,4.014243916435675,3.446
112,/home/htj/resisc45/imgs_full/ship_s0005112.png,ship,harbor,harbor,0,1782885665.3231542,1782885666.5696557,1.2465014457702637,3.992147516705773,3.446
113,/home/htj/resisc45/imgs_full/terrace_s0005113.png,terrace,medium residential,medium_residential,0,1782885666.5741901,1782885667.8205924,1.2464022636413574,4.02066708391363,3.446
114,/home/htj/resisc45/imgs_full/cloud_s0005114.png,cloud,cloud,cloud,1,1782885667.8250573,1782885668.9941018,1.1690444946289062,3.702642258417039,3.446
115,/home/htj/resisc45/imgs_full/meadow_s0005115.png,meadow,parking lot,parking_lot,0,1782885668.9985015,1782885670.3190687,1.3205671310424805,4.250355358521144,3.5326999999999997
116,/home/htj/resisc45/imgs_full/palace_s0005116.png,palace,airport,airport,0,1782885670.323847,1782885671.4785118,1.1546647548675537,3.7345899499058723,3.5530500000000003
117,/home/htj/resisc45/imgs_full/roundabout_s0005117.png,roundabout,freeway,freeway,0,1782885671.4828844,1782885672.7280073,1.2451229095458984,3.9956560132286763,3.448
118,/home/htj/resisc45/imgs_full/overpass_s0005118.png,overpass,freeway,freeway,0,1782885672.73253,1782885673.9764676,1.2439374923706055,3.9750587994835596,3.448
119,/home/htj/resisc45/imgs_full/industrial_area_s0005119.png,industrial_area,industrial area,industrial_area,1,1782885673.9814076,1782885675.3062963,1.3248887062072754,4.207443303916765,3.4378999999999995
120,/home/htj/resisc45/imgs_full/mobile_home_park_s0005120.png,mobile_home_park,Mobile home park,mobile_home_park,1,1782885675.311182,1782885676.6377099,1.3265278339385986,4.215816000243028,3.448
121,/home/htj/resisc45/imgs_full/rectangular_farmland_s0005121.png,rectangular_farmland,medium residential,medium_residential,0,1782885676.6421506,1782885677.8888848,1.2467341423034668,3.823280256574804,3.146
122,/home/htj/resisc45/imgs_full/storage_tank_s0005122.png,storage_tank,industrial area,industrial_area,0,1782885677.8936713,1782885679.2198305,1.3261592388153076,3.9971544590592387,3.045
123,/home/htj/resisc45/imgs_full/rectangular_farmland_s0005123.png,rectangular_farmland,medium residential,medium_residential,0,1782885679.22401,1782885680.4468565,1.222846508026123,3.6630658301853,3.045
124,/home/htj/resisc45/imgs_full/storage_tank_s0005124.png,storage_tank,industrial area,industrial_area,0,1782885680.4511757,1782885681.7590685,1.3078927993774414,3.9960484663645426,3.144
125,/home/htj/resisc45/imgs_full/palace_s0005125.png,palace,airport,airport,0,1782885681.763661,1782885682.9269755,1.1633145809173584,3.527053477883339,3.144
126,/home/htj/resisc45/imgs_full/beach_s0005126.png,beach,beach,beach,1,1782885682.9312813,1782885684.1732626,1.2419812679290771,3.7337908672527838,3.045
127,/home/htj/resisc45/imgs_full/stadium_s0005127.png,stadium,football field,,0,1782885684.1782308,1782885685.4296129,1.2513821125030518,3.749652738105167,3.043
128,/home/htj/resisc45/imgs_full/medium_residential_s0005128.png,medium_residential,dense residential,dense_residential,0,1782885685.4339035,1782885686.6804895,1.2465860843658447,3.7423080882701005,3.045
129,/home/htj/resisc45/imgs_full/tennis_court_s0005129.png,tennis_court,airport,airport,0,1782885686.6856086,1782885687.8593924,1.173783779144287,3.5266054172061736,3.045
130,/home/htj/resisc45/imgs_full/commercial_area_s0005130.png,commercial_area,airport,airport,0,1782885687.8639183,1782885689.0239048,1.1599864959716797,3.485427995681763,3.045
131,/home/htj/resisc45/imgs_full/bridge_s0005131.png,bridge,bridge,bridge,1,1782885689.028051,1782885690.1777225,1.1496715545654297,3.57501866607666,3.55
132,/home/htj/resisc45/imgs_full/commercial_area_s0005132.png,commercial_area,airport,airport,0,1782885690.1824505,1782885691.3502815,1.1678309440612793,3.7840503137452264,3.448
133,/home/htj/resisc45/imgs_full/cloud_s0005133.png,cloud,lake,lake,0,1782885691.354839,1782885692.5212822,1.166443109512329,3.7571688006491892,3.448
134,/home/htj/resisc45/imgs_full/roundabout_s0005134.png,roundabout,airport,airport,0,1782885692.5257835,1782885693.6868398,1.1610562801361084,3.7154962020635605,3.448
135,/home/htj/resisc45/imgs_full/basketball_court_s0005135.png,basketball_court,basketball court,basketball_court,1,1782885693.6887348,1782885695.0130234,1.3242886066436768,4.275576123932997,3.5347
136,/home/htj/resisc45/imgs_full/commercial_area_s0005136.png,commercial_area,airport,airport,0,1782885695.0175166,1782885696.188485,1.1709682941436768,3.7554068401086895,3.448
137,/home/htj/resisc45/imgs_full/commercial_area_s0005137.png,commercial_area,airport,airport,0,1782885696.1932747,1782885697.3550072,1.1617324352264404,3.680810919534592,3.448
138,/home/htj/resisc45/imgs_full/golf_course_s0005138.png,golf_course,golf course,golf_course,1,1782885697.3595467,1782885698.6700132,1.3104665279388428,4.229046416075333,3.5378
139,/home/htj/resisc45/imgs_full/ship_s0005139.png,ship,harbor,harbor,0,1782885698.6720023,1782885699.915065,1.2430627346038818,4.040292904572054,3.55
140,/home/htj/resisc45/imgs_full/thermal_power_station_s0005140.png,thermal_power_station,industrial area,industrial_area,0,1782885699.919958,1782885701.2487824,1.3288242816925049,4.285292205423117,3.5347
141,/home/htj/resisc45/imgs_full/tennis_court_s0005141.png,tennis_court,airport,airport,0,1782885701.2531552,1782885702.4209163,1.1677610874176025,3.736426763355732,3.548
142,/home/htj/resisc45/imgs_full/freeway_s0005142.png,freeway,freeway,freeway,1,1782885702.4257095,1782885703.6748657,1.2491562366485596,3.9741337870684537,3.4429499999999997
143,/home/htj/resisc45/imgs_full/medium_residential_s0005143.png,medium_residential,dense residential,dense_residential,0,1782885703.6770353,1782885704.9225388,1.2455034255981445,3.8202420752698725,3.246
144,/home/htj/resisc45/imgs_full/island_s0005144.png,island,island,island,1,1782885704.9268305,1782885706.150465,1.2236344814300537,3.674073769992048,3.045
145,/home/htj/resisc45/imgs_full/stadium_s0005145.png,stadium,airport,airport,0,1782885706.155199,1782885707.3090634,1.1538643836975098,3.641480608510971,3.55505
146,/home/htj/resisc45/imgs_full/runway_s0005146.png,runway,airport,airport,0,1782885707.3133261,1782885708.4819992,1.168673038482666,3.760400280157725,3.448
147,/home/htj/resisc45/imgs_full/church_s0005147.png,church,palace,palace,0,1782885708.4866228,1782885709.726716,1.2400932312011719,3.9789518680572504,3.448
148,/home/htj/resisc45/imgs_full/railway_station_s0005148.png,railway_station,airport,airport,0,1782885709.7315273,1782885710.901421,1.169893741607666,3.747281072820936,3.55
149,/home/htj/resisc45/imgs_full/stadium_s0005149.png,stadium,airport,airport,0,1782885710.9061155,1782885712.0760226,1.1699070930480957,3.7411957539830887,3.448
150,/home/htj/resisc45/imgs_full/cloud_s0005150.png,cloud,airport,airport,0,1782885712.0804396,1782885713.2508721,1.1704325675964355,3.83952043567385,3.753
151,/home/htj/resisc45/imgs_full/airport_s0005151.png,airport,airport,airport,1,1782885713.255587,1782885714.4161808,1.1605937480926514,3.8442927014946937,3.651
152,/home/htj/resisc45/imgs_full/sea_ice_s0005152.png,sea_ice,asteroid,,0,1782885714.4209838,1782885715.6597552,1.2387714385986328,4.010072070121765,3.5449
153,/home/htj/resisc45/imgs_full/snowberg_s0005153.png,snowberg,mountain,mountain,0,1782885715.6642554,1782885716.910654,1.246398687362671,4.028700484470888,3.55
154,/home/htj/resisc45/imgs_full/industrial_area_s0005154.png,industrial_area,industrial area,industrial_area,1,1782885716.9151747,1782885718.2381835,1.3230087757110596,4.224942242052244,3.448
155,/home/htj/resisc45/imgs_full/dense_residential_s0005155.png,dense_residential,dense residential,dense_residential,1,1782885718.2432227,1782885719.4804425,1.2372198104858398,3.9870533138188446,3.55
156,/home/htj/resisc45/imgs_full/lake_s0005156.png,lake,lake,lake,1,1782885719.484816,1782885720.6533217,1.1685056686401367,3.72536300100599,3.448
157,/home/htj/resisc45/imgs_full/desert_s0005157.png,desert,beach,beach,0,1782885720.657644,1782885721.9025593,1.244915246963501,4.017511263121258,3.5449
158,/home/htj/resisc45/imgs_full/stadium_s0005158.png,stadium,airport,airport,0,1782885721.9072669,1782885723.0656304,1.1583635807037354,3.743610452152434,3.55
159,/home/htj/resisc45/imgs_full/bridge_s0005159.png,bridge,bridge,bridge,1,1782885723.070186,1782885724.2303627,1.1601767539978027,3.7440008781750995,3.448
160,/home/htj/resisc45/imgs_full/stadium_s0005160.png,stadium,stadium,stadium,1,1782885724.2345686,1782885725.4806342,1.246065616607666,4.01068874443661,3.448
161,/home/htj/resisc45/imgs_full/terrace_s0005161.png,terrace,desert,desert,0,1782885725.485243,1782885726.7295952,1.244352102279663,3.970218505241654,3.448
162,/home/htj/resisc45/imgs_full/sea_ice_s0005162.png,sea_ice,lake,lake,0,1782885726.733672,1782885727.8985941,1.1649222373962402,3.724533755393255,3.448
