n,path,true,answer,pred,correct,t_start,t_end,latency_s,E_im_J,Ppeak_W
11,/home/htj/resisc45/imgs450/lake_s0005011.png,lake,lake,lake,1,1782538211.027,1782538212.6394854,1.612485408782959,5.40638556092361,3.7096
12,/home/htj/resisc45/imgs450/river_s0005012.png,river,river,river,1,1782538212.6409125,1782538214.2444153,1.6035027503967285,5.347958138564537,3.7096
13,/home/htj/resisc45/imgs450/forest_s0005013.png,forest,forest,forest,1,1782538214.2459893,1782538215.848784,1.6027946472167969,5.403020755767822,3.8162999999999996
14,/home/htj/resisc45/imgs450/chaparral_s0005014.png,chaparral,desert,desert,0,1782538215.8503656,1782538217.5809867,1.730621099472046,5.796854938899317,3.6995
15,/home/htj/resisc45/imgs450/commercial_area_s0005015.png,commercial_area,airport,airport,0,1782538217.58276,1782538219.1949039,1.6121437549591064,5.412077767725648,3.7096
16,/home/htj/resisc45/imgs450/baseball_diamond_s0005016.png,baseball_diamond,baseball diamond,baseball_diamond,1,1782538219.1965272,1782538221.0702014,1.8736741542816162,6.269484054240313,3.75
17,/home/htj/resisc45/imgs450/parking_lot_s0005017.png,parking_lot,ground track field,ground_track_field,0,1782538221.0717762,1782538222.9341464,1.862370252609253,6.329067779374846,3.852
18,/home/htj/resisc45/imgs450/wetland_s0005018.png,wetland,chaparral,chaparral,0,1782538222.9356925,1782538224.8074274,1.871734857559204,6.303946281021291,3.75
19,/home/htj/resisc45/imgs450/sparse_residential_s0005019.png,sparse_residential,church,church,0,1782538224.8088028,1782538226.4146008,1.6057980060577393,5.445704017302085,3.852
20,/home/htj/resisc45/imgs450/tennis_court_s0005020.png,tennis_court,tennis court,tennis_court,1,1782538226.4162471,1782538228.2752898,1.8590426445007324,6.248467666669325,3.6893999999999996
21,/home/htj/resisc45/imgs450/baseball_diamond_s0005021.png,baseball_diamond,baseball diamond,baseball_diamond,1,1782538228.2768958,1782538230.1376283,1.8607325553894043,6.243208810011545,3.6893999999999996
22,/home/htj/resisc45/imgs450/ground_track_field_s0005022.png,ground_track_field,stadium,stadium,0,1782538230.1392565,1782538231.8718722,1.7326157093048096,5.802753573779136,3.6995
23,/home/htj/resisc45/imgs450/chaparral_s0005023.png,chaparral,chaparral,chaparral,1,1782538231.8731282,1782538233.7501023,1.876974105834961,6.332455609061502,3.7908
24,/home/htj/resisc45/imgs450/mobile_home_park_s0005024.png,mobile_home_park,mobile home park,mobile_home_park,1,1782538233.7516162,1782538235.6141691,1.8625528812408447,6.21040867766212,3.68435
25,/home/htj/resisc45/imgs450/roundabout_s0005025.png,roundabout,roundabout,roundabout,1,1782538235.6158533,1782538237.3605297,1.7446763515472412,5.92914188102753,3.852
26,/home/htj/resisc45/imgs450/golf_course_s0005026.png,golf_course,golf course,golf_course,1,1782538237.361907,1782538239.2257624,1.8638553619384766,6.333380519866943,3.852
27,/home/htj/resisc45/imgs450/baseball_diamond_s0005027.png,baseball_diamond,baseball diamond,baseball_diamond,1,1782538239.2271907,1782538241.0815065,1.8543157577514648,6.216284525235494,3.6893999999999996
28,/home/htj/resisc45/imgs450/parking_lot_s0005028.png,parking_lot,storage tank,storage_tank,0,1782538241.082956,1782538242.8187208,1.735764741897583,5.842472136405206,3.75
29,/home/htj/resisc45/imgs450/railway_station_s0005029.png,railway_station,airport,airport,0,1782538242.82028,1782538244.4209304,1.6006503105163574,5.380185856223107,3.71465
30,/home/htj/resisc45/imgs450/golf_course_s0005030.png,golf_course,stadium,stadium,0,1782538244.4225667,1782538246.1659667,1.7434000968933105,5.839996653602969,3.6995
31,/home/htj/resisc45/imgs450/dense_residential_s0005031.png,dense_residential,dense residential,dense_residential,1,1782538246.1675012,1782538247.902397,1.7348957061767578,5.828130285201534,3.75
32,/home/htj/resisc45/imgs450/desert_s0005032.png,desert,beach,beach,0,1782538247.90425,1782538249.647549,1.7432990074157715,5.8791353138800595,3.801
33,/home/htj/resisc45/imgs450/intersection_s0005033.png,intersection,intersection,intersection,1,1782538249.6491315,1782538251.2562578,1.607126235961914,5.422776429011904,3.8112
34,/home/htj/resisc45/imgs450/stadium_s0005034.png,stadium,stadium,stadium,1,1782538251.257783,1782538252.9872265,1.7294435501098633,5.810872680250804,3.75
35,/home/htj/resisc45/imgs450/beach_s0005035.png,beach,beach,beach,1,1782538252.988694,1782538254.716156,1.7274620532989502,5.76420652436441,3.6995
36,/home/htj/resisc45/imgs450/terrace_s0005036.png,terrace,circular farmland,circular_farmland,0,1782538254.7177062,1782538256.7095957,1.991889476776123,6.64909306426843,3.75
37,/home/htj/resisc45/imgs450/terrace_s0005037.png,terrace,circular farmland,circular_farmland,0,1782538256.7107134,1782538258.7041855,1.9934720993041992,6.711166213171823,3.75
38,/home/htj/resisc45/imgs450/ground_track_field_s0005038.png,ground_track_field,stadium,stadium,0,1782538258.7057667,1782538260.4408162,1.7350494861602783,5.886071427791349,3.6995
39,/home/htj/resisc45/imgs450/sparse_residential_s0005039.png,sparse_residential,house,,0,1782538260.4421554,1782538262.0555606,1.6134052276611328,5.41136113357544,3.7096
40,/home/htj/resisc45/imgs450/overpass_s0005040.png,overpass,bridge,bridge,0,1782538262.0569344,1782538263.6602106,1.603276252746582,5.32436591563906,3.649
41,/home/htj/resisc45/imgs450/palace_s0005041.png,palace,church,church,0,1782538263.6620378,1782538265.2692976,1.607259750366211,5.368025875223094,3.7096
42,/home/htj/resisc45/imgs450/rectangular_farmland_s0005042.png,rectangular_farmland,circular farmland,circular_farmland,0,1782538265.2705104,1782538267.2630703,1.9925599098205566,6.595544092355456,3.651
43,/home/htj/resisc45/imgs450/railway_s0005043.png,railway,runway,runway,0,1782538267.264675,1782538268.9985242,1.733849287033081,5.869415420339953,3.801
44,/home/htj/resisc45/imgs450/airport_s0005044.png,airport,airport,airport,1,1782538268.9999688,1782538270.599216,1.5992472171783447,5.389242536067963,3.748
45,/home/htj/resisc45/imgs450/bridge_s0005045.png,bridge,bridge,bridge,1,1782538270.6005297,1782538272.1945338,1.5940041542053223,5.379023947085654,3.75
46,/home/htj/resisc45/imgs450/sparse_residential_s0005046.png,sparse_residential,circular farmland,circular_farmland,0,1782538272.1961665,1782538274.1955268,1.9993603229522705,6.672754002279706,3.75
47,/home/htj/resisc45/imgs450/church_s0005047.png,church,church,church,1,1782538274.1971242,1782538275.8080404,1.6109161376953125,5.505478498731341,3.8162999999999996
48,/home/htj/resisc45/imgs450/dense_residential_s0005048.png,dense_residential,dense residential,dense_residential,1,1782538275.8095956,1782538277.5482388,1.7386431694030762,5.813966673220357,3.748
49,/home/htj/resisc45/imgs450/railway_s0005049.png,railway,railway,railway,1,1782538277.5499423,1782538279.2807934,1.730851173400879,5.7764087047269275,3.6975
50,/home/htj/resisc45/imgs450/runway_s0005050.png,runway,runway,runway,1,1782538279.2823486,1782538281.0105069,1.7281582355499268,5.820213949172727,3.6975
51,/home/htj/resisc45/imgs450/snowberg_s0005051.png,snowberg,lake,lake,0,1782538281.0123568,1782538282.6169543,1.604597568511963,5.432422375253268,3.75
52,/home/htj/resisc45/imgs450/chaparral_s0005052.png,chaparral,desert,desert,0,1782538282.6184146,1782538284.3479729,1.7295582294464111,5.86013382677109,3.7995
53,/home/htj/resisc45/imgs450/overpass_s0005053.png,overpass,intersection,intersection,0,1782538284.3496315,1782538285.963896,1.6142644882202148,5.530247479471667,3.9126
54,/home/htj/resisc45/imgs450/railway_station_s0005054.png,railway_station,intersection,intersection,0,1782538285.9656062,1782538287.5685685,1.6029622554779053,5.419042899250985,3.8136499999999995
55,/home/htj/resisc45/imgs450/sea_ice_s0005055.png,sea_ice,sea ice,sea_ice,1,1782538287.5702157,1782538289.3019567,1.731740951538086,6.19762155249811,3.951
56,/home/htj/resisc45/imgs450/airplane_s0005056.png,airplane,airport,airport,0,1782538289.30364,1782538290.90226,1.5986201763153076,5.586571143051674,3.951
57,/home/htj/resisc45/imgs450/bridge_s0005057.png,bridge,bridge,bridge,1,1782538290.903775,1782538292.5077035,1.603928565979004,5.458569892168045,3.849
58,/home/htj/resisc45/imgs450/commercial_area_s0005058.png,commercial_area,commercial area,commercial_area,1,1782538292.5091257,1782538294.2461047,1.7369790077209473,5.828517107778979,3.75
59,/home/htj/resisc45/imgs450/dense_residential_s0005059.png,dense_residential,dense residential,dense_residential,1,1782538294.2480364,1782538295.996343,1.7483065128326416,5.837651843332475,3.6995
60,/home/htj/resisc45/imgs450/forest_s0005060.png,forest,forest,forest,1,1782538295.9980977,1782538297.613772,1.6156742572784424,5.410558810192963,3.7491999999999996
61,/home/htj/resisc45/imgs450/ship_s0005061.png,ship,harbor,harbor,0,1782538297.6151927,1782538299.3512702,1.7360775470733643,5.848061221068906,3.7995
62,/home/htj/resisc45/imgs450/baseball_diamond_s0005062.png,baseball_diamond,baseball diamond,baseball_diamond,1,1782538299.35283,1782538301.21364,1.8608100414276123,6.197061319784685,3.6893999999999996
63,/home/htj/resisc45/imgs450/basketball_court_s0005063.png,basketball_court,basketball court,basketball_court,1,1782538301.2152998,1782538303.072376,1.8570761680603027,6.252437807646666,3.748
64,/home/htj/resisc45/imgs450/sparse_residential_s0005064.png,sparse_residential,storage tank,storage_tank,0,1782538303.0741038,1782538304.8059614,1.7318575382232666,5.894013999923583,3.7985
65,/home/htj/resisc45/imgs450/overpass_s0005065.png,overpass,intersection,intersection,0,1782538304.807797,1782538306.4148767,1.6070797443389893,5.474172774859837,3.8136499999999995
66,/home/htj/resisc45/imgs450/airport_s0005066.png,airport,airport,airport,1,1782538306.4165344,1782538308.0232704,1.6067359447479248,5.4200189838245,3.75
67,/home/htj/resisc45/imgs450/airplane_s0005067.png,airplane,runway,runway,0,1782538308.0248413,1782538309.7670527,1.7422113418579102,5.849165478275669,3.748
68,/home/htj/resisc45/imgs450/island_s0005068.png,island,island,island,1,1782538309.7682533,1782538311.4972641,1.729010820388794,5.875067218595936,3.852
69,/home/htj/resisc45/imgs450/wetland_s0005069.png,wetland,meadow,meadow,0,1782538311.499023,1782538313.2310395,1.7320165634155273,5.827062434350291,3.6985
70,/home/htj/resisc45/imgs450/baseball_diamond_s0005070.png,baseball_diamond,baseball diamond,baseball_diamond,1,1782538313.2326515,1782538315.0922654,1.8596138954162598,6.242273031422586,3.7883999999999998
71,/home/htj/resisc45/imgs450/tennis_court_s0005071.png,tennis_court,basketball court,basketball_court,0,1782538315.0943038,1782538316.958584,1.8642802238464355,6.247316016789639,3.6874
72,/home/htj/resisc45/imgs450/parking_lot_s0005072.png,parking_lot,storage tank,storage_tank,0,1782538316.9603732,1782538318.695579,1.735205888748169,5.8789894998458125,3.75
73,/home/htj/resisc45/imgs450/roundabout_s0005073.png,roundabout,roundabout,roundabout,1,1782538318.696908,1782538320.430373,1.7334649562835693,5.893053914446985,3.7985
74,/home/htj/resisc45/imgs450/bridge_s0005074.png,bridge,bridge,bridge,1,1782538320.4317656,1782538322.0406392,1.6088736057281494,5.440291178226471,3.7126499999999996
75,/home/htj/resisc45/imgs450/meadow_s0005075.png,meadow,forest,forest,0,1782538322.042093,1782538323.6457813,1.6036882400512695,5.360079094196188,3.7096
76,/home/htj/resisc45/imgs450/sparse_residential_s0005076.png,sparse_residential,runway,runway,0,1782538323.6474977,1782538325.3791108,1.7316131591796875,5.864917911652596,3.7985
77,/home/htj/resisc45/imgs450/wetland_s0005077.png,wetland,river,river,0,1782538325.3807113,1782538326.9806907,1.5999794006347656,5.411187475068228,3.71465
78,/home/htj/resisc45/imgs450/tennis_court_s0005078.png,tennis_court,forest,forest,0,1782538326.9823716,1782538328.5909855,1.6086139678955078,5.117278379111454,3.2451999999999996
79,/home/htj/resisc45/imgs450/harbor_s0005079.png,harbor,harbor,harbor,1,1782538328.5925605,1782538330.3214545,1.7288939952850342,5.777041655445099,3.7491
80,/home/htj/resisc45/imgs450/sparse_residential_s0005080.png,sparse_residential,forest,forest,0,1782538330.3229394,1782538331.9262295,1.60329008102417,5.4750144832380885,3.8085999999999998
81,/home/htj/resisc45/imgs450/ship_s0005081.png,ship,harbor,harbor,0,1782538331.9279678,1782538333.667499,1.7395312786102295,5.853073841225716,3.75
82,/home/htj/resisc45/imgs450/dense_residential_s0005082.png,dense_residential,lake,lake,0,1782538333.6690414,1782538335.2777262,1.608684778213501,5.4763512882610845,3.8085999999999998
83,/home/htj/resisc45/imgs450/runway_s0005083.png,runway,runway,runway,1,1782538335.2790914,1782538337.0046284,1.7255370616912842,5.778536030093829,3.7025499999999996
84,/home/htj/resisc45/imgs450/mountain_s0005084.png,mountain,mountain,mountain,1,1782538337.0063245,1782538338.7396162,1.7332916259765625,5.838173497353831,3.75
85,/home/htj/resisc45/imgs450/storage_tank_s0005085.png,storage_tank,storage tank,storage_tank,1,1782538338.741053,1782538340.4796367,1.7385835647583008,5.879048365900593,3.801
86,/home/htj/resisc45/imgs450/mobile_home_park_s0005086.png,mobile_home_park,dense residential,dense_residential,0,1782538340.4815168,1782538342.214602,1.7330851554870605,5.8524608521615304,3.7985
87,/home/htj/resisc45/imgs450/wetland_s0005087.png,wetland,forest,forest,0,1782538342.2161021,1782538343.8177192,1.6016170978546143,5.438062053322792,3.748
88,/home/htj/resisc45/imgs450/commercial_area_s0005088.png,commercial_area,medium residential,medium_residential,0,1782538343.8193805,1782538345.5630286,1.7436480522155762,5.895892778365843,3.7985
89,/home/htj/resisc45/imgs450/railway_s0005089.png,railway,runway,runway,0,1782538345.5645916,1782538347.2957056,1.7311139106750488,5.815215552536646,3.70455
90,/home/htj/resisc45/imgs450/ship_s0005090.png,ship,harbor,harbor,0,1782538347.297458,1782538349.0276992,1.730241298675537,5.527562806913929,3.345
91,/home/htj/resisc45/imgs450/golf_course_s0005091.png,golf_course,golf course,golf_course,1,1782538349.0289958,1782538350.8897436,1.8607478141784668,5.916388640923933,3.2856
92,/home/htj/resisc45/imgs450/baseball_diamond_s0005092.png,baseball_diamond,stadium,stadium,0,1782538350.891483,1782538352.6257987,1.7343156337738037,5.841678565540621,3.748
93,/home/htj/resisc45/imgs450/desert_s0005093.png,desert,desert,desert,1,1782538352.63014,1782538354.3618755,1.7317354679107666,5.827792611429769,3.801
94,/home/htj/resisc45/imgs450/airport_s0005094.png,airport,airport,airport,1,1782538354.367124,1782538355.9742625,1.6071383953094482,5.461222522957572,3.8093999999999997
95,/home/htj/resisc45/imgs450/circular_farmland_s0005095.png,circular_farmland,circular farmland,circular_farmland,1,1782538355.9789429,1782538357.9787743,1.9998314380645752,6.701606563077655,3.7796999999999996
96,/home/htj/resisc45/imgs450/terrace_s0005096.png,terrace,circular farmland,circular_farmland,0,1782538357.983369,1782538359.9746056,1.9912364482879639,6.728056086023649,3.849
97,/home/htj/resisc45/imgs450/thermal_power_station_s0005097.png,thermal_power_station,stadium,stadium,0,1782538359.979294,1782538361.714236,1.7349419593811035,5.780658711048865,3.647
98,/home/htj/resisc45/imgs450/golf_course_s0005098.png,golf_course,golf course,golf_course,1,1782538361.7186983,1782538363.584453,1.8657548427581787,6.2358615267276765,3.748
99,/home/htj/resisc45/imgs450/mountain_s0005099.png,mountain,forest,forest,0,1782538363.5886505,1782538365.1894956,1.6008450984954834,5.355798796134335,3.6123499999999997
100,/home/htj/resisc45/imgs450/baseball_diamond_s0005100.png,baseball_diamond,airplane,airplane,0,1782538365.1939979,1782538366.9418955,1.7478976249694824,5.842376003357672,3.75
101,/home/htj/resisc45/imgs450/commercial_area_s0005101.png,commercial_area,airplane,airplane,0,1782538366.946982,1782538368.6837168,1.7367348670959473,5.827417763571585,3.75
102,/home/htj/resisc45/imgs450/desert_s0005102.png,desert,desert,desert,1,1782538368.6886127,1782538370.4320464,1.7434337139129639,5.861086707392047,3.7995
103,/home/htj/resisc45/imgs450/mobile_home_park_s0005103.png,mobile_home_park,sparse residential,sparse_residential,0,1782538370.4367664,1782538372.1845174,1.747750997543335,5.931923264726516,3.852
104,/home/htj/resisc45/imgs450/ground_track_field_s0005104.png,ground_track_field,stadium,stadium,0,1782538372.1889431,1782538373.9239056,1.7349624633789062,5.775354241401918,3.6975
105,/home/htj/resisc45/imgs450/intersection_s0005105.png,intersection,runway,runway,0,1782538373.9287982,1782538375.6626365,1.7338383197784424,5.797787550533972,3.6975
106,/home/htj/resisc45/imgs450/golf_course_s0005106.png,golf_course,golf course,golf_course,1,1782538375.6672754,1782538377.5270896,1.859814167022705,5.919506703607964,3.2856
107,/home/htj/resisc45/imgs450/terrace_s0005107.png,terrace,forest,forest,0,1782538377.5313957,1782538379.128441,1.5970454216003418,5.1388929053545,3.345
108,/home/htj/resisc45/imgs450/thermal_power_station_s0005108.png,thermal_power_station,runway,runway,0,1782538379.1343184,1782538380.864311,1.7299926280975342,5.465381549442968,3.246
109,/home/htj/resisc45/imgs450/terrace_s0005109.png,terrace,circular farmland,circular_farmland,0,1782538380.86913,1782538382.8704615,2.0013315677642822,6.366235717058182,3.345
110,/home/htj/resisc45/imgs450/commercial_area_s0005110.png,commercial_area,airplane,airplane,0,1782538382.8752804,1782538384.617328,1.7420475482940674,5.558592751195354,3.343
111,/home/htj/resisc45/imgs450/snowberg_s0005111.png,snowberg,mountain,mountain,0,1782538384.622081,1782538386.3554466,1.733365535736084,5.530610274361026,3.345
112,/home/htj/resisc45/imgs450/ship_s0005112.png,ship,ship,ship,1,1782538386.3596966,1782538387.9681296,1.6084330081939697,5.153476802289486,3.345
113,/home/htj/resisc45/imgs450/terrace_s0005113.png,terrace,runway,runway,0,1782538387.9729075,1782538389.7185552,1.745647668838501,5.520075796158083,3.2955
114,/home/htj/resisc45/imgs450/cloud_s0005114.png,cloud,sea ice,sea_ice,0,1782538389.7232919,1782538391.4515688,1.7282769680023193,5.512051343282064,3.345
115,/home/htj/resisc45/imgs450/meadow_s0005115.png,meadow,dense residential,dense_residential,0,1782538391.4557605,1782538393.186479,1.7307186126708984,5.5073141144168,3.246
116,/home/htj/resisc45/imgs450/palace_s0005116.png,palace,stadium,stadium,0,1782538393.1913385,1782538394.9351025,1.7437639236450195,5.531275416251152,3.2955
117,/home/htj/resisc45/imgs450/roundabout_s0005117.png,roundabout,roundabout,roundabout,1,1782538394.9396799,1782538396.682443,1.7427630424499512,5.509998340437489,3.244
118,/home/htj/resisc45/imgs450/overpass_s0005118.png,overpass,runway,runway,0,1782538396.6865585,1782538398.4213426,1.7347841262817383,5.519467521267552,3.345
119,/home/htj/resisc45/imgs450/industrial_area_s0005119.png,industrial_area,runway,runway,0,1782538398.425954,1782538400.160204,1.7342498302459717,5.501655840512245,3.246
120,/home/htj/resisc45/imgs450/mobile_home_park_s0005120.png,mobile_home_park,mobile home park,mobile_home_park,1,1782538400.1647618,1782538402.0396073,1.8748455047607422,5.964931258425993,3.2806499999999996
121,/home/htj/resisc45/imgs450/rectangular_farmland_s0005121.png,rectangular_farmland,circular farmland,circular_farmland,0,1782538402.0443306,1782538404.026925,1.9825944900512695,6.360219769641332,3.343
122,/home/htj/resisc45/imgs450/storage_tank_s0005122.png,storage_tank,storage tank,storage_tank,1,1782538404.0321317,1782538405.7646751,1.7325434684753418,5.572921676097377,3.344
123,/home/htj/resisc45/imgs450/rectangular_farmland_s0005123.png,rectangular_farmland,airplane,airplane,0,1782538405.7660356,1782538407.5047884,1.738752841949463,5.530411902227709,3.345
124,/home/htj/resisc45/imgs450/storage_tank_s0005124.png,storage_tank,storage tank,storage_tank,1,1782538407.509322,1782538409.2397592,1.7304372787475586,5.562462722255337,3.345
125,/home/htj/resisc45/imgs450/palace_s0005125.png,palace,stadium,stadium,0,1782538409.24426,1782538410.9785445,1.7342844009399414,6.468097590292653,4.508
126,/home/htj/resisc45/imgs450/beach_s0005126.png,beach,beach,beach,1,1782538410.983314,1782538412.7172613,1.7339472770690918,5.877689732782303,3.7985
127,/home/htj/resisc45/imgs450/stadium_s0005127.png,stadium,stadium,stadium,1,1782538412.7222192,1782538414.4705873,1.7483680248260498,5.898598922983293,3.7985
128,/home/htj/resisc45/imgs450/medium_residential_s0005128.png,medium_residential,dense residential,dense_residential,0,1782538414.4751222,1782538416.203146,1.7280237674713135,5.837206685725848,3.8035499999999995
129,/home/htj/resisc45/imgs450/tennis_court_s0005129.png,tennis_court,stadium,stadium,0,1782538416.2054167,1782538417.9454517,1.740035057067871,5.859684057013194,3.7025499999999996
130,/home/htj/resisc45/imgs450/commercial_area_s0005130.png,commercial_area,industrial area,industrial_area,0,1782538417.9500022,1782538419.8230057,1.8730034828186035,6.390120306564099,3.849
131,/home/htj/resisc45/imgs450/bridge_s0005131.png,bridge,bridge,bridge,1,1782538419.8274343,1782538421.437321,1.609886646270752,5.39528528497959,3.647
132,/home/htj/resisc45/imgs450/commercial_area_s0005132.png,commercial_area,stadium,stadium,0,1782538421.441773,1782538423.1722703,1.7304973602294922,5.828430475743612,3.748
133,/home/htj/resisc45/imgs450/cloud_s0005133.png,cloud,beach,beach,0,1782538423.1765757,1782538424.911188,1.734612226486206,5.988049271529721,3.9
134,/home/htj/resisc45/imgs450/roundabout_s0005134.png,roundabout,intersection,intersection,0,1782538424.91594,1782538426.5347316,1.6187915802001953,5.471571361475977,3.8112
135,/home/htj/resisc45/imgs450/basketball_court_s0005135.png,basketball_court,basketball court,basketball_court,1,1782538426.5393898,1782538428.400775,1.8613851070404053,6.458949915820902,3.8897999999999997
136,/home/htj/resisc45/imgs450/commercial_area_s0005136.png,commercial_area,stadium,stadium,0,1782538428.4049404,1782538430.142959,1.7380187511444092,5.830043737911409,3.647
137,/home/htj/resisc45/imgs450/commercial_area_s0005137.png,commercial_area,urban area,,0,1782538430.1479778,1782538431.8946323,1.7466545104980469,5.8880286985828025,3.748
138,/home/htj/resisc45/imgs450/golf_course_s0005138.png,golf_course,golf course,golf_course,1,1782538431.8993082,1782538433.7727659,1.873457670211792,6.370210250276507,3.8923999999999994
139,/home/htj/resisc45/imgs450/ship_s0005139.png,ship,ship,ship,1,1782538433.7773948,1782538435.3832114,1.6058166027069092,5.405898533533359,3.7096
140,/home/htj/resisc45/imgs450/thermal_power_station_s0005140.png,thermal_power_station,airport,airport,0,1782538435.388131,1782538436.989058,1.6009271144866943,5.37768570546593,3.647
141,/home/htj/resisc45/imgs450/tennis_court_s0005141.png,tennis_court,tennis court,tennis_court,1,1782538436.9938087,1782538438.8668196,1.8730108737945557,6.368804549954154,3.7896
142,/home/htj/resisc45/imgs450/freeway_s0005142.png,freeway,runway,runway,0,1782538438.8713496,1782538440.6133847,1.742035150527954,5.838627488382401,3.6985
143,/home/htj/resisc45/imgs450/medium_residential_s0005143.png,medium_residential,dense residential,dense_residential,0,1782538440.617933,1782538442.3646111,1.746678113937378,5.853231048714729,3.748
144,/home/htj/resisc45/imgs450/island_s0005144.png,island,island,island,1,1782538442.3687253,1782538444.1063888,1.7376635074615479,5.87431162112759,3.749
145,/home/htj/resisc45/imgs450/stadium_s0005145.png,stadium,runway,runway,0,1782538444.111238,1782538445.8601027,1.7488646507263184,5.838330769000515,3.6985
146,/home/htj/resisc45/imgs450/runway_s0005146.png,runway,runway,runway,1,1782538445.8645484,1782538447.5981588,1.7336103916168213,5.809384345223826,3.6985
147,/home/htj/resisc45/imgs450/church_s0005147.png,church,church,church,1,1782538447.6028507,1782538449.2042332,1.6013824939727783,5.366461506230491,3.647
148,/home/htj/resisc45/imgs450/railway_station_s0005148.png,railway_station,airport,airport,0,1782538449.209108,1782538450.8230326,1.613924503326416,5.481555444125472,3.8085999999999998
149,/home/htj/resisc45/imgs450/stadium_s0005149.png,stadium,stadium,stadium,1,1782538450.8277378,1782538452.5725658,1.7448279857635498,5.896618035501049,3.748
150,/home/htj/resisc45/imgs450/cloud_s0005150.png,cloud,forest,forest,0,1782538452.5772784,1782538454.1904328,1.613154411315918,5.337260434874173,3.6062
151,/home/htj/resisc45/imgs450/airport_s0005151.png,airport,airport,airport,1,1782538454.195278,1782538455.8121462,1.616868257522583,5.096201485477645,3.244
152,/home/htj/resisc45/imgs450/sea_ice_s0005152.png,sea_ice,runway,runway,0,1782538455.8167818,1782538457.5625596,1.7457778453826904,5.603890568264069,3.6975
153,/home/htj/resisc45/imgs450/snowberg_s0005153.png,snowberg,mountain,mountain,0,1782538457.5671515,1782538459.3044007,1.7372491359710693,5.805718491531188,3.647
154,/home/htj/resisc45/imgs450/industrial_area_s0005154.png,industrial_area,industrial area,industrial_area,1,1782538459.3089383,1782538461.166844,1.857905626296997,6.253710338115693,3.748
155,/home/htj/resisc45/imgs450/dense_residential_s0005155.png,dense_residential,medium residential,medium_residential,0,1782538461.1713667,1782538462.9178421,1.7464754581451416,5.839875904529325,3.748
156,/home/htj/resisc45/imgs450/lake_s0005156.png,lake,lake,lake,1,1782538462.922427,1782538464.5351677,1.6127407550811768,5.3987330952595025,3.647
157,/home/htj/resisc45/imgs450/desert_s0005157.png,desert,desert,desert,1,1782538464.5394733,1782538466.2820175,1.742544174194336,6.08946114447809,4.0015
158,/home/htj/resisc45/imgs450/stadium_s0005158.png,stadium,stadium,stadium,1,1782538466.2868311,1782538468.0303426,1.743511438369751,5.861572971190175,3.6995
159,/home/htj/resisc45/imgs450/bridge_s0005159.png,bridge,bridge,bridge,1,1782538468.034958,1782538469.6503224,1.6153645515441895,5.354097954980259,3.6086
160,/home/htj/resisc45/imgs450/stadium_s0005160.png,stadium,stadium,stadium,1,1782538469.655319,1782538471.3929577,1.7376387119293213,5.932410668250053,3.7995
161,/home/htj/resisc45/imgs450/terrace_s0005161.png,terrace,circular farmland,circular_farmland,0,1782538471.3977416,1782538473.3861349,1.9883933067321777,6.706793812370301,3.6773
162,/home/htj/resisc45/imgs450/sea_ice_s0005162.png,sea_ice,runway,runway,0,1782538473.39057,1782538475.1311853,1.7406153678894043,5.8331951399772395,3.849
163,/home/htj/resisc45/imgs450/bridge_s0005163.png,bridge,intersection,intersection,0,1782538475.1360846,1782538476.7526665,1.616581916809082,5.405682697197487,3.7076
