n,path,true,answer,pred,correct,t_start,t_end,latency_s,E_im_J,Ppeak_W
21,/home/htj/resisc45/imgs450/baseball_diamond_s0005021.png,baseball_diamond,golf course,golf_course,0,1782537647.346501,1782537648.6597297,1.3132286071777344,3.953160688980766,3.047
22,/home/htj/resisc45/imgs450/ground_track_field_s0005022.png,ground_track_field,airport,airport,0,1782537648.6643336,1782537649.8226109,1.1582772731781006,3.4947431574208396,3.047
23,/home/htj/resisc45/imgs450/chaparral_s0005023.png,chaparral,chaparral,chaparral,1,1782537649.8249557,1782537651.1440687,1.31911301612854,3.9774125073267066,3.047
24,/home/htj/resisc45/imgs450/mobile_home_park_s0005024.png,mobile_home_park,Mobile home park,mobile_home_park,1,1782537651.148666,1782537652.4739285,1.3252625465393066,3.9790719859289085,3.0479000000000003
25,/home/htj/resisc45/imgs450/roundabout_s0005025.png,roundabout,freeway,freeway,0,1782537652.4786174,1782537653.714754,1.2361366748809814,3.7197038188089024,3.047
26,/home/htj/resisc45/imgs450/golf_course_s0005026.png,golf_course,chaparral,chaparral,0,1782537653.7192035,1782537655.0270243,1.3078207969665527,3.9395921807289125,3.047
27,/home/htj/resisc45/imgs450/baseball_diamond_s0005027.png,baseball_diamond,golf course,golf_course,0,1782537655.0314102,1782537656.3408422,1.309432029724121,3.9551679116953977,3.048
28,/home/htj/resisc45/imgs450/parking_lot_s0005028.png,parking_lot,Parking lot,parking_lot,1,1782537656.3455603,1782537657.5808825,1.2353222370147705,3.7299431926445528,3.048
29,/home/htj/resisc45/imgs450/railway_station_s0005029.png,railway_station,airport,airport,0,1782537657.585096,1782537658.741561,1.1564650535583496,3.4840437180201214,3.048
30,/home/htj/resisc45/imgs450/golf_course_s0005030.png,golf_course,golf course,golf_course,1,1782537658.746015,1782537660.0627367,1.3167216777801514,3.965278708250626,3.048
31,/home/htj/resisc45/imgs450/dense_residential_s0005031.png,dense_residential,dense residential,dense_residential,1,1782537660.0674858,1782537661.3080993,1.2406134605407715,3.72883293021809,3.048
32,/home/htj/resisc45/imgs450/desert_s0005032.png,desert,lake,lake,0,1782537661.3100839,1782537662.4646008,1.1545169353485107,3.4720722405683424,3.047
33,/home/htj/resisc45/imgs450/intersection_s0005033.png,intersection,airport,airport,0,1782537662.4692419,1782537663.6224144,1.153172492980957,3.473026071003505,3.047
34,/home/htj/resisc45/imgs450/stadium_s0005034.png,stadium,airport,airport,0,1782537663.6270382,1782537664.7847779,1.1577396392822266,3.4966052585601806,3.05195
35,/home/htj/resisc45/imgs450/beach_s0005035.png,beach,beach,beach,1,1782537664.7890215,1782537666.0231864,1.2341649532318115,3.7298147838874294,3.14105
36,/home/htj/resisc45/imgs450/terrace_s0005036.png,terrace,medium residential,medium_residential,0,1782537666.0279078,1782537667.2631807,1.2352728843688965,3.7432698810100558,3.146
37,/home/htj/resisc45/imgs450/terrace_s0005037.png,terrace,ground track field,ground_track_field,0,1782537667.267639,1782537668.584401,1.3167619705200195,3.9640570471684144,3.0467
38,/home/htj/resisc45/imgs450/ground_track_field_s0005038.png,ground_track_field,football field,,0,1782537668.5890427,1782537669.834712,1.2456693649291992,3.7478227697285735,3.047
39,/home/htj/resisc45/imgs450/sparse_residential_s0005039.png,sparse_residential,church,church,0,1782537669.8393154,1782537670.9989855,1.159670114517212,3.474813442184811,3.045
40,/home/htj/resisc45/imgs450/overpass_s0005040.png,overpass,freeway,freeway,0,1782537671.0011039,1782537672.2251775,1.2240736484527588,3.7227418032125996,3.146
41,/home/htj/resisc45/imgs450/palace_s0005041.png,palace,palace,palace,1,1782537672.2301898,1782537673.4674048,1.2372150421142578,3.768219595995816,3.146
42,/home/htj/resisc45/imgs450/rectangular_farmland_s0005042.png,rectangular_farmland,medium residential,medium_residential,0,1782537673.4718711,1782537674.7076862,1.2358150482177734,3.779627978151495,3.146
43,/home/htj/resisc45/imgs450/railway_s0005043.png,railway,railway,railway,1,1782537674.712289,1782537675.9474854,1.2351963520050049,3.72029912166162,3.045
44,/home/htj/resisc45/imgs450/airport_s0005044.png,airport,airport,airport,1,1782537675.9520423,1782537677.12271,1.1706676483154297,3.529507213592529,3.144
45,/home/htj/resisc45/imgs450/bridge_s0005045.png,bridge,bridge,bridge,1,1782537677.127205,1782537678.2920592,1.1648542881011963,3.4956722493398753,3.045
46,/home/htj/resisc45/imgs450/sparse_residential_s0005046.png,sparse_residential,farm,,0,1782537678.2967458,1782537679.450719,1.1539733409881592,3.4669975056648252,3.047
47,/home/htj/resisc45/imgs450/church_s0005047.png,church,church,church,1,1782537679.4554002,1782537680.6165674,1.1611671447753906,3.490966080256871,3.047
48,/home/htj/resisc45/imgs450/dense_residential_s0005048.png,dense_residential,dense residential,dense_residential,1,1782537680.6211948,1782537681.86391,1.2427151203155518,3.742944968288595,3.045
49,/home/htj/resisc45/imgs450/railway_s0005049.png,railway,railway station,railway_station,0,1782537681.8685734,1782537683.1837811,1.3152077198028564,3.9599260433614254,3.0467
50,/home/htj/resisc45/imgs450/runway_s0005050.png,runway,airport,airport,0,1782537683.1880527,1782537684.3375096,1.1494569778442383,3.4772797765254975,3.146
51,/home/htj/resisc45/imgs450/snowberg_s0005051.png,snowberg,mountain,mountain,0,1782537684.3422694,1782537685.596321,1.254051685333252,3.806701152822246,3.144
52,/home/htj/resisc45/imgs450/chaparral_s0005052.png,chaparral,beach,beach,0,1782537685.598694,1782537686.8463519,1.2476577758789062,3.745865625208075,3.045
53,/home/htj/resisc45/imgs450/overpass_s0005053.png,overpass,freeway,freeway,0,1782537686.8485396,1782537688.08575,1.2372105121612549,3.720741904800589,3.045
54,/home/htj/resisc45/imgs450/railway_station_s0005054.png,railway_station,freeway,freeway,0,1782537688.0905492,1782537689.3280084,1.2374591827392578,3.755407378890298,3.144
55,/home/htj/resisc45/imgs450/sea_ice_s0005055.png,sea_ice,lake,lake,0,1782537689.3325007,1782537690.4910543,1.1585536003112793,3.515382638658796,3.144
56,/home/htj/resisc45/imgs450/airplane_s0005056.png,airplane,airport,airport,0,1782537690.4952326,1782537691.6536334,1.1584007740020752,3.485627928972244,3.045
57,/home/htj/resisc45/imgs450/bridge_s0005057.png,bridge,railroad bridge,bridge,1,1782537691.6578276,1782537692.9632514,1.3054237365722656,3.930630870819092,3.047
58,/home/htj/resisc45/imgs450/commercial_area_s0005058.png,commercial_area,airport,airport,0,1782537692.9679132,1782537694.1369348,1.1690216064453125,3.5130769304547993,3.045
59,/home/htj/resisc45/imgs450/dense_residential_s0005059.png,dense_residential,dense residential,dense_residential,1,1782537694.1419408,1782537695.3777854,1.235844612121582,3.721128127098084,3.045
60,/home/htj/resisc45/imgs450/forest_s0005060.png,forest,chaparral,chaparral,0,1782537695.3799782,1782537696.6891966,1.309218406677246,3.9678425328627873,3.144
61,/home/htj/resisc45/imgs450/ship_s0005061.png,ship,harbor,harbor,0,1782537696.6937156,1782537697.9260027,1.2322871685028076,3.7279487499865613,3.045
62,/home/htj/resisc45/imgs450/baseball_diamond_s0005062.png,baseball_diamond,baseball diamond,baseball_diamond,1,1782537697.9304993,1782537699.2410824,1.3105831146240234,3.97767673475846,3.144
63,/home/htj/resisc45/imgs450/basketball_court_s0005063.png,basketball_court,basketball court,basketball_court,1,1782537699.24509,1782537700.556819,1.3117289543151855,3.970090259469074,3.146
64,/home/htj/resisc45/imgs450/sparse_residential_s0005064.png,sparse_residential,airport,airport,0,1782537700.5613346,1782537701.717841,1.1565062999725342,3.509776333502361,3.146
65,/home/htj/resisc45/imgs450/overpass_s0005065.png,overpass,freeway,freeway,0,1782537701.7226155,1782537702.9676316,1.245016098022461,3.7962804494337603,3.146
66,/home/htj/resisc45/imgs450/airport_s0005066.png,airport,airport,airport,1,1782537702.972367,1782537704.1308422,1.1584751605987549,3.485214596903324,3.144
67,/home/htj/resisc45/imgs450/airplane_s0005067.png,airplane,airport,airport,0,1782537704.1354697,1782537705.2943993,1.1589295864105225,3.522392638456821,3.146
68,/home/htj/resisc45/imgs450/island_s0005068.png,island,island,island,1,1782537705.2983577,1782537706.525639,1.2272813320159912,3.6962366589416153,3.045
69,/home/htj/resisc45/imgs450/wetland_s0005069.png,wetland,lake,lake,0,1782537706.5302706,1782537707.6901,1.1598293781280518,3.5415666210991996,3.144
70,/home/htj/resisc45/imgs450/baseball_diamond_s0005070.png,baseball_diamond,golf course,golf_course,0,1782537707.6945057,1782537709.01505,1.3205442428588867,4.025305927069291,3.144
71,/home/htj/resisc45/imgs450/tennis_court_s0005071.png,tennis_court,golf course,golf_course,0,1782537709.0199413,1782537710.3216755,1.301734209060669,3.956512650589148,3.144
72,/home/htj/resisc45/imgs450/parking_lot_s0005072.png,parking_lot,Parking lot,parking_lot,1,1782537710.3262072,1782537711.571456,1.245248794555664,3.818046008543535,3.144
73,/home/htj/resisc45/imgs450/roundabout_s0005073.png,roundabout,freeway,freeway,0,1782537711.5762162,1782537712.808271,1.2320547103881836,3.800552766626531,3.146
74,/home/htj/resisc45/imgs450/bridge_s0005074.png,bridge,freeway,freeway,0,1782537712.8124864,1782537714.0461473,1.2336609363555908,3.7489834345904263,3.144
75,/home/htj/resisc45/imgs450/meadow_s0005075.png,meadow,ground track field,ground_track_field,0,1782537714.0506465,1782537715.3624704,1.311823844909668,4.1656681016009784,3.5397999999999996
76,/home/htj/resisc45/imgs450/sparse_residential_s0005076.png,sparse_residential,house,,0,1782537715.3671367,1782537716.5392208,1.172084093093872,3.7633387688114532,3.446
77,/home/htj/resisc45/imgs450/wetland_s0005077.png,wetland,lake,lake,0,1782537716.5436397,1782537717.7135744,1.1699347496032715,3.747133869443621,3.55
78,/home/htj/resisc45/imgs450/tennis_court_s0005078.png,tennis_court,golf course,golf_course,0,1782537717.718287,1782537719.0369582,1.3186712265014648,4.347384310603141,3.7377
79,/home/htj/resisc45/imgs450/harbor_s0005079.png,harbor,harbor,harbor,1,1782537719.0415683,1782537720.2886024,1.2470340728759766,4.031037640571594,3.448
80,/home/htj/resisc45/imgs450/sparse_residential_s0005080.png,sparse_residential,forest,forest,0,1782537720.2931492,1782537721.448602,1.1554527282714844,3.6953028896876745,3.448
81,/home/htj/resisc45/imgs450/ship_s0005081.png,ship,harbor,harbor,0,1782537721.4529777,1782537722.6847477,1.2317700386047363,3.9866797194914385,3.55
82,/home/htj/resisc45/imgs450/dense_residential_s0005082.png,dense_residential,dense residential,dense_residential,1,1782537722.686831,1782537723.926497,1.2396659851074219,4.04035318773443,3.5499
83,/home/htj/resisc45/imgs450/runway_s0005083.png,runway,freeway,freeway,0,1782537723.9307213,1782537725.165269,1.2345476150512695,4.000495430772955,3.543
84,/home/htj/resisc45/imgs450/mountain_s0005084.png,mountain,desert,desert,0,1782537725.1700537,1782537726.4144144,1.2443606853485107,3.9871578832539645,3.448
85,/home/htj/resisc45/imgs450/storage_tank_s0005085.png,storage_tank,industrial area,industrial_area,0,1782537726.4196088,1782537727.7288177,1.309208869934082,4.2211170851666,3.5397999999999996
86,/home/htj/resisc45/imgs450/mobile_home_park_s0005086.png,mobile_home_park,Mobile home park,mobile_home_park,1,1782537727.7335293,1782537729.0600274,1.326498031616211,4.272705430587132,3.448
87,/home/htj/resisc45/imgs450/wetland_s0005087.png,wetland,chaparral,chaparral,0,1782537729.06452,1782537730.3763947,1.3118748664855957,4.231452381849289,3.5347
88,/home/htj/resisc45/imgs450/commercial_area_s0005088.png,commercial_area,commercial area,commercial_area,1,1782537730.381019,1782537731.6223192,1.241300106048584,4.0067474741285505,3.448
89,/home/htj/resisc45/imgs450/railway_s0005089.png,railway,railway,railway,1,1782537731.6268058,1782537732.8564706,1.2296648025512695,3.9298410273898736,3.448
90,/home/htj/resisc45/imgs450/ship_s0005090.png,ship,harbor,harbor,0,1782537732.8609812,1782537734.10809,1.2471086978912354,3.8417183438539504,3.146
91,/home/htj/resisc45/imgs450/golf_course_s0005091.png,golf_course,golf course,golf_course,1,1782537734.1127908,1782537735.4385002,1.325709342956543,4.192224369764328,3.448
92,/home/htj/resisc45/imgs450/baseball_diamond_s0005092.png,baseball_diamond,golf course,golf_course,0,1782537735.4433944,1782537736.747105,1.3037104606628418,4.197324169635773,3.55
93,/home/htj/resisc45/imgs450/desert_s0005093.png,desert,desert,desert,1,1782537736.7516334,1782537737.993256,1.2416226863861084,4.006321347204121,3.4479
94,/home/htj/resisc45/imgs450/airport_s0005094.png,airport,airport,airport,1,1782537737.9948962,1782537739.157753,1.1628568172454834,3.7518744596413205,3.55
95,/home/htj/resisc45/imgs450/circular_farmland_s0005095.png,circular_farmland,medium residential,medium_residential,0,1782537739.1592407,1782537740.3902576,1.2310168743133545,3.972211676846851,3.5447999999999995
96,/home/htj/resisc45/imgs450/terrace_s0005096.png,terrace,medium residential,medium_residential,0,1782537740.391786,1782537741.640402,1.2486159801483154,4.012086920575662,3.448
97,/home/htj/resisc45/imgs450/thermal_power_station_s0005097.png,thermal_power_station,industrial area,industrial_area,0,1782537741.6419468,1782537742.9662073,1.3242604732513428,4.302632632633051,3.548
98,/home/htj/resisc45/imgs450/golf_course_s0005098.png,golf_course,golf course,golf_course,1,1782537742.9677234,1782537744.293254,1.3255305290222168,4.266018296490545,3.5378
99,/home/htj/resisc45/imgs450/mountain_s0005099.png,mountain,desert,desert,0,1782537744.2946196,1782537745.5305905,1.2359709739685059,3.999433530265635,3.5499
100,/home/htj/resisc45/imgs450/baseball_diamond_s0005100.png,baseball_diamond,airport,airport,0,1782537745.5323348,1782537746.706524,1.1741890907287598,3.805043619155884,3.548
101,/home/htj/resisc45/imgs450/commercial_area_s0005101.png,commercial_area,airport,airport,0,1782537746.7083495,1782537747.8725717,1.164222240447998,3.745635582447052,3.448
102,/home/htj/resisc45/imgs450/desert_s0005102.png,desert,desert,desert,1,1782537747.8738995,1782537749.1133714,1.2394719123840332,3.9878881988308645,3.446
103,/home/htj/resisc45/imgs450/mobile_home_park_s0005103.png,mobile_home_park,dense residential,dense_residential,0,1782537749.115118,1782537750.3572562,1.242138147354126,4.008097497387366,3.5449
104,/home/htj/resisc45/imgs450/ground_track_field_s0005104.png,ground_track_field,airport,airport,0,1782537750.3584945,1782537751.527136,1.1686415672302246,3.872766854604085,3.651
105,/home/htj/resisc45/imgs450/intersection_s0005105.png,intersection,intersection,intersection,1,1782537751.5288947,1782537752.700097,1.1712024211883545,3.926595545893624,3.55
106,/home/htj/resisc45/imgs450/golf_course_s0005106.png,golf_course,golf course,golf_course,1,1782537752.701567,1782537754.0153346,1.313767671585083,4.084732172292212,3.236
107,/home/htj/resisc45/imgs450/terrace_s0005107.png,terrace,chaparral,chaparral,0,1782537754.01648,1782537755.3411756,1.3246955871582031,4.0821598431269335,3.146
108,/home/htj/resisc45/imgs450/thermal_power_station_s0005108.png,thermal_power_station,industrial area,industrial_area,0,1782537755.3425956,1782537756.661775,1.3191795349121094,4.02085922241211,3.144
109,/home/htj/resisc45/imgs450/terrace_s0005109.png,terrace,medium residential,medium_residential,0,1782537756.663115,1782537757.9031057,1.2399907112121582,3.785297098831697,3.144
110,/home/htj/resisc45/imgs450/commercial_area_s0005110.png,commercial_area,airport,airport,0,1782537757.9042237,1782537759.0640547,1.1598310470581055,3.5528386473882767,3.144
111,/home/htj/resisc45/imgs450/snowberg_s0005111.png,snowberg,mountain,mountain,0,1782537759.0658722,1782537760.3182378,1.2523655891418457,3.8416883704012093,3.146
112,/home/htj/resisc45/imgs450/ship_s0005112.png,ship,harbor,harbor,0,1782537760.3196003,1782537761.5633621,1.2437617778778076,3.791959277754245,3.146
113,/home/htj/resisc45/imgs450/terrace_s0005113.png,terrace,medium residential,medium_residential,0,1782537761.56501,1782537762.806989,1.2419788837432861,3.786962977290153,3.146
114,/home/htj/resisc45/imgs450/cloud_s0005114.png,cloud,cloud,cloud,1,1782537762.8085697,1782537763.9799104,1.1713407039642334,3.5949003985949926,3.146
115,/home/htj/resisc45/imgs450/meadow_s0005115.png,meadow,parking lot,parking_lot,0,1782537763.9814003,1782537765.2857685,1.304368257522583,4.234433057225269,3.6409
116,/home/htj/resisc45/imgs450/palace_s0005116.png,palace,airport,airport,0,1782537765.2869225,1782537766.4409044,1.1539819240570068,3.593211216032505,3.151
117,/home/htj/resisc45/imgs450/roundabout_s0005117.png,roundabout,freeway,freeway,0,1782537766.4419687,1782537767.672384,1.2304153442382812,3.8060661555203525,3.144
118,/home/htj/resisc45/imgs450/overpass_s0005118.png,overpass,freeway,freeway,0,1782537767.6738956,1782537768.9214673,1.2475717067718506,3.82550851540132,3.144
119,/home/htj/resisc45/imgs450/industrial_area_s0005119.png,industrial_area,industrial area,industrial_area,1,1782537768.9232588,1782537770.253913,1.3306541442871094,4.0675783009736435,3.1458000000000004
120,/home/htj/resisc45/imgs450/mobile_home_park_s0005120.png,mobile_home_park,Mobile home park,mobile_home_park,1,1782537770.2557528,1782537771.570266,1.3145132064819336,4.006307625055314,3.144
121,/home/htj/resisc45/imgs450/rectangular_farmland_s0005121.png,rectangular_farmland,medium residential,medium_residential,0,1782537771.5718386,1782537772.819091,1.2472524642944336,3.8249831482280383,3.144
122,/home/htj/resisc45/imgs450/storage_tank_s0005122.png,storage_tank,industrial area,industrial_area,0,1782537772.8208225,1782537774.1257515,1.3049290180206299,4.000515216941419,3.146
123,/home/htj/resisc45/imgs450/rectangular_farmland_s0005123.png,rectangular_farmland,medium residential,medium_residential,0,1782537774.1268997,1782537775.3527095,1.2258098125457764,3.7985060159401467,3.146
124,/home/htj/resisc45/imgs450/storage_tank_s0005124.png,storage_tank,industrial area,industrial_area,0,1782537775.3541162,1782537776.6546385,1.3005223274230957,4.06147468409331,3.246
125,/home/htj/resisc45/imgs450/palace_s0005125.png,palace,airport,airport,0,1782537776.6565094,1782537777.8284628,1.1719534397125244,3.7428286352952322,3.248
126,/home/htj/resisc45/imgs450/beach_s0005126.png,beach,beach,beach,1,1782537777.8298914,1782537779.0766494,1.246757984161377,3.834800876010548,3.146
127,/home/htj/resisc45/imgs450/stadium_s0005127.png,stadium,football field,,0,1782537779.078523,1782537780.3037796,1.2252566814422607,3.7404301810156215,3.144
128,/home/htj/resisc45/imgs450/medium_residential_s0005128.png,medium_residential,dense residential,dense_residential,0,1782537780.3050609,1782537781.542579,1.237518072128296,3.800024243755774,3.144
129,/home/htj/resisc45/imgs450/tennis_court_s0005129.png,tennis_court,airport,airport,0,1782537781.5444114,1782537782.7072842,1.1628727912902832,3.600863285677774,3.146
130,/home/htj/resisc45/imgs450/commercial_area_s0005130.png,commercial_area,airport,airport,0,1782537782.7091596,1782537783.8663445,1.1571848392486572,3.545325051248074,3.144
131,/home/htj/resisc45/imgs450/bridge_s0005131.png,bridge,bridge,bridge,1,1782537783.8679254,1782537785.020512,1.1525866985321045,3.5299888620376585,3.144
132,/home/htj/resisc45/imgs450/commercial_area_s0005132.png,commercial_area,airport,airport,0,1782537785.0220292,1782537786.1817858,1.1597566604614258,3.569123509316217,3.146
133,/home/htj/resisc45/imgs450/cloud_s0005133.png,cloud,lake,lake,0,1782537786.1833422,1782537787.3332603,1.1499180793762207,3.5346756882905956,3.146
134,/home/htj/resisc45/imgs450/roundabout_s0005134.png,roundabout,airport,airport,0,1782537787.3346608,1782537788.4951181,1.1604573726654053,3.5879131567818776,3.146
135,/home/htj/resisc45/imgs450/basketball_court_s0005135.png,basketball_court,basketball court,basketball_court,1,1782537788.4964106,1782537789.8085465,1.312135934829712,4.236145291515019,3.55
136,/home/htj/resisc45/imgs450/commercial_area_s0005136.png,commercial_area,airport,airport,0,1782537789.8103917,1782537790.9687312,1.158339500427246,3.8386819453920635,3.651
137,/home/htj/resisc45/imgs450/commercial_area_s0005137.png,commercial_area,airport,airport,0,1782537790.969913,1782537792.129362,1.1594491004943848,3.775340188574791,3.4531
138,/home/htj/resisc45/imgs450/golf_course_s0005138.png,golf_course,golf course,golf_course,1,1782537792.1309483,1782537793.445399,1.314450740814209,4.24276124118722,3.448
139,/home/htj/resisc45/imgs450/ship_s0005139.png,ship,harbor,harbor,0,1782537793.446961,1782537794.678813,1.2318520545959473,3.849593663887544,3.244
140,/home/htj/resisc45/imgs450/thermal_power_station_s0005140.png,thermal_power_station,industrial area,industrial_area,0,1782537794.6806886,1782537795.9925702,1.3118815422058105,4.227680865578029,3.5378
141,/home/htj/resisc45/imgs450/tennis_court_s0005141.png,tennis_court,airport,airport,0,1782537795.9938734,1782537797.136145,1.1422717571258545,3.689320199943724,3.446
142,/home/htj/resisc45/imgs450/freeway_s0005142.png,freeway,freeway,freeway,1,1782537797.1381888,1782537798.3790963,1.2409074306488037,4.02037086065249,3.446
143,/home/htj/resisc45/imgs450/medium_residential_s0005143.png,medium_residential,dense residential,dense_residential,0,1782537798.3803113,1782537799.6163294,1.236018180847168,3.806992179653861,3.144
144,/home/htj/resisc45/imgs450/island_s0005144.png,island,island,island,1,1782537799.6176174,1782537800.8547802,1.2371628284454346,4.031857423229651,3.5499
145,/home/htj/resisc45/imgs450/stadium_s0005145.png,stadium,airport,airport,0,1782537800.8565307,1782537802.019073,1.1625423431396484,3.7666371917724613,3.4531
146,/home/htj/resisc45/imgs450/runway_s0005146.png,runway,airport,airport,0,1782537802.0204308,1782537803.1791048,1.1586740016937256,3.7356808488607407,3.4511
147,/home/htj/resisc45/imgs450/church_s0005147.png,church,palace,palace,0,1782537803.180584,1782537804.415671,1.2350871562957764,4.02419465683807,3.548
148,/home/htj/resisc45/imgs450/railway_station_s0005148.png,railway_station,airport,airport,0,1782537804.4173234,1782537805.570024,1.152700662612915,3.7454537958758216,3.548
149,/home/htj/resisc45/imgs450/stadium_s0005149.png,stadium,airport,airport,0,1782537805.571468,1782537806.7369082,1.1654400825500488,3.981492954015732,3.75
150,/home/htj/resisc45/imgs450/cloud_s0005150.png,cloud,airport,airport,0,1782537806.7383273,1782537807.895799,1.1574716567993164,4.084331652959188,3.75
151,/home/htj/resisc45/imgs450/airport_s0005151.png,airport,airport,airport,1,1782537807.8968976,1782537809.0540028,1.1571052074432373,3.776736296846753,3.446
152,/home/htj/resisc45/imgs450/sea_ice_s0005152.png,sea_ice,asteroid,,0,1782537809.055507,1782537810.2908642,1.2353572845458984,3.821016233704307,3.144
153,/home/htj/resisc45/imgs450/snowberg_s0005153.png,snowberg,mountain,mountain,0,1782537810.2924109,1782537811.525796,1.2333850860595703,3.782119303443215,3.144
154,/home/htj/resisc45/imgs450/industrial_area_s0005154.png,industrial_area,industrial area,industrial_area,1,1782537811.52713,1782537812.8299062,1.3027763366699219,4.033055683633555,3.144
155,/home/htj/resisc45/imgs450/dense_residential_s0005155.png,dense_residential,dense residential,dense_residential,1,1782537812.8316662,1782537814.0706716,1.2390053272247314,3.837762682654641,3.144
156,/home/htj/resisc45/imgs450/lake_s0005156.png,lake,lake,lake,1,1782537814.0724514,1782537815.2382586,1.1658072471618652,3.608506517750876,3.144
157,/home/htj/resisc45/imgs450/desert_s0005157.png,desert,beach,beach,0,1782537815.2397575,1782537816.4693115,1.2295539379119873,3.8040722174536103,3.146
158,/home/htj/resisc45/imgs450/stadium_s0005158.png,stadium,airport,airport,0,1782537816.4709418,1782537817.6272485,1.1563067436218262,3.5834524138212207,3.146
159,/home/htj/resisc45/imgs450/bridge_s0005159.png,bridge,bridge,bridge,1,1782537817.6286278,1782537818.789832,1.1612043380737305,3.589669677098592,3.146
160,/home/htj/resisc45/imgs450/stadium_s0005160.png,stadium,stadium,stadium,1,1782537818.7913315,1782537820.0241458,1.2328143119812012,3.7971241179162805,3.146
161,/home/htj/resisc45/imgs450/terrace_s0005161.png,terrace,desert,desert,0,1782537820.0257337,1782537821.2751708,1.2494370937347412,4.0960523414286705,3.64595
162,/home/htj/resisc45/imgs450/sea_ice_s0005162.png,sea_ice,lake,lake,0,1782537821.2764719,1782537822.425075,1.1486032009124756,3.783389553024655,3.651
163,/home/htj/resisc45/imgs450/bridge_s0005163.png,bridge,airport,airport,0,1782537822.426694,1782537823.5968459,1.170151948928833,3.6258913365483285,3.1441
164,/home/htj/resisc45/imgs450/intersection_s0005164.png,intersection,airport,airport,0,1782537823.5984023,1782537824.7555447,1.1571424007415771,3.562378594923019,3.146
