n,path,true,answer,pred,correct,t_start,t_end,latency_s,E_im_J,Ppeak_W
55,/home/htj/resisc45/imgs450/sea_ice_s0005055.png,sea_ice,sea ice,sea_ice,1,1782545093.8108695,1782545097.0105906,3.199721097946167,9.563909223884343,3.2465
56,/home/htj/resisc45/imgs450/airplane_s0005056.png,airplane,airport,airport,0,1782545097.0120833,1782545100.0833597,3.0712764263153076,9.062610795992072,3.246
57,/home/htj/resisc45/imgs450/bridge_s0005057.png,bridge,bridge,bridge,1,1782545100.0844736,1782545103.153794,3.0693204402923584,9.098432052572567,3.246
58,/home/htj/resisc45/imgs450/commercial_area_s0005058.png,commercial_area,commercial area,commercial_area,1,1782545103.1551929,1782545106.354864,3.1996710300445557,9.4274658152597,3.246
59,/home/htj/resisc45/imgs450/dense_residential_s0005059.png,dense_residential,dense residential,dense_residential,1,1782545106.356661,1782545109.5596576,3.2029964923858643,9.630061822502237,3.246
60,/home/htj/resisc45/imgs450/forest_s0005060.png,forest,forest,forest,1,1782545109.56127,1782545112.63068,3.0694100856781006,9.221233394306356,3.248
61,/home/htj/resisc45/imgs450/ship_s0005061.png,ship,harbor,harbor,0,1782545112.6321726,1782545115.831753,3.199580430984497,9.430791386821813,3.246
62,/home/htj/resisc45/imgs450/baseball_diamond_s0005062.png,baseball_diamond,baseball diamond,baseball_diamond,1,1782545115.833279,1782545119.159369,3.326090097427368,9.945911381842727,3.248
63,/home/htj/resisc45/imgs450/basketball_court_s0005063.png,basketball_court,basketball court,basketball_court,1,1782545119.1608756,1782545122.4833143,3.3224387168884277,9.932064512753891,3.246
64,/home/htj/resisc45/imgs450/sparse_residential_s0005064.png,sparse_residential,sparse residential,sparse_residential,1,1782545122.4849117,1782545125.6840622,3.199150562286377,9.506303958558199,3.246
65,/home/htj/resisc45/imgs450/overpass_s0005065.png,overpass,intersection,intersection,0,1782545125.6855865,1782545128.7566144,3.071027994155884,9.196193328499794,3.248
66,/home/htj/resisc45/imgs450/airport_s0005066.png,airport,airport,airport,1,1782545128.7578924,1782545131.8306355,3.0727431774139404,9.040010427951813,3.246
67,/home/htj/resisc45/imgs450/airplane_s0005067.png,airplane,airport,airport,0,1782545131.832145,1782545134.903605,3.071460008621216,9.065186699889326,3.246
68,/home/htj/resisc45/imgs450/island_s0005068.png,island,island,island,1,1782545134.9045722,1782545138.0983067,3.1937344074249268,9.507299087478405,3.2464
69,/home/htj/resisc45/imgs450/wetland_s0005069.png,wetland,meadow,meadow,0,1782545138.0999715,1782545141.300863,3.2008914947509766,9.531917935421593,3.2464
70,/home/htj/resisc45/imgs450/baseball_diamond_s0005070.png,baseball_diamond,baseball diamond,baseball_diamond,1,1782545141.3023937,1782545144.631201,3.3288073539733887,9.901791366480165,3.246
71,/home/htj/resisc45/imgs450/tennis_court_s0005071.png,tennis_court,dense residential,dense_residential,0,1782545144.6329534,1782545147.8339818,3.201028347015381,9.583598079003785,3.246
72,/home/htj/resisc45/imgs450/parking_lot_s0005072.png,parking_lot,parking lot,parking_lot,1,1782545147.8357205,1782545151.1642919,3.328571319580078,9.86616747355057,3.246
73,/home/htj/resisc45/imgs450/roundabout_s0005073.png,roundabout,roundabout,roundabout,1,1782545151.1657085,1782545154.359193,3.1934845447540283,9.692337645417766,3.2673999999999994
74,/home/htj/resisc45/imgs450/bridge_s0005074.png,bridge,bridge,bridge,1,1782545154.3605156,1782545157.4281683,3.067652702331543,9.124108070868033,3.2466999999999997
75,/home/htj/resisc45/imgs450/meadow_s0005075.png,meadow,rectangular farmland,rectangular_farmland,0,1782545157.4296,1782545160.88152,3.4519200325012207,10.120695478516241,3.246
76,/home/htj/resisc45/imgs450/sparse_residential_s0005076.png,sparse_residential,sparse residential,sparse_residential,1,1782545160.8830836,1782545164.0826697,3.1995861530303955,9.67296640460533,3.345
77,/home/htj/resisc45/imgs450/wetland_s0005077.png,wetland,meadow,meadow,0,1782545164.0842133,1782545167.2822137,3.198000431060791,9.599654901087284,3.248
78,/home/htj/resisc45/imgs450/tennis_court_s0005078.png,tennis_court,terrace,terrace,0,1782545167.2838883,1782545170.4842885,3.2004001140594482,9.504739159793186,3.246
79,/home/htj/resisc45/imgs450/harbor_s0005079.png,harbor,harbor,harbor,1,1782545170.4858258,1782545173.6849678,3.1991419792175293,9.507569335745092,3.246
80,/home/htj/resisc45/imgs450/sparse_residential_s0005080.png,sparse_residential,sparse residential,sparse_residential,1,1782545173.6865256,1782545176.88616,3.199634313583374,9.507067822556747,3.2444
81,/home/htj/resisc45/imgs450/ship_s0005081.png,ship,harbor,harbor,0,1782545176.8875585,1782545180.081195,3.193636655807495,9.468124167630547,3.246
82,/home/htj/resisc45/imgs450/dense_residential_s0005082.png,dense_residential,dense residential,dense_residential,1,1782545180.0825763,1782545183.282826,3.200249671936035,9.378808893822788,3.246
83,/home/htj/resisc45/imgs450/runway_s0005083.png,runway,freeway,freeway,0,1782545183.2841094,1782545186.479926,3.1958167552948,9.348334690800735,3.246
84,/home/htj/resisc45/imgs450/mountain_s0005084.png,mountain,chaparral,chaparral,0,1782545186.4815593,1782545189.810484,3.3289246559143066,9.753974931636098,3.2462
85,/home/htj/resisc45/imgs450/storage_tank_s0005085.png,storage_tank,storage tank,storage_tank,1,1782545189.8123095,1782545193.012478,3.2001686096191406,9.399905786012347,3.2464
86,/home/htj/resisc45/imgs450/mobile_home_park_s0005086.png,mobile_home_park,mobile home park,mobile_home_park,1,1782545193.014177,1782545196.3418696,3.3276925086975098,9.72193826651169,3.248
87,/home/htj/resisc45/imgs450/wetland_s0005087.png,wetland,forest,forest,0,1782545196.3433475,1782545199.4105375,3.067189931869507,9.088808740295063,3.248
88,/home/htj/resisc45/imgs450/commercial_area_s0005088.png,commercial_area,dense residential,dense_residential,0,1782545199.412187,1782545202.6071362,3.194949150085449,9.302122476343524,3.248
89,/home/htj/resisc45/imgs450/railway_s0005089.png,railway,railway station,railway_station,0,1782545202.6086583,1782545205.9341834,3.3255250453948975,9.709067646939875,3.248
90,/home/htj/resisc45/imgs450/ship_s0005090.png,ship,harbor,harbor,0,1782545205.9357681,1782545209.1349132,3.1991450786590576,9.44881530320017,3.248
91,/home/htj/resisc45/imgs450/golf_course_s0005091.png,golf_course,golf course,golf_course,1,1782545209.1364996,1782545212.4629405,3.3264408111572266,9.717266553975767,3.248
92,/home/htj/resisc45/imgs450/baseball_diamond_s0005092.png,baseball_diamond,baseball diamond,baseball_diamond,1,1782545212.4644973,1782545215.790623,3.3261256217956543,9.796680206420058,3.248
93,/home/htj/resisc45/imgs450/desert_s0005093.png,desert,desert,desert,1,1782545215.7948494,1782545218.991523,3.196673631668091,9.438879922419265,3.248
94,/home/htj/resisc45/imgs450/airport_s0005094.png,airport,airport,airport,1,1782545218.9930754,1782545222.063639,3.070563554763794,9.028764683630731,3.248
95,/home/htj/resisc45/imgs450/circular_farmland_s0005095.png,circular_farmland,rectangular farmland,rectangular_farmland,0,1782545222.0655055,1782545225.5175045,3.4519989490509033,10.026442302323156,3.248
96,/home/htj/resisc45/imgs450/terrace_s0005096.png,terrace,rectangular farmland,rectangular_farmland,0,1782545225.5190501,1782545228.9731033,3.4540531635284424,10.391037639985319,3.248
97,/home/htj/resisc45/imgs450/thermal_power_station_s0005097.png,thermal_power_station,thermal power station,thermal_power_station,1,1782545228.9746478,1782545232.302373,3.3277251720428467,9.93827942736674,3.248
98,/home/htj/resisc45/imgs450/golf_course_s0005098.png,golf_course,golf course,golf_course,1,1782545232.3068867,1782545235.630886,3.3239994049072266,9.949293608616975,3.248
99,/home/htj/resisc45/imgs450/mountain_s0005099.png,mountain,desert,desert,0,1782545235.6351385,1782545238.8334262,3.1982877254486084,9.407174186141868,3.248
100,/home/htj/resisc45/imgs450/baseball_diamond_s0005100.png,baseball_diamond,sparse residential,sparse_residential,0,1782545238.8378298,1782545242.0349183,3.1970884799957275,9.313623545671764,3.248
101,/home/htj/resisc45/imgs450/commercial_area_s0005101.png,commercial_area,dense residential,dense_residential,0,1782545242.036767,1782545245.2362373,3.199470281600952,9.383260501129584,3.248
102,/home/htj/resisc45/imgs450/desert_s0005102.png,desert,desert,desert,1,1782545245.2378442,1782545248.43619,3.19834566116333,9.293214153465472,3.248
103,/home/htj/resisc45/imgs450/mobile_home_park_s0005103.png,mobile_home_park,sparse residential,sparse_residential,0,1782545248.437919,1782545251.6381636,3.200244665145874,9.336348870381974,3.246
104,/home/htj/resisc45/imgs450/ground_track_field_s0005104.png,ground_track_field,stadium,stadium,0,1782545251.6397913,1782545254.837763,3.197971820831299,9.36423255779062,3.246
105,/home/htj/resisc45/imgs450/intersection_s0005105.png,intersection,sparse residential,sparse_residential,0,1782545254.8396173,1782545258.0423307,3.2027134895324707,9.350462502579939,3.2464
106,/home/htj/resisc45/imgs450/golf_course_s0005106.png,golf_course,golf course,golf_course,1,1782545258.0438702,1782545261.3651848,3.321314573287964,9.775022843457885,3.2462
107,/home/htj/resisc45/imgs450/terrace_s0005107.png,terrace,rectangular farmland,rectangular_farmland,0,1782545261.3667214,1782545264.8188803,3.4521589279174805,10.141385010550097,3.3401499999999995
108,/home/htj/resisc45/imgs450/thermal_power_station_s0005108.png,thermal_power_station,thermal power station,thermal_power_station,1,1782545264.820456,1782545268.144523,3.3240668773651123,9.979919228064812,3.345
109,/home/htj/resisc45/imgs450/terrace_s0005109.png,terrace,rectangular farmland,rectangular_farmland,0,1782545268.1489403,1782545271.601779,3.452838659286499,10.124175780327594,3.246
110,/home/htj/resisc45/imgs450/commercial_area_s0005110.png,commercial_area,commercial area,commercial_area,1,1782545271.6035984,1782545274.8029823,3.1993839740753174,9.467594604266317,3.2657999999999996
111,/home/htj/resisc45/imgs450/snowberg_s0005111.png,snowberg,snowberg,snowberg,1,1782545274.807512,1782545278.010691,3.203178882598877,9.355473985897868,3.2464
112,/home/htj/resisc45/imgs450/ship_s0005112.png,ship,ship,ship,1,1782545278.0120854,1782545281.0795064,3.0674209594726562,9.174372069323503,3.246
113,/home/htj/resisc45/imgs450/terrace_s0005113.png,terrace,dense residential,dense_residential,0,1782545281.0836902,1782545284.2827008,3.1990106105804443,9.450887557531658,3.246
114,/home/htj/resisc45/imgs450/cloud_s0005114.png,cloud,cloud,cloud,1,1782545284.2843368,1782545287.3566403,3.072303533554077,9.140270592516119,3.246
115,/home/htj/resisc45/imgs450/meadow_s0005115.png,meadow,dense residential,dense_residential,0,1782545287.3580499,1782545290.5559576,3.1979076862335205,9.458849899442571,3.246
116,/home/htj/resisc45/imgs450/palace_s0005116.png,palace,airport,airport,0,1782545290.5576122,1782545293.6285803,3.0709681510925293,9.26550900031019,3.246
117,/home/htj/resisc45/imgs450/roundabout_s0005117.png,roundabout,intersection,intersection,0,1782545293.6298494,1782545296.701316,3.0714666843414307,9.04904345570911,3.246
118,/home/htj/resisc45/imgs450/overpass_s0005118.png,overpass,intersection,intersection,0,1782545296.7054906,1782545299.776803,3.071312427520752,9.036028666390312,3.246
119,/home/htj/resisc45/imgs450/industrial_area_s0005119.png,industrial_area,industrial area,industrial_area,1,1782545299.7784314,1782545303.107999,3.3295676708221436,9.722948019540311,3.246
120,/home/htj/resisc45/imgs450/mobile_home_park_s0005120.png,mobile_home_park,mobile home park,mobile_home_park,1,1782545303.1098223,1782545306.4403794,3.330557107925415,9.868497160903479,3.246
121,/home/htj/resisc45/imgs450/rectangular_farmland_s0005121.png,rectangular_farmland,rectangular farmland,rectangular_farmland,1,1782545306.4419491,1782545309.8971908,3.4552416801452637,10.292711818702886,3.246
122,/home/htj/resisc45/imgs450/storage_tank_s0005122.png,storage_tank,storage tank,storage_tank,1,1782545309.898935,1782545313.099661,3.20072603225708,9.771198892509728,3.345
123,/home/htj/resisc45/imgs450/rectangular_farmland_s0005123.png,rectangular_farmland,rectangular farmland,rectangular_farmland,1,1782545313.1009526,1782545316.5525005,3.451547861099243,10.28419805728021,3.246
124,/home/htj/resisc45/imgs450/storage_tank_s0005124.png,storage_tank,storage tank,storage_tank,1,1782545316.554076,1782545319.7542613,3.2001852989196777,9.6870170434316,3.2673999999999994
125,/home/htj/resisc45/imgs450/palace_s0005125.png,palace,intersection,intersection,0,1782545319.7558727,1782545322.8278997,3.0720269680023193,9.152182743072508,3.246
126,/home/htj/resisc45/imgs450/beach_s0005126.png,beach,beach,beach,1,1782545322.8290567,1782545326.0263486,3.197291851043701,9.427130883543114,3.248
127,/home/htj/resisc45/imgs450/stadium_s0005127.png,stadium,stadium,stadium,1,1782545326.028234,1782545329.230989,3.2027549743652344,9.627706207676937,3.246
128,/home/htj/resisc45/imgs450/medium_residential_s0005128.png,medium_residential,dense residential,dense_residential,0,1782545329.232512,1782545332.4314775,3.198965549468994,9.514523285508156,3.246
129,/home/htj/resisc45/imgs450/tennis_court_s0005129.png,tennis_court,dense residential,dense_residential,0,1782545332.4331236,1782545335.6336725,3.2005488872528076,9.4608225107193,3.246
130,/home/htj/resisc45/imgs450/commercial_area_s0005130.png,commercial_area,dense residential,dense_residential,0,1782545335.6353865,1782545338.8368068,3.201420307159424,9.312370020841296,3.246
131,/home/htj/resisc45/imgs450/bridge_s0005131.png,bridge,river,river,0,1782545338.8380432,1782545341.9024372,3.064393997192383,9.102141631733287,3.2466
132,/home/htj/resisc45/imgs450/commercial_area_s0005132.png,commercial_area,commercial area,commercial_area,1,1782545341.9067297,1782545345.1050284,3.198298692703247,9.19505162904518,3.246
133,/home/htj/resisc45/imgs450/cloud_s0005133.png,cloud,cloud,cloud,1,1782545345.1092746,1782545348.1779156,3.068640947341919,8.948895749343766,3.246
134,/home/htj/resisc45/imgs450/roundabout_s0005134.png,roundabout,dense residential,dense_residential,0,1782545348.179481,1782545351.3783305,3.1988494396209717,9.219869767306145,3.246
135,/home/htj/resisc45/imgs450/basketball_court_s0005135.png,basketball_court,basketball court,basketball_court,1,1782545351.379935,1782545354.7075708,3.3276357650756836,9.721603286759327,3.246
136,/home/htj/resisc45/imgs450/commercial_area_s0005136.png,commercial_area,airport,airport,0,1782545354.7120173,1782545357.7841477,3.0721304416656494,8.998828632809898,3.2466
137,/home/htj/resisc45/imgs450/commercial_area_s0005137.png,commercial_area,dense residential,dense_residential,0,1782545357.785807,1782545360.9895754,3.203768491744995,9.225391888141631,3.246
138,/home/htj/resisc45/imgs450/golf_course_s0005138.png,golf_course,golf course,golf_course,1,1782545360.9910996,1782545364.318419,3.327319383621216,9.92607046426757,3.246
139,/home/htj/resisc45/imgs450/ship_s0005139.png,ship,harbor,harbor,0,1782545364.3200438,1782545367.519259,3.1992151737213135,9.554091293535734,3.2464
140,/home/htj/resisc45/imgs450/thermal_power_station_s0005140.png,thermal_power_station,thermal power station,thermal_power_station,1,1782545367.5210545,1782545370.8478022,3.3267476558685303,9.884218370013318,3.246
141,/home/htj/resisc45/imgs450/tennis_court_s0005141.png,tennis_court,tennis court,tennis_court,1,1782545370.85215,1782545374.1776958,3.3255457878112793,9.742890950178696,3.246
142,/home/htj/resisc45/imgs450/freeway_s0005142.png,freeway,dense residential,dense_residential,0,1782545374.1820574,1782545377.3833592,3.2013018131256104,9.494611872212928,3.246
143,/home/htj/resisc45/imgs450/medium_residential_s0005143.png,medium_residential,dense residential,dense_residential,0,1782545377.3877518,1782545380.584057,3.196305274963379,9.390632746780128,3.2464
144,/home/htj/resisc45/imgs450/island_s0005144.png,island,island,island,1,1782545380.5849814,1782545383.7781737,3.19319224357605,9.504593734294177,3.246
145,/home/htj/resisc45/imgs450/stadium_s0005145.png,stadium,industrial area,industrial_area,0,1782545383.7799025,1782545387.1078262,3.3279237747192383,9.8209286811473,3.246
146,/home/htj/resisc45/imgs450/runway_s0005146.png,runway,airport,airport,0,1782545387.1092408,1782545390.1794431,3.070202350616455,9.17432284225117,3.246
147,/home/htj/resisc45/imgs450/church_s0005147.png,church,palace,palace,0,1782545390.1809685,1782545393.3810441,3.200075626373291,9.371561826028321,3.2464
148,/home/htj/resisc45/imgs450/railway_station_s0005148.png,railway_station,industrial area,industrial_area,0,1782545393.3825767,1782545396.712064,3.3294873237609863,9.92221081673897,3.2462
149,/home/htj/resisc45/imgs450/stadium_s0005149.png,stadium,stadium,stadium,1,1782545396.713644,1782545399.9106102,3.1969661712646484,9.458757245381673,3.2464
150,/home/htj/resisc45/imgs450/cloud_s0005150.png,cloud,sea ice,sea_ice,0,1782545399.912284,1782545403.0980537,3.18576979637146,9.329697514912912,3.248
151,/home/htj/resisc45/imgs450/airport_s0005151.png,airport,airport,airport,1,1782545403.1024668,1782545406.1714547,3.0689878463745117,8.946099572181701,3.2466
152,/home/htj/resisc45/imgs450/sea_ice_s0005152.png,sea_ice,sea ice,sea_ice,1,1782545406.172725,1782545409.3720953,3.1993703842163086,9.25667659041756,3.248
153,/home/htj/resisc45/imgs450/snowberg_s0005153.png,snowberg,mountain,mountain,0,1782545409.3736446,1782545412.5709195,3.197274923324585,9.292963703456678,3.246
154,/home/htj/resisc45/imgs450/industrial_area_s0005154.png,industrial_area,industrial area,industrial_area,1,1782545412.5724483,1782545415.8940246,3.3215763568878174,9.70452015673912,3.246
155,/home/htj/resisc45/imgs450/dense_residential_s0005155.png,dense_residential,dense residential,dense_residential,1,1782545415.8985567,1782545419.0991552,3.2005984783172607,9.353777128307444,3.246
156,/home/htj/resisc45/imgs450/lake_s0005156.png,lake,river,river,0,1782545419.1004004,1782545422.1690557,3.068655252456665,8.932571305155754,3.248
157,/home/htj/resisc45/imgs450/desert_s0005157.png,desert,beach,beach,0,1782545422.1704412,1782545425.3571942,3.186753034591675,9.195403835288264,3.1659999999999995
158,/home/htj/resisc45/imgs450/stadium_s0005158.png,stadium,stadium,stadium,1,1782545425.3587532,1782545428.5535119,3.194758653640747,9.530301354194942,3.2464
159,/home/htj/resisc45/imgs450/bridge_s0005159.png,bridge,bridge,bridge,1,1782545428.5578673,1782545431.6288538,3.07098650932312,9.260844169466584,3.248
160,/home/htj/resisc45/imgs450/stadium_s0005160.png,stadium,stadium,stadium,1,1782545431.6300924,1782545434.8262908,3.1961984634399414,9.326114600716975,3.246
161,/home/htj/resisc45/imgs450/terrace_s0005161.png,terrace,desert,desert,0,1782545434.8278928,1782545438.025839,3.197946310043335,9.494927011803577,3.246
162,/home/htj/resisc45/imgs450/sea_ice_s0005162.png,sea_ice,sea ice,sea_ice,1,1782545438.0271273,1782545441.2218993,3.1947720050811768,9.398334644947733,3.246
