path,label,class_name
eurosat_imgs/6_PermanentCrop_12.png,6,PermanentCrop
eurosat_imgs/6_PermanentCrop_13.png,6,PermanentCrop
eurosat_imgs/6_PermanentCrop_14.png,6,PermanentCrop
eurosat_imgs/6_PermanentCrop_15.png,6,PermanentCrop
eurosat_imgs/6_PermanentCrop_16.png,6,PermanentCrop
eurosat_imgs/6_PermanentCrop_17.png,6,PermanentCrop
eurosat_imgs/6_PermanentCrop_18.png,6,PermanentCrop
eurosat_imgs/6_PermanentCrop_19.png,6,PermanentCrop
eurosat_imgs/6_PermanentCrop_20.png,6,PermanentCrop
eurosat_imgs/6_PermanentCrop_21.png,6,PermanentCrop
eurosat_imgs/6_PermanentCrop_22.png,6,PermanentCrop
eurosat_imgs/6_PermanentCrop_23.png,6,PermanentCrop
eurosat_imgs/6_PermanentCrop_24.png,6,PermanentCrop
eurosat_imgs/6_PermanentCrop_25.png,6,PermanentCrop
eurosat_imgs/6_PermanentCrop_26.png,6,PermanentCrop
eurosat_imgs/6_PermanentCrop_27.png,6,PermanentCrop
eurosat_imgs/6_PermanentCrop_28.png,6,PermanentCrop
eurosat_imgs/6_PermanentCrop_29.png,6,PermanentCrop
eurosat_imgs/6_PermanentCrop_30.png,6,PermanentCrop
eurosat_imgs/6_PermanentCrop_31.png,6,PermanentCrop
eurosat_imgs/6_PermanentCrop_32.png,6,PermanentCrop
eurosat_imgs/6_PermanentCrop_33.png,6,PermanentCrop
eurosat_imgs/6_PermanentCrop_34.png,6,PermanentCrop
eurosat_imgs/6_PermanentCrop_35.png,6,PermanentCrop
eurosat_imgs/6_PermanentCrop_36.png,6,PermanentCrop
eurosat_imgs/6_PermanentCrop_37.png,6,PermanentCrop
eurosat_imgs/6_PermanentCrop_38.png,6,PermanentCrop
eurosat_imgs/6_PermanentCrop_39.png,6,PermanentCrop
eurosat_imgs/6_PermanentCrop_40.png,6,PermanentCrop
eurosat_imgs/6_PermanentCrop_41.png,6,PermanentCrop
eurosat_imgs/6_PermanentCrop_42.png,6,PermanentCrop
eurosat_imgs/6_PermanentCrop_43.png,6,PermanentCrop
eurosat_imgs/6_PermanentCrop_44.png,6,PermanentCrop
eurosat_imgs/6_PermanentCrop_45.png,6,PermanentCrop
eurosat_imgs/6_PermanentCrop_46.png,6,PermanentCrop
eurosat_imgs/6_PermanentCrop_47.png,6,PermanentCrop
eurosat_imgs/6_PermanentCrop_48.png,6,PermanentCrop
eurosat_imgs/6_PermanentCrop_49.png,6,PermanentCrop
eurosat_imgs/7_Residential_00.png,7,Residential
eurosat_imgs/7_Residential_01.png,7,Residential
eurosat_imgs/7_Residential_02.png,7,Residential
eurosat_imgs/7_Residential_03.png,7,Residential
eurosat_imgs/7_Residential_04.png,7,Residential
eurosat_imgs/7_Residential_05.png,7,Residential
eurosat_imgs/7_Residential_06.png,7,Residential
eurosat_imgs/7_Residential_07.png,7,Residential
eurosat_imgs/7_Residential_08.png,7,Residential
eurosat_imgs/7_Residential_09.png,7,Residential
eurosat_imgs/7_Residential_10.png,7,Residential
eurosat_imgs/7_Residential_11.png,7,Residential
eurosat_imgs/7_Residential_12.png,7,Residential
eurosat_imgs/7_Residential_13.png,7,Residential
eurosat_imgs/7_Residential_14.png,7,Residential
eurosat_imgs/7_Residential_15.png,7,Residential
eurosat_imgs/7_Residential_16.png,7,Residential
eurosat_imgs/7_Residential_17.png,7,Residential
eurosat_imgs/7_Residential_18.png,7,Residential
eurosat_imgs/7_Residential_19.png,7,Residential
eurosat_imgs/7_Residential_20.png,7,Residential
eurosat_imgs/7_Residential_21.png,7,Residential
eurosat_imgs/7_Residential_22.png,7,Residential
eurosat_imgs/7_Residential_23.png,7,Residential
eurosat_imgs/7_Residential_24.png,7,Residential
eurosat_imgs/7_Residential_25.png,7,Residential
eurosat_imgs/7_Residential_26.png,7,Residential
eurosat_imgs/7_Residential_27.png,7,Residential
eurosat_imgs/7_Residential_28.png,7,Residential
eurosat_imgs/7_Residential_29.png,7,Residential
eurosat_imgs/7_Residential_30.png,7,Residential
eurosat_imgs/7_Residential_31.png,7,Residential
eurosat_imgs/7_Residential_32.png,7,Residential
eurosat_imgs/7_Residential_33.png,7,Residential
eurosat_imgs/7_Residential_34.png,7,Residential
eurosat_imgs/7_Residential_35.png,7,Residential
eurosat_imgs/7_Residential_36.png,7,Residential
eurosat_imgs/7_Residential_37.png,7,Residential
eurosat_imgs/7_Residential_38.png,7,Residential
eurosat_imgs/7_Residential_39.png,7,Residential
eurosat_imgs/7_Residential_40.png,7,Residential
eurosat_imgs/7_Residential_41.png,7,Residential
eurosat_imgs/7_Residential_42.png,7,Residential
eurosat_imgs/7_Residential_43.png,7,Residential
eurosat_imgs/7_Residential_44.png,7,Residential
eurosat_imgs/7_Residential_45.png,7,Residential
eurosat_imgs/7_Residential_46.png,7,Residential
eurosat_imgs/7_Residential_47.png,7,Residential
eurosat_imgs/7_Residential_48.png,7,Residential
eurosat_imgs/7_Residential_49.png,7,Residential
eurosat_imgs/8_River_00.png,8,River
eurosat_imgs/8_River_01.png,8,River
eurosat_imgs/8_River_02.png,8,River
eurosat_imgs/8_River_03.png,8,River
eurosat_imgs/8_River_04.png,8,River
eurosat_imgs/8_River_05.png,8,River
eurosat_imgs/8_River_06.png,8,River
eurosat_imgs/8_River_07.png,8,River
eurosat_imgs/8_River_08.png,8,River
eurosat_imgs/8_River_09.png,8,River
eurosat_imgs/8_River_10.png,8,River
eurosat_imgs/8_River_11.png,8,River
eurosat_imgs/8_River_12.png,8,River
eurosat_imgs/8_River_13.png,8,River
eurosat_imgs/8_River_14.png,8,River
eurosat_imgs/8_River_15.png,8,River
eurosat_imgs/8_River_16.png,8,River
eurosat_imgs/8_River_17.png,8,River
eurosat_imgs/8_River_18.png,8,River
eurosat_imgs/8_River_19.png,8,River
eurosat_imgs/8_River_20.png,8,River
eurosat_imgs/8_River_21.png,8,River
eurosat_imgs/8_River_22.png,8,River
eurosat_imgs/8_River_23.png,8,River
eurosat_imgs/8_River_24.png,8,River
eurosat_imgs/8_River_25.png,8,River
eurosat_imgs/8_River_26.png,8,River
eurosat_imgs/8_River_27.png,8,River
eurosat_imgs/8_River_28.png,8,River
eurosat_imgs/8_River_29.png,8,River
eurosat_imgs/8_River_30.png,8,River
eurosat_imgs/8_River_31.png,8,River
eurosat_imgs/8_River_32.png,8,River
eurosat_imgs/8_River_33.png,8,River
eurosat_imgs/8_River_34.png,8,River
eurosat_imgs/8_River_35.png,8,River
eurosat_imgs/8_River_36.png,8,River
eurosat_imgs/8_River_37.png,8,River
eurosat_imgs/8_River_38.png,8,River
eurosat_imgs/8_River_39.png,8,River
eurosat_imgs/8_River_40.png,8,River
eurosat_imgs/8_River_41.png,8,River
eurosat_imgs/8_River_42.png,8,River
eurosat_imgs/8_River_43.png,8,River
eurosat_imgs/8_River_44.png,8,River
eurosat_imgs/8_River_45.png,8,River
eurosat_imgs/8_River_46.png,8,River
eurosat_imgs/8_River_47.png,8,River
eurosat_imgs/8_River_48.png,8,River
eurosat_imgs/8_River_49.png,8,River
eurosat_imgs/9_SeaLake_00.png,9,SeaLake
eurosat_imgs/9_SeaLake_01.png,9,SeaLake
eurosat_imgs/9_SeaLake_02.png,9,SeaLake
eurosat_imgs/9_SeaLake_03.png,9,SeaLake
eurosat_imgs/9_SeaLake_04.png,9,SeaLake
eurosat_imgs/9_SeaLake_05.png,9,SeaLake
eurosat_imgs/9_SeaLake_06.png,9,SeaLake
eurosat_imgs/9_SeaLake_07.png,9,SeaLake
eurosat_imgs/9_SeaLake_08.png,9,SeaLake
eurosat_imgs/9_SeaLake_09.png,9,SeaLake
eurosat_imgs/9_SeaLake_10.png,9,SeaLake
eurosat_imgs/9_SeaLake_11.png,9,SeaLake
eurosat_imgs/9_SeaLake_12.png,9,SeaLake
eurosat_imgs/9_SeaLake_13.png,9,SeaLake
eurosat_imgs/9_SeaLake_14.png,9,SeaLake
eurosat_imgs/9_SeaLake_15.png,9,SeaLake
eurosat_imgs/9_SeaLake_16.png,9,SeaLake
eurosat_imgs/9_SeaLake_17.png,9,SeaLake
eurosat_imgs/9_SeaLake_18.png,9,SeaLake
eurosat_imgs/9_SeaLake_19.png,9,SeaLake
eurosat_imgs/9_SeaLake_20.png,9,SeaLake
eurosat_imgs/9_SeaLake_21.png,9,SeaLake
eurosat_imgs/9_SeaLake_22.png,9,SeaLake
eurosat_imgs/9_SeaLake_23.png,9,SeaLake
eurosat_imgs/9_SeaLake_24.png,9,SeaLake
eurosat_imgs/9_SeaLake_25.png,9,SeaLake
eurosat_imgs/9_SeaLake_26.png,9,SeaLake
eurosat_imgs/9_SeaLake_27.png,9,SeaLake
eurosat_imgs/9_SeaLake_28.png,9,SeaLake
eurosat_imgs/9_SeaLake_29.png,9,SeaLake
eurosat_imgs/9_SeaLake_30.png,9,SeaLake
eurosat_imgs/9_SeaLake_31.png,9,SeaLake
eurosat_imgs/9_SeaLake_32.png,9,SeaLake
eurosat_imgs/9_SeaLake_33.png,9,SeaLake
eurosat_imgs/9_SeaLake_34.png,9,SeaLake
eurosat_imgs/9_SeaLake_35.png,9,SeaLake
eurosat_imgs/9_SeaLake_36.png,9,SeaLake
eurosat_imgs/9_SeaLake_37.png,9,SeaLake
eurosat_imgs/9_SeaLake_38.png,9,SeaLake
eurosat_imgs/9_SeaLake_39.png,9,SeaLake
eurosat_imgs/9_SeaLake_40.png,9,SeaLake
eurosat_imgs/9_SeaLake_41.png,9,SeaLake
