n,path,true,answer,pred,correct,t_start,t_end,latency_s,E_im_J,Ppeak_W
33,eurosat_imgs/0_AnnualCrop_33.png,0,Forest,1,0,1782281209.5502968,1782281210.731549,1.1812522411346436,5.373235194387889,5.771
34,eurosat_imgs/0_AnnualCrop_34.png,0,Forest,1,0,1782281210.732283,1782281211.9898741,1.2575910091400146,4.1916651599190455,3.448
35,eurosat_imgs/0_AnnualCrop_35.png,0,AnnualCrop,0,1,1782281211.9906535,1782281213.4634035,1.472749948501587,5.747066808654712,5.316
36,eurosat_imgs/0_AnnualCrop_36.png,0,AnnualCrop,0,1,1782281213.464175,1782281214.8134644,1.3492894172668457,7.151964776615301,6.074
37,eurosat_imgs/0_AnnualCrop_37.png,0,Highway,3,0,1782281214.814416,1782281216.220977,1.4065611362457275,5.934731533384323,5.0447999999999995
38,eurosat_imgs/0_AnnualCrop_38.png,0,AnnualCrop,0,1,1782281216.2217052,1782281217.6846054,1.462900161743164,5.4064288746760445,4.33075
39,eurosat_imgs/0_AnnualCrop_39.png,0,River,8,0,1782281217.6856368,1782281218.9164345,1.2307977676391602,5.462280492782592,5.4518
40,eurosat_imgs/0_AnnualCrop_40.png,0,Forest,1,0,1782281218.9174888,1782281220.1254332,1.207944393157959,6.145445860771905,6.074
41,eurosat_imgs/0_AnnualCrop_41.png,0,AnnualCrop,0,1,1782281220.1265852,1782281221.529601,1.4030158519744873,6.866584062099458,6.0336
42,eurosat_imgs/0_AnnualCrop_42.png,0,AnnualCrop,0,1,1782281221.5306754,1782281222.9805117,1.449836254119873,5.5197005997848505,4.700199999999999
43,eurosat_imgs/0_AnnualCrop_43.png,0,HerbaceousVegetation,2,0,1782281222.9815629,1782281224.833417,1.8518540859222412,7.371108780246792,4.5382
44,eurosat_imgs/0_AnnualCrop_44.png,0,Residential,7,0,1782281224.8344705,1782281226.2176704,1.38319993019104,4.695853107004165,3.5279999999999996
45,eurosat_imgs/0_AnnualCrop_45.png,0,Forest,1,0,1782281226.2187343,1782281227.4784691,1.259734869003296,4.532984144080769,4.1408000000000005
46,eurosat_imgs/0_AnnualCrop_46.png,0,AnnualCrop,0,1,1782281227.4795623,1782281228.8496997,1.3701374530792236,6.045160621106625,5.150849999999999
47,eurosat_imgs/0_AnnualCrop_47.png,0,AnnualCrop,0,1,1782281228.8505492,1782281230.124967,1.2744178771972656,6.478752621360447,5.9669
48,eurosat_imgs/0_AnnualCrop_48.png,0,Forest,1,0,1782281230.1256902,1782281231.3613973,1.2357070446014404,5.337018725633621,4.964
49,eurosat_imgs/0_AnnualCrop_49.png,0,AnnualCrop,0,1,1782281231.3624716,1782281232.8184648,1.4559931755065918,5.329943017629477,4.10525
50,eurosat_imgs/1_Forest_00.png,1,Forest,1,1,1782281232.819632,1782281234.006849,1.1872169971466064,5.47013058142435,5.166
51,eurosat_imgs/1_Forest_01.png,1,Forest,1,1,1782281234.0078516,1782281235.154943,1.1470913887023926,4.683344721794128,4.356
52,eurosat_imgs/1_Forest_02.png,1,Forest,1,1,1782281235.1559405,1782281236.4003074,1.2443668842315674,4.757780219728296,4.255
53,eurosat_imgs/1_Forest_03.png,1,AnnualCrop,0,0,1782281236.401452,1782281237.8598804,1.4584283828735352,5.464562870429113,5.0655
54,eurosat_imgs/1_Forest_04.png,1,Forest,1,1,1782281237.8608353,1782281239.0432487,1.1824133396148682,5.836561160530362,5.572
55,eurosat_imgs/1_Forest_05.png,1,Forest,1,1,1782281239.0443203,1782281240.2086723,1.1643519401550293,5.9750660395622255,6.074
56,eurosat_imgs/1_Forest_06.png,1,Forest,1,1,1782281240.2096727,1782281241.4667478,1.2570750713348389,5.188005959174851,5.1508
57,eurosat_imgs/1_Forest_07.png,1,Forest,1,1,1782281241.4676957,1782281242.7122517,1.244555950164795,4.347290504650636,3.75
58,eurosat_imgs/1_Forest_08.png,1,Forest,1,1,1782281242.713034,1782281243.8849537,1.171919822692871,4.913692399433681,4.559
59,eurosat_imgs/1_Forest_09.png,1,Forest,1,1,1782281243.8858688,1782281245.0460258,1.1601569652557373,6.561789787638187,6.378
60,eurosat_imgs/1_Forest_10.png,1,River,8,0,1782281245.046947,1782281246.2672272,1.2202801704406738,6.1797206522334704,6.581
61,eurosat_imgs/1_Forest_11.png,1,Forest,1,1,1782281246.26835,1782281247.5337036,1.2653536796569824,4.658399571657181,4.356
62,eurosat_imgs/1_Forest_12.png,1,Forest,1,1,1782281247.5348387,1782281248.749494,1.2146553993225098,5.262549729173834,4.961
63,eurosat_imgs/1_Forest_13.png,1,Forest,1,1,1782281248.7505047,1782281249.9023755,1.1518707275390625,5.437693737030029,5.4749
64,eurosat_imgs/1_Forest_14.png,1,Forest,1,1,1782281249.9031422,1782281251.1287444,1.225602149963379,6.0657278769233,6.277
65,eurosat_imgs/1_Forest_15.png,1,Forest,1,1,1782281251.1297863,1782281252.4037273,1.2739410400390625,4.479234603188255,3.75
66,eurosat_imgs/1_Forest_16.png,1,Forest,1,1,1782281252.4046762,1782281253.6394446,1.2347683906555176,5.1987116796753625,4.9589
67,eurosat_imgs/1_Forest_17.png,1,Forest,1,1,1782281253.6404402,1782281254.803108,1.1626677513122559,5.940999675655365,5.8770500000000006
68,eurosat_imgs/1_Forest_18.png,1,Forest,1,1,1782281254.8041122,1782281256.0102172,1.2061049938201904,5.748899453043937,6.06895
69,eurosat_imgs/1_Forest_19.png,1,Forest,1,1,1782281256.0112233,1782281257.2849574,1.2737340927124023,4.403993522557346,3.753
70,eurosat_imgs/1_Forest_20.png,1,Forest,1,1,1782281257.2857127,1782281258.5184078,1.2326951026916504,4.889709251208739,4.7458
71,eurosat_imgs/1_Forest_21.png,1,Forest,1,1,1782281258.5191472,1782281259.6725304,1.1533832550048828,5.6966175656318665,5.67805
72,eurosat_imgs/1_Forest_22.png,1,Forest,1,1,1782281259.673347,1782281260.8815515,1.2082045078277588,5.602663976344195,5.86695
73,eurosat_imgs/1_Forest_23.png,1,Forest,1,1,1782281260.882649,1782281262.1795645,1.2969155311584473,4.43759384656989,3.651
74,eurosat_imgs/1_Forest_24.png,1,Forest,1,1,1782281262.1804953,1782281263.4484456,1.2679502964019775,5.33732150449536,5.355849999999999
75,eurosat_imgs/1_Forest_25.png,1,Forest,1,1,1782281263.449422,1782281264.6200573,1.170635461807251,5.877258952822004,5.568
76,eurosat_imgs/1_Forest_26.png,1,Forest,1,1,1782281264.6210046,1782281265.8166966,1.1956920623779297,5.230925022034418,5.771
77,eurosat_imgs/1_Forest_27.png,1,Forest,1,1,1782281265.8177333,1782281267.1068,1.2890667915344238,4.345668339791505,3.548
78,eurosat_imgs/1_Forest_28.png,1,Forest,1,1,1782281267.107817,1782281268.365077,1.2572600841522217,5.506170538544655,5.86695
79,eurosat_imgs/1_Forest_29.png,1,Forest,1,1,1782281268.3658493,1782281269.5387871,1.1729378700256348,6.018846898760114,6.277
80,eurosat_imgs/1_Forest_30.png,1,Forest,1,1,1782281269.5397923,1782281270.7322636,1.1924712657928467,5.723123879307792,6.176
81,eurosat_imgs/1_Forest_31.png,1,Forest,1,1,1782281270.7333589,1782281272.0243592,1.2910003662109375,4.370541413680367,3.649
82,eurosat_imgs/1_Forest_32.png,1,River,8,0,1782281272.0253246,1782281273.2721095,1.2467849254608154,5.2648893800106915,5.66395
83,eurosat_imgs/1_Forest_33.png,1,Forest,1,1,1782281273.2731376,1782281274.4316392,1.1585016250610352,5.432619595479966,5.771
84,eurosat_imgs/1_Forest_34.png,1,Forest,1,1,1782281274.4326224,1782281275.5896435,1.1570210456848145,4.662023466746013,4.559
85,eurosat_imgs/1_Forest_35.png,1,Forest,1,1,1782281275.5909956,1782281276.8887434,1.2977478504180908,4.3641567494972895,3.5498000000000003
86,eurosat_imgs/1_Forest_36.png,1,Forest,1,1,1782281276.8899899,1782281278.15495,1.2649600505828857,5.486649223035032,5.76085
87,eurosat_imgs/1_Forest_37.png,1,Forest,1,1,1782281278.1556985,1782281279.3252785,1.1695799827575684,5.943137140955244,5.872
88,eurosat_imgs/1_Forest_38.png,1,Forest,1,1,1782281279.3262215,1782281280.4861934,1.1599719524383545,5.514970650672912,6.18085
89,eurosat_imgs/1_Forest_39.png,1,Forest,1,1,1782281280.4869692,1782281281.7649636,1.2779943943023682,4.69096177174734,4.052
90,eurosat_imgs/1_Forest_40.png,1,Forest,1,1,1782281281.766264,1782281283.0494874,1.2832233905792236,5.206153952251781,5.4518
91,eurosat_imgs/1_Forest_41.png,1,Forest,1,1,1782281283.0502338,1782281284.2217069,1.1714730262756348,5.824340748923166,5.771
92,eurosat_imgs/1_Forest_42.png,1,Forest,1,1,1782281284.2228494,1782281285.3838346,1.1609852313995361,5.084838888474873,5.669
93,eurosat_imgs/1_Forest_43.png,1,Forest,1,1,1782281285.3848386,1782281286.6445732,1.2597346305847168,4.324840768792412,3.548
94,eurosat_imgs/1_Forest_44.png,1,Forest,1,1,1782281286.6453128,1782281287.917062,1.2717492580413818,4.617490328810432,4.052
95,eurosat_imgs/1_Forest_45.png,1,Forest,1,1,1782281287.9179912,1782281289.1137772,1.1957859992980957,5.128555324418205,5.572
96,eurosat_imgs/1_Forest_46.png,1,Forest,1,1,1782281289.1147528,1782281290.2627213,1.1479685306549072,5.476957859754562,6.074
97,eurosat_imgs/1_Forest_47.png,1,Forest,1,1,1782281290.2637463,1782281291.5367699,1.2730236053466797,4.510438363161954,3.852
98,eurosat_imgs/1_Forest_48.png,1,Forest,1,1,1782281291.5377553,1782281292.8206348,1.2828795909881592,4.70298080318907,4.244800000000001
99,eurosat_imgs/1_Forest_49.png,1,Forest,1,1,1782281292.8214066,1782281294.014722,1.1933155059814453,4.842758446012224,4.457
100,eurosat_imgs/2_HerbaceousVegetation_00.png,2,Forest,1,0,1782281294.015842,1782281295.1727328,1.156890869140625,4.6769627166748045,4.4621
101,eurosat_imgs/2_HerbaceousVegetation_01.png,2,Forest,1,0,1782281295.173816,1782281296.420227,1.2464110851287842,4.421562036814897,3.9528000000000003
102,eurosat_imgs/2_HerbaceousVegetation_02.png,2,Forest,1,0,1782281296.421124,1782281297.6979816,1.276857614517212,4.606205805388364,4.447
103,eurosat_imgs/2_HerbaceousVegetation_03.png,2,Forest,1,0,1782281297.6988344,1782281298.9113033,1.2124688625335693,5.361537310123444,5.46495
104,eurosat_imgs/2_HerbaceousVegetation_04.png,2,Forest,1,0,1782281298.9124355,1782281300.0758283,1.1633927822113037,4.9412781638860706,4.9741
105,eurosat_imgs/2_HerbaceousVegetation_05.png,2,Forest,1,0,1782281300.0768042,1782281301.3261056,1.2493014335632324,4.411624080484564,3.7479
106,eurosat_imgs/2_HerbaceousVegetation_06.png,2,AnnualCrop,0,0,1782281301.3272386,1782281302.755158,1.4279193878173828,5.424208820114136,4.559
107,eurosat_imgs/2_HerbaceousVegetation_07.png,2,Forest,1,0,1782281302.7571886,1782281303.9577892,1.2006006240844727,6.438220846652984,6.473949999999999
108,eurosat_imgs/2_HerbaceousVegetation_08.png,2,River,8,0,1782281303.9586577,1782281305.1062865,1.1476287841796875,5.1678297966003415,5.283
109,eurosat_imgs/2_HerbaceousVegetation_09.png,2,Forest,1,0,1782281305.1074622,1782281306.3346217,1.2271595001220703,4.5004959067431365,4.15095
110,eurosat_imgs/2_HerbaceousVegetation_10.png,2,Forest,1,0,1782281306.3354158,1782281307.5869772,1.2515614032745361,6.527859833706509,5.973
111,eurosat_imgs/2_HerbaceousVegetation_11.png,2,Forest,1,0,1782281307.588135,1782281308.8033018,1.2151668071746826,6.480831773178919,6.277
112,eurosat_imgs/2_HerbaceousVegetation_12.png,2,AnnualCrop,0,0,1782281308.804322,1782281310.0925894,1.2882673740386963,6.013800136887509,6.246599999999999
113,eurosat_imgs/2_HerbaceousVegetation_13.png,2,HerbaceousVegetation,2,1,1782281310.0936744,1782281312.1324358,2.0387613773345947,7.009771305620671,3.67425
114,eurosat_imgs/2_HerbaceousVegetation_14.png,2,Forest,1,0,1782281312.1334944,1782281313.3712294,1.2377350330352783,4.651070690046657,4.14795
115,eurosat_imgs/2_HerbaceousVegetation_15.png,2,AnnualCrop,0,0,1782281313.3723083,1782281314.6714718,1.299163579940796,5.863520633884098,5.973
116,eurosat_imgs/2_HerbaceousVegetation_16.png,2,Highway,3,0,1782281314.6724508,1782281316.0650795,1.3926286697387695,5.797223021149636,5.305699999999999
117,eurosat_imgs/2_HerbaceousVegetation_17.png,2,Forest,1,0,1782281316.0659366,1782281317.351679,1.2857425212860107,4.3549852481213485,3.548
118,eurosat_imgs/2_HerbaceousVegetation_18.png,2,Forest,1,0,1782281317.3527744,1782281318.6071932,1.2544188499450684,5.022464999025518,4.55405
119,eurosat_imgs/2_HerbaceousVegetation_19.png,2,AnnualCrop,0,0,1782281318.608269,1782281319.8876133,1.2793443202972412,6.062367744559826,5.456899999999999
120,eurosat_imgs/2_HerbaceousVegetation_20.png,2,Forest,1,0,1782281319.8884091,1782281321.134824,1.2464148998260498,4.8122379625602205,4.7458
121,eurosat_imgs/2_HerbaceousVegetation_21.png,2,Forest,1,0,1782281321.1358712,1782281322.3906834,1.254812240600586,4.260657926039262,3.64205
122,eurosat_imgs/2_HerbaceousVegetation_22.png,2,Forest,1,0,1782281322.391733,1782281323.597143,1.2054100036621094,5.797967326250943,6.4689
123,eurosat_imgs/2_HerbaceousVegetation_23.png,2,Forest,1,0,1782281323.5981936,1782281324.7451737,1.1469800472259521,5.593936388325692,5.89225
124,eurosat_imgs/2_HerbaceousVegetation_24.png,2,AnnualCrop,0,0,1782281324.7462516,1782281326.0968297,1.3505780696868896,4.950712736696005,4.34085
125,eurosat_imgs/2_HerbaceousVegetation_25.png,2,AnnualCrop,0,0,1782281326.0980833,1782281327.50809,1.4100067615509033,4.780035722198486,3.6287999999999996
126,eurosat_imgs/2_HerbaceousVegetation_26.png,2,HerbaceousVegetation,2,1,1782281327.508986,1782281329.3773875,1.8684015274047852,7.806068345040987,4.599399999999999
127,eurosat_imgs/2_HerbaceousVegetation_27.png,2,Forest,1,0,1782281329.378395,1782281330.541104,1.1627089977264404,4.266269989907742,3.852
128,eurosat_imgs/2_HerbaceousVegetation_28.png,2,Forest,1,0,1782281330.5421796,1782281331.806421,1.2642414569854736,4.340195888851,3.548
129,eurosat_imgs/2_HerbaceousVegetation_29.png,2,Forest,1,0,1782281331.8074954,1782281333.0803297,1.272834300994873,5.1824027126052155,5.4621
130,eurosat_imgs/2_HerbaceousVegetation_30.png,2,Forest,1,0,1782281333.081399,1782281334.2249296,1.1435306072235107,4.801970902383328,4.8772
131,eurosat_imgs/2_HerbaceousVegetation_31.png,2,River,8,0,1782281334.226055,1782281335.3685281,1.1424732208251953,4.20932833480835,4.255
132,eurosat_imgs/2_HerbaceousVegetation_32.png,2,AnnualCrop,0,0,1782281335.369345,1782281336.7997937,1.4304487705230713,4.808838662936138,3.448
133,eurosat_imgs/2_HerbaceousVegetation_33.png,2,AnnualCrop,0,0,1782281336.800573,1782281338.1969388,1.3963656425476074,6.542845763862133,5.9764
134,eurosat_imgs/2_HerbaceousVegetation_34.png,2,Forest,1,0,1782281338.1981318,1782281339.340119,1.1419870853424072,5.272391232013703,5.771
135,eurosat_imgs/2_HerbaceousVegetation_35.png,2,HerbaceousVegetation,2,1,1782281339.3411267,1782281341.2643516,1.923224925994873,7.619647460474687,4.832049999999999
136,eurosat_imgs/2_HerbaceousVegetation_36.png,2,Forest,1,0,1782281341.2654676,1782281342.5495071,1.2840394973754883,4.408224325353449,3.55
137,eurosat_imgs/2_HerbaceousVegetation_37.png,2,AnnualCrop,0,0,1782281342.5506566,1782281343.9117239,1.361067295074463,4.926212941110133,4.0397
138,eurosat_imgs/2_HerbaceousVegetation_38.png,2,Forest,1,0,1782281343.9127245,1782281345.0695035,1.1567790508270264,4.777111886898677,4.457
139,eurosat_imgs/2_HerbaceousVegetation_39.png,2,Forest,1,0,1782281345.0705876,1782281346.3123057,1.241718053817749,4.462565360231833,4.14795
140,eurosat_imgs/2_HerbaceousVegetation_40.png,2,Forest,1,0,1782281346.3133156,1782281347.5787587,1.2654430866241455,4.587748870275237,4.457
141,eurosat_imgs/2_HerbaceousVegetation_41.png,2,Forest,1,0,1782281347.579936,1782281348.7790403,1.1991043090820312,5.275145356677827,4.862
142,eurosat_imgs/2_HerbaceousVegetation_42.png,2,AnnualCrop,0,0,1782281348.7801185,1782281350.0611308,1.2810122966766357,6.063978035346322,5.366
143,eurosat_imgs/2_HerbaceousVegetation_43.png,2,Forest,1,0,1782281350.0622027,1782281351.2974546,1.2352519035339355,4.535171216011047,3.9529
144,eurosat_imgs/2_HerbaceousVegetation_44.png,2,Forest,1,0,1782281351.2986999,1782281352.592403,1.2937030792236328,4.775958032773889,4.6469
145,eurosat_imgs/2_HerbaceousVegetation_45.png,2,AnnualCrop,0,0,1782281352.5934467,1782281353.9268594,1.3334126472473145,5.73181920034989,4.7509
146,eurosat_imgs/2_HerbaceousVegetation_46.png,2,Forest,1,0,1782281353.9279444,1782281355.0772192,1.1492748260498047,5.1051882320585715,5.062
147,eurosat_imgs/2_HerbaceousVegetation_47.png,2,Forest,1,0,1782281355.0783615,1782281356.3145108,1.2361493110656738,4.628025292124067,4.454
148,eurosat_imgs/2_HerbaceousVegetation_48.png,2,Forest,1,0,1782281356.3155832,1782281357.5775697,1.261986494064331,4.590009485845981,4.252
149,eurosat_imgs/2_HerbaceousVegetation_49.png,2,Forest,1,0,1782281357.5783796,1782281358.7907367,1.2123570442199707,5.954174100603376,6.374
150,eurosat_imgs/3_Highway_00.png,3,AnnualCrop,0,0,1782281358.7915654,1782281360.0834556,1.2918901443481445,5.619328943957453,5.524799999999999
151,eurosat_imgs/3_Highway_01.png,3,Highway,3,1,1782281360.0845695,1782281361.4715095,1.3869400024414062,4.8256265818278,3.647
152,eurosat_imgs/3_Highway_02.png,3,AnnualCrop,0,0,1782281361.4726017,1782281362.9213786,1.4487769603729248,5.535660863428116,4.838799999999999
153,eurosat_imgs/3_Highway_03.png,3,AnnualCrop,0,0,1782281362.9221637,1782281364.2200933,1.2979295253753662,7.0065057365687,6.464899999999999
154,eurosat_imgs/3_Highway_04.png,3,Highway,3,1,1782281364.2209342,1782281365.5039997,1.2830655574798584,5.141522616116897,4.353
155,eurosat_imgs/3_Highway_05.png,3,Forest,1,0,1782281365.5051048,1782281366.7706537,1.2655489444732666,4.3934106856909665,3.545
156,eurosat_imgs/3_Highway_06.png,3,Highway,3,1,1782281366.7716832,1782281368.163266,1.391582727432251,6.581685330972673,5.7467999999999995
157,eurosat_imgs/3_Highway_07.png,3,Highway,3,1,1782281368.164592,1782281369.4430456,1.2784535884857178,5.4313938476280725,4.5508999999999995
158,eurosat_imgs/3_Highway_08.png,3,AnnualCrop,0,0,1782281369.4440923,1782281370.779456,1.3353636264801025,4.729412843783696,3.649
159,eurosat_imgs/3_Highway_09.png,3,Highway,3,1,1782281370.780582,1782281372.2152016,1.434619665145874,4.820838537969589,3.545
160,eurosat_imgs/3_Highway_10.png,3,AnnualCrop,0,0,1782281372.2160666,1782281373.6056037,1.3895370960235596,6.0511561457633976,5.366
161,eurosat_imgs/3_Highway_11.png,3,Highway,3,1,1782281373.606486,1782281374.9216661,1.3151800632476807,6.033874584954717,5.467
162,eurosat_imgs/3_Highway_12.png,3,Highway,3,1,1782281374.9228334,1782281376.3004713,1.3776378631591797,5.014027806123098,4.137849999999999
163,eurosat_imgs/3_Highway_13.png,3,Highway,3,1,1782281376.3015256,1782281377.7855911,1.4840655326843262,5.229517144838969,3.849
164,eurosat_imgs/3_Highway_14.png,3,Forest,1,0,1782281377.7867265,1782281378.980275,1.1935484409332275,5.4857191414492465,5.467
165,eurosat_imgs/3_Highway_15.png,3,AnnualCrop,0,0,1782281378.981405,1782281380.26174,1.2803349494934082,4.982016076651486,4.14795
166,eurosat_imgs/3_Highway_16.png,3,Residential,7,0,1782281380.2627885,1782281381.6639063,1.4011178016662598,4.726362658004761,3.446
167,eurosat_imgs/3_Highway_17.png,3,Highway,3,1,1782281381.664852,1782281383.1095212,1.444669246673584,5.731280722563083,4.91325
168,eurosat_imgs/3_Highway_18.png,3,Highway,3,1,1782281383.110487,1782281384.4019144,1.2914273738861084,5.329496175962946,4.356
169,eurosat_imgs/3_Highway_19.png,3,Forest,1,0,1782281384.4027567,1782281385.561966,1.1592092514038086,4.077054858112335,3.6471
170,eurosat_imgs/3_Highway_20.png,3,AnnualCrop,0,0,1782281385.5628347,1782281387.0126476,1.449812889099121,4.999400937887338,3.647
171,eurosat_imgs/3_Highway_21.png,3,Highway,3,1,1782281387.0137973,1782281388.3935497,1.3797523975372314,5.362982589860757,4.4388499999999995
172,eurosat_imgs/3_Highway_22.png,3,Forest,1,0,1782281388.394585,1782281389.5741072,1.1795222759246826,6.107285506100881,6.374
173,eurosat_imgs/3_Highway_23.png,3,Highway,3,1,1782281389.5751646,1782281390.9568005,1.3816359043121338,5.407665361315012,4.559
174,eurosat_imgs/3_Highway_24.png,3,AnnualCrop,0,0,1782281390.9579017,1782281392.4134924,1.4555907249450684,4.936803896427155,3.548
175,eurosat_imgs/3_Highway_25.png,3,HerbaceousVegetation,2,0,1782281392.4146783,1782281394.3204253,1.9057469367980957,8.554057228579241,5.806349999999999
176,eurosat_imgs/3_Highway_26.png,3,AnnualCrop,0,0,1782281394.321486,1782281395.6205933,1.299107313156128,4.971853136228479,4.345899999999999
177,eurosat_imgs/3_Highway_27.png,3,Forest,1,0,1782281395.621665,1782281396.9296024,1.3079373836517334,4.655859017900799,3.9408
178,eurosat_imgs/3_Highway_28.png,3,AnnualCrop,0,0,1782281396.9307315,1782281398.3232062,1.39247465133667,5.916972912192344,4.961
179,eurosat_imgs/3_Highway_29.png,3,Highway,3,1,1782281398.3244064,1782281399.6018991,1.2774927616119385,6.347250557650691,5.7569
180,eurosat_imgs/3_Highway_30.png,3,Highway,3,1,1782281399.6029978,1782281400.9410524,1.3380546569824219,5.239989293575287,4.34085
181,eurosat_imgs/3_Highway_31.png,3,AnnualCrop,0,0,1782281400.9419458,1782281402.4027276,1.4607818126678467,4.990673416070939,3.647
182,eurosat_imgs/3_Highway_32.png,3,AnnualCrop,0,0,1782281402.4039633,1782281403.7808864,1.3769230842590332,6.251616340999603,5.345599999999999
183,eurosat_imgs/3_Highway_33.png,3,Forest,1,0,1782281403.7819748,1782281404.9507918,1.1688170433044434,5.298539861559868,4.761
184,eurosat_imgs/3_Highway_34.png,3,Highway,3,1,1782281404.9519722,1782281406.3394537,1.387481451034546,4.972012030153275,3.9306
