n,path,true,answer,pred,correct,t_start,t_end,latency_s,E_im_J,Ppeak_W
15,eurosat_imgs/0_AnnualCrop_15.png,0,AnnualCrop,0,1,1782532153.566095,1782532156.7799153,3.213820219039917,9.058406010012877,3.144
16,eurosat_imgs/0_AnnualCrop_16.png,0,AnnualCrop,0,1,1782532156.780857,1782532159.9949372,3.2140800952911377,9.048481278795945,3.144
17,eurosat_imgs/0_AnnualCrop_17.png,0,AnnualCrop,0,1,1782532159.9959161,1782532163.2114692,3.215553045272827,8.995763503601676,3.144
18,eurosat_imgs/0_AnnualCrop_18.png,0,AnnualCrop,0,1,1782532163.212447,1782532166.6159208,3.4034738540649414,9.532506295029322,3.144
19,eurosat_imgs/0_AnnualCrop_19.png,0,AnnualCrop,0,1,1782532166.616892,1782532170.2849352,3.6680431365966797,10.491167684995212,3.144
20,eurosat_imgs/0_AnnualCrop_20.png,0,Highway,3,0,1782532170.2859821,1782532173.7341967,3.448214530944824,9.835099235753544,3.144
21,eurosat_imgs/0_AnnualCrop_21.png,0,HerbaceousVegetation,2,0,1782532173.7352815,1782532177.5226588,3.78737735748291,10.674073009832581,3.144
22,eurosat_imgs/0_AnnualCrop_22.png,0,AnnualCrop,0,1,1782532177.5237374,1782532180.7573586,3.233621120452881,9.770528040936117,3.347
23,eurosat_imgs/0_AnnualCrop_23.png,0,AnnualCrop,0,1,1782532180.7584066,1782532183.9642394,3.2058327198028564,9.236341521827796,3.144
24,eurosat_imgs/0_AnnualCrop_24.png,0,HerbaceousVegetation,2,0,1782532183.965196,1782532187.6894965,3.7243006229400635,10.561552278684847,3.146
25,eurosat_imgs/0_AnnualCrop_25.png,0,HerbaceousVegetation,2,0,1782532187.6905026,1782532191.4156168,3.725114107131958,10.837203554489394,3.244
26,eurosat_imgs/0_AnnualCrop_26.png,0,AnnualCrop,0,1,1782532191.4165864,1782532194.6318614,3.2152750492095947,9.404510293935473,3.2416
27,eurosat_imgs/0_AnnualCrop_27.png,0,AnnualCrop,0,1,1782532194.6327221,1782532197.8366926,3.203970432281494,9.083256175518036,3.144
28,eurosat_imgs/0_AnnualCrop_28.png,0,AnnualCrop,0,1,1782532197.837672,1782532201.0362232,3.1985511779785156,9.007288461986342,3.1444
29,eurosat_imgs/0_AnnualCrop_29.png,0,HerbaceousVegetation,2,0,1782532201.036869,1782532204.7454207,3.7085516452789307,10.376755722053234,3.1456
30,eurosat_imgs/0_AnnualCrop_30.png,0,Industrial,4,0,1782532204.7463524,1782532207.8161922,3.0698397159576416,9.00495619225502,3.246
31,eurosat_imgs/0_AnnualCrop_31.png,0,AnnualCrop,0,1,1782532207.8172774,1782532211.0155673,3.1982898712158203,8.960694422040666,3.146
32,eurosat_imgs/0_AnnualCrop_32.png,0,HerbaceousVegetation,2,0,1782532211.0165856,1782532214.7167637,3.7001781463623047,10.984875840360468,3.246
33,eurosat_imgs/0_AnnualCrop_33.png,0,HerbaceousVegetation,2,0,1782532214.7175786,1782532218.4248705,3.707291841506958,11.001417057301449,3.2456
34,eurosat_imgs/0_AnnualCrop_34.png,0,HerbaceousVegetation,2,0,1782532218.4257972,1782532222.1434684,3.7176711559295654,10.730550836433064,3.246
35,eurosat_imgs/0_AnnualCrop_35.png,0,HerbaceousVegetation,2,0,1782532222.1444392,1782532225.85896,3.7145206928253174,10.819779691418011,3.2195
36,eurosat_imgs/0_AnnualCrop_36.png,0,HerbaceousVegetation,2,0,1782532225.8599465,1782532229.5768054,3.7168588638305664,10.772808572422376,3.146
37,eurosat_imgs/0_AnnualCrop_37.png,0,AnnualCrop,0,1,1782532229.5777178,1782532232.7731054,3.195387601852417,9.281402713030577,3.146
38,eurosat_imgs/0_AnnualCrop_38.png,0,AnnualCrop,0,1,1782532232.7740824,1782532235.970739,3.1966564655303955,8.983289665954453,3.1445
39,eurosat_imgs/0_AnnualCrop_39.png,0,HerbaceousVegetation,2,0,1782532235.971427,1782532239.6787696,3.7073426246643066,10.368370055885025,3.1455
40,eurosat_imgs/0_AnnualCrop_40.png,0,HerbaceousVegetation,2,0,1782532239.6798325,1782532243.390854,3.7110214233398438,10.662720418409869,3.2195
41,eurosat_imgs/0_AnnualCrop_41.png,0,HerbaceousVegetation,2,0,1782532243.3918967,1782532247.1082807,3.716383934020996,10.906500518740142,3.246
42,eurosat_imgs/0_AnnualCrop_42.png,0,HerbaceousVegetation,2,0,1782532247.1092646,1782532250.8267605,3.717495918273926,10.846920855478807,3.244
43,eurosat_imgs/0_AnnualCrop_43.png,0,HerbaceousVegetation,2,0,1782532250.8277595,1782532254.5431652,3.7154057025909424,10.929372520403428,3.244
44,eurosat_imgs/0_AnnualCrop_44.png,0,HerbaceousVegetation,2,0,1782532254.544133,1782532258.258352,3.714219093322754,10.970283748409964,3.244
45,eurosat_imgs/0_AnnualCrop_45.png,0,HerbaceousVegetation,2,0,1782532258.2593346,1782532261.9714255,3.7120909690856934,10.762814058246034,3.241
46,eurosat_imgs/0_AnnualCrop_46.png,0,HerbaceousVegetation,2,0,1782532261.9721386,1782532265.6874173,3.7152786254882812,10.846784526179388,3.2243999999999997
47,eurosat_imgs/0_AnnualCrop_47.png,0,HerbaceousVegetation,2,0,1782532265.6883435,1782532269.4056365,3.7172930240631104,10.796990233634457,3.244
48,eurosat_imgs/0_AnnualCrop_48.png,0,HerbaceousVegetation,2,0,1782532269.4065928,1782532273.1164112,3.7098183631896973,10.762801374673844,3.244
49,eurosat_imgs/0_AnnualCrop_49.png,0,AnnualCrop,0,1,1782532273.117392,1782532276.317587,3.200194835662842,10.144280766436928,3.75
50,eurosat_imgs/1_Forest_00.png,1,Forest,1,1,1782532276.3185132,1782532279.390578,3.0720648765563965,8.854373655319213,3.146
51,eurosat_imgs/1_Forest_01.png,1,Forest,1,1,1782532279.3914845,1782532282.4628346,3.07135009765625,8.748740753173829,3.146
52,eurosat_imgs/1_Forest_02.png,1,Forest,1,1,1782532282.4637568,1782532285.5328026,3.0690457820892334,8.71112374704968,3.144
53,eurosat_imgs/1_Forest_03.png,1,HerbaceousVegetation,2,0,1782532285.5335965,1782532289.2475624,3.713965892791748,10.456727243365664,3.144
54,eurosat_imgs/1_Forest_04.png,1,Forest,1,1,1782532289.248487,1782532292.3204656,3.0719785690307617,9.091918794490672,3.241
55,eurosat_imgs/1_Forest_05.png,1,HerbaceousVegetation,2,0,1782532292.3212998,1782532296.0375838,3.7162840366363525,10.459481421113013,3.1455
56,eurosat_imgs/1_Forest_06.png,1,HerbaceousVegetation,2,0,1782532296.0385263,1782532299.7544448,3.71591854095459,10.789507294438103,3.244
57,eurosat_imgs/1_Forest_07.png,1,HerbaceousVegetation,2,0,1782532299.755425,1782532303.4809484,3.7255234718322754,10.872432226614519,3.244
58,eurosat_imgs/1_Forest_08.png,1,Forest,1,1,1782532303.4818892,1782532306.5503254,3.0684361457824707,9.006939722811733,3.244
59,eurosat_imgs/1_Forest_09.png,1,SeaLake,9,0,1782532306.5512152,1782532309.7482944,3.1970791816711426,8.9670779461777,3.144
60,eurosat_imgs/1_Forest_10.png,1,SeaLake,9,0,1782532309.7491996,1782532312.946623,3.1974234580993652,9.064295825779437,3.1445
61,eurosat_imgs/1_Forest_11.png,1,SeaLake,9,0,1782532312.9476423,1782532316.1455228,3.197880506515503,9.133651655109304,3.144
62,eurosat_imgs/1_Forest_12.png,1,HerbaceousVegetation,2,0,1782532316.146453,1782532319.8603384,3.713885545730591,10.58834396187103,3.144
63,eurosat_imgs/1_Forest_13.png,1,SeaLake,9,0,1782532319.8612807,1782532323.0638626,3.2025818824768066,9.6330803576793,3.244
64,eurosat_imgs/1_Forest_14.png,1,Forest,1,1,1782532323.064765,1782532326.1377907,3.073025703430176,8.90970723174702,3.146
65,eurosat_imgs/1_Forest_15.png,1,HerbaceousVegetation,2,0,1782532326.1385782,1782532329.850705,3.7121267318725586,10.54421031742096,3.144
66,eurosat_imgs/1_Forest_16.png,1,HerbaceousVegetation,2,0,1782532329.8516533,1782532333.5595822,3.7079288959503174,11.027950987155622,3.244
67,eurosat_imgs/1_Forest_17.png,1,Forest,1,1,1782532333.560519,1782532336.631961,3.071442127227783,9.403583061122893,3.446
68,eurosat_imgs/1_Forest_18.png,1,Forest,1,1,1782532336.632876,1782532339.7039297,3.0710537433624268,8.727707253173545,3.144
69,eurosat_imgs/1_Forest_19.png,1,Forest,1,1,1782532339.704849,1782532342.7788723,3.0740232467651367,8.846697346051533,3.144
70,eurosat_imgs/1_Forest_20.png,1,HerbaceousVegetation,2,0,1782532342.7797923,1782532346.4930444,3.713252067565918,10.544398121198018,3.1435
71,eurosat_imgs/1_Forest_21.png,1,Forest,1,1,1782532346.493974,1782532349.5707076,3.0767335891723633,9.050911110184408,3.241
72,eurosat_imgs/1_Forest_22.png,1,Forest,1,1,1782532349.5716367,1782532352.6406426,3.0690059661865234,8.703985087324073,3.144
73,eurosat_imgs/1_Forest_23.png,1,Forest,1,1,1782532352.6416092,1782532355.7185178,3.076908588409424,8.727455407749522,3.144
74,eurosat_imgs/1_Forest_24.png,1,HerbaceousVegetation,2,0,1782532355.7194538,1782532359.431096,3.711642265319824,10.52975780014625,3.144
75,eurosat_imgs/1_Forest_25.png,1,Forest,1,1,1782532359.4320066,1782532362.50265,3.070643424987793,9.028640777431836,3.2419000000000002
76,eurosat_imgs/1_Forest_26.png,1,HerbaceousVegetation,2,0,1782532362.503558,1782532366.2211747,3.7176167964935303,10.590814322883434,3.1435
77,eurosat_imgs/1_Forest_27.png,1,Forest,1,1,1782532366.2221026,1782532369.297338,3.075235366821289,9.18265280532837,3.244
78,eurosat_imgs/1_Forest_28.png,1,HerbaceousVegetation,2,0,1782532369.2983253,1782532373.014385,3.716059684753418,10.457217168634589,3.144
79,eurosat_imgs/1_Forest_29.png,1,Forest,1,1,1782532373.0153482,1782532376.0855196,3.070171356201172,9.067353115364357,3.2420500000000003
80,eurosat_imgs/1_Forest_30.png,1,SeaLake,9,0,1782532376.0864153,1782532379.2924929,3.2060775756835938,9.081017868711237,3.144
81,eurosat_imgs/1_Forest_31.png,1,HerbaceousVegetation,2,0,1782532379.2934625,1782532383.0026236,3.7091610431671143,10.530364400961181,3.142
82,eurosat_imgs/1_Forest_32.png,1,SeaLake,9,0,1782532383.00358,1782532386.203718,3.2001378536224365,9.431263417175838,3.244
83,eurosat_imgs/1_Forest_33.png,1,HerbaceousVegetation,2,0,1782532386.204686,1782532389.9206498,3.715963840484619,10.597928873062134,3.144
84,eurosat_imgs/1_Forest_34.png,1,SeaLake,9,0,1782532389.9215376,1782532393.120641,3.199103355407715,9.547864275764999,3.244
85,eurosat_imgs/1_Forest_35.png,1,HerbaceousVegetation,2,0,1782532393.1215568,1782532396.8026068,3.6810500621795654,11.21451722481801,3.6271999999999998
86,eurosat_imgs/1_Forest_36.png,1,SeaLake,9,0,1782532396.803545,1782532400.0012517,3.197706699371338,9.451018500403354,3.241
87,eurosat_imgs/1_Forest_37.png,1,SeaLake,9,0,1782532400.0021834,1782532403.2013483,3.199164867401123,9.107222586274148,3.144
88,eurosat_imgs/1_Forest_38.png,1,Forest,1,1,1782532403.202275,1782532406.2723215,3.0700464248657227,8.75644223202792,3.144
89,eurosat_imgs/1_Forest_39.png,1,Forest,1,1,1782532406.2731287,1782532409.3407452,3.0676164627075195,8.7503759598732,3.1426999999999996
90,eurosat_imgs/1_Forest_40.png,1,SeaLake,9,0,1782532409.341728,1782532412.5451462,3.203418254852295,9.07320450414691,3.144
91,eurosat_imgs/1_Forest_41.png,1,HerbaceousVegetation,2,0,1782532412.546097,1782532416.2647736,3.7186765670776367,10.66877038377704,3.144
92,eurosat_imgs/1_Forest_42.png,1,Forest,1,1,1782532416.2657084,1782532419.3340235,3.068315029144287,9.04402901034885,3.2420500000000003
93,eurosat_imgs/1_Forest_43.png,1,SeaLake,9,0,1782532419.335119,1782532422.5321705,3.197051525115967,9.067006391098625,3.144
94,eurosat_imgs/1_Forest_44.png,1,HerbaceousVegetation,2,0,1782532422.5331087,1782532426.2407923,3.707683563232422,10.619718385667069,3.1435999999999997
95,eurosat_imgs/1_Forest_45.png,1,SeaLake,9,0,1782532426.2416706,1782532429.4403183,3.1986477375030518,9.494764934075507,3.244
96,eurosat_imgs/1_Forest_46.png,1,SeaLake,9,0,1782532429.441033,1782532432.6425161,3.2014832496643066,9.23448185135189,3.244
97,eurosat_imgs/1_Forest_47.png,1,SeaLake,9,0,1782532432.6434374,1782532435.847232,3.2037947177886963,9.214800135799816,3.169
98,eurosat_imgs/1_Forest_48.png,1,HerbaceousVegetation,2,0,1782532435.8481607,1782532439.5614357,3.7132749557495117,10.65338584804535,3.144
99,eurosat_imgs/1_Forest_49.png,1,SeaLake,9,0,1782532439.5623424,1782532442.7620764,3.1997339725494385,9.380048208370543,3.244
100,eurosat_imgs/2_HerbaceousVegetation_00.png,2,HerbaceousVegetation,2,1,1782532442.7631338,1782532446.472766,3.709632158279419,10.664068324096274,3.146
101,eurosat_imgs/2_HerbaceousVegetation_01.png,2,HerbaceousVegetation,2,1,1782532446.473841,1782532450.1859083,3.7120673656463623,10.85322834621943,3.244
102,eurosat_imgs/2_HerbaceousVegetation_02.png,2,HerbaceousVegetation,2,1,1782532450.1869574,1782532453.898749,3.711791753768921,10.875268642197957,3.244
103,eurosat_imgs/2_HerbaceousVegetation_03.png,2,HerbaceousVegetation,2,1,1782532453.8998337,1782532457.6060874,3.70625376701355,11.345292023709327,3.61925
104,eurosat_imgs/2_HerbaceousVegetation_04.png,2,HerbaceousVegetation,2,1,1782532457.60717,1782532461.3206859,3.7135157585144043,10.936018253766573,3.241
105,eurosat_imgs/2_HerbaceousVegetation_05.png,2,HerbaceousVegetation,2,1,1782532461.3216076,1782532465.0341337,3.7125260829925537,10.840463661547863,3.244
106,eurosat_imgs/2_HerbaceousVegetation_06.png,2,Forest,1,0,1782532465.0352294,1782532468.108483,3.073253631591797,9.070233136263761,3.2419000000000002
107,eurosat_imgs/2_HerbaceousVegetation_07.png,2,Forest,1,0,1782532468.109381,1782532471.178072,3.0686910152435303,8.727129936907028,3.144
108,eurosat_imgs/2_HerbaceousVegetation_08.png,2,HerbaceousVegetation,2,1,1782532471.1791158,1782532474.8954763,3.716360569000244,10.538922871763056,3.144
109,eurosat_imgs/2_HerbaceousVegetation_09.png,2,Forest,1,0,1782532474.8965652,1782532477.9704096,3.0738444328308105,9.165521022160847,3.244
110,eurosat_imgs/2_HerbaceousVegetation_10.png,2,HerbaceousVegetation,2,1,1782532477.9713893,1782532481.6826644,3.711275100708008,10.529787163763334,3.144
111,eurosat_imgs/2_HerbaceousVegetation_11.png,2,HerbaceousVegetation,2,1,1782532481.6836555,1782532485.3988225,3.7151670455932617,10.845585833462803,3.24325
112,eurosat_imgs/2_HerbaceousVegetation_12.png,2,HerbaceousVegetation,2,1,1782532485.3997376,1782532489.1102386,3.710500955581665,10.846806247971276,3.241
113,eurosat_imgs/2_HerbaceousVegetation_13.png,2,HerbaceousVegetation,2,1,1782532489.1112902,1782532492.8201017,3.7088115215301514,10.823795544433594,3.241
114,eurosat_imgs/2_HerbaceousVegetation_14.png,2,HerbaceousVegetation,2,1,1782532492.8210962,1782532496.534079,3.7129828929901123,10.8385346085375,3.241
115,eurosat_imgs/2_HerbaceousVegetation_15.png,2,HerbaceousVegetation,2,1,1782532496.5348272,1782532500.2443094,3.709482192993164,10.860633205500518,3.244
116,eurosat_imgs/2_HerbaceousVegetation_16.png,2,HerbaceousVegetation,2,1,1782532500.2453115,1782532503.9526145,3.707303047180176,10.800856697654725,3.244
117,eurosat_imgs/2_HerbaceousVegetation_17.png,2,HerbaceousVegetation,2,1,1782532503.9534922,1782532507.6535885,3.700096368789673,10.891906406326727,3.244
118,eurosat_imgs/2_HerbaceousVegetation_18.png,2,HerbaceousVegetation,2,1,1782532507.6545765,1782532511.361344,3.7067675590515137,10.815112148125966,3.244
119,eurosat_imgs/2_HerbaceousVegetation_19.png,2,HerbaceousVegetation,2,1,1782532511.3623042,1782532515.0604403,3.6981360912323,10.819835892523251,3.244
120,eurosat_imgs/2_HerbaceousVegetation_20.png,2,Forest,1,0,1782532515.0615115,1782532518.12637,3.0648584365844727,9.438515338650456,3.548
121,eurosat_imgs/2_HerbaceousVegetation_21.png,2,HerbaceousVegetation,2,1,1782532518.1274617,1782532521.8328576,3.7053959369659424,10.492390019145878,3.144
122,eurosat_imgs/2_HerbaceousVegetation_22.png,2,HerbaceousVegetation,2,1,1782532521.8338299,1782532525.5364015,3.7025716304779053,10.877257857221545,3.244
123,eurosat_imgs/2_HerbaceousVegetation_23.png,2,HerbaceousVegetation,2,1,1782532525.5373895,1782532529.2396355,3.7022459506988525,10.797344005878156,3.244
124,eurosat_imgs/2_HerbaceousVegetation_24.png,2,HerbaceousVegetation,2,1,1782532529.2406404,1782532532.943517,3.702876567840576,10.81907597675468,3.244
125,eurosat_imgs/2_HerbaceousVegetation_25.png,2,HerbaceousVegetation,2,1,1782532532.944473,1782532536.6467454,3.702272415161133,10.90729324132479,3.244
126,eurosat_imgs/2_HerbaceousVegetation_26.png,2,HerbaceousVegetation,2,1,1782532536.6477711,1782532540.3545923,3.7068212032318115,10.866771013104554,3.241
127,eurosat_imgs/2_HerbaceousVegetation_27.png,2,HerbaceousVegetation,2,1,1782532540.3556569,1782532544.0530322,3.6973752975463867,10.869600782423753,3.244
128,eurosat_imgs/2_HerbaceousVegetation_28.png,2,Forest,1,0,1782532544.054052,1782532547.1168745,3.0628223419189453,9.051363960196754,3.244
129,eurosat_imgs/2_HerbaceousVegetation_29.png,2,Forest,1,0,1782532547.1178956,1782532550.1787875,3.06089186668396,8.75108984684944,3.144
130,eurosat_imgs/2_HerbaceousVegetation_30.png,2,Forest,1,0,1782532550.1798198,1782532553.2428157,3.0629959106445312,8.745477268501565,3.144
131,eurosat_imgs/2_HerbaceousVegetation_31.png,2,HerbaceousVegetation,2,1,1782532553.2439048,1782532556.9443676,3.700462818145752,10.488961858034132,3.144
132,eurosat_imgs/2_HerbaceousVegetation_32.png,2,HerbaceousVegetation,2,1,1782532556.945169,1782532560.6491597,3.7039906978607178,10.950933974933625,3.244
133,eurosat_imgs/2_HerbaceousVegetation_33.png,2,HerbaceousVegetation,2,1,1782532560.6501465,1782532564.3524814,3.7023348808288574,10.780862597075377,3.244
134,eurosat_imgs/2_HerbaceousVegetation_34.png,2,HerbaceousVegetation,2,1,1782532564.3532124,1782532568.0572796,3.7040672302246094,10.851549328965408,3.241
135,eurosat_imgs/2_HerbaceousVegetation_35.png,2,HerbaceousVegetation,2,1,1782532568.0582466,1782532571.7599244,3.7016777992248535,10.865449420730885,3.241
136,eurosat_imgs/2_HerbaceousVegetation_36.png,2,HerbaceousVegetation,2,1,1782532571.7610478,1782532575.4633725,3.702324628829956,10.79603471349586,3.241
137,eurosat_imgs/2_HerbaceousVegetation_37.png,2,HerbaceousVegetation,2,1,1782532575.4643927,1782532579.1663735,3.7019808292388916,11.084926627316841,3.644
138,eurosat_imgs/2_HerbaceousVegetation_38.png,2,Forest,1,0,1782532579.1673863,1782532582.2324555,3.0650691986083984,8.903288134928102,3.244
139,eurosat_imgs/2_HerbaceousVegetation_39.png,2,HerbaceousVegetation,2,1,1782532582.2333527,1782532585.9414697,3.7081170082092285,10.45865844972317,3.1241999999999996
140,eurosat_imgs/2_HerbaceousVegetation_40.png,2,SeaLake,9,0,1782532585.9424245,1782532589.1322496,3.1898250579833984,9.205835117340088,3.244
141,eurosat_imgs/2_HerbaceousVegetation_41.png,2,Forest,1,0,1782532589.1332498,1782532592.1977675,3.0645177364349365,8.680927492393389,3.144
142,eurosat_imgs/2_HerbaceousVegetation_42.png,2,HerbaceousVegetation,2,1,1782532592.198609,1782532595.8985305,3.6999213695526123,10.464402226704818,3.144
143,eurosat_imgs/2_HerbaceousVegetation_43.png,2,HerbaceousVegetation,2,1,1782532595.8995438,1782532599.6018133,3.7022695541381836,10.71784252725748,3.241
144,eurosat_imgs/2_HerbaceousVegetation_44.png,2,HerbaceousVegetation,2,1,1782532599.602896,1782532603.3299854,3.7270894050598145,10.767617762269396,3.241
145,eurosat_imgs/2_HerbaceousVegetation_45.png,2,HerbaceousVegetation,2,1,1782532603.3310306,1782532607.031588,3.7005574703216553,10.777481148943757,3.241
146,eurosat_imgs/2_HerbaceousVegetation_46.png,2,HerbaceousVegetation,2,1,1782532607.032284,1782532610.7367322,3.7044482231140137,10.713264261245728,3.2216
147,eurosat_imgs/2_HerbaceousVegetation_47.png,2,HerbaceousVegetation,2,1,1782532610.7378085,1782532614.4435282,3.7057197093963623,10.764610430381516,3.241
148,eurosat_imgs/2_HerbaceousVegetation_48.png,2,HerbaceousVegetation,2,1,1782532614.4445024,1782532618.142131,3.6976287364959717,10.759132551072195,3.2434000000000003
149,eurosat_imgs/2_HerbaceousVegetation_49.png,2,HerbaceousVegetation,2,1,1782532618.1431136,1782532621.8436246,3.7005109786987305,10.778467113986158,3.244
150,eurosat_imgs/3_Highway_00.png,3,Highway,3,1,1782532621.8445144,1782532625.0370488,3.1925344467163086,9.308233246207237,3.244
151,eurosat_imgs/3_Highway_01.png,3,Highway,3,1,1782532625.0381033,1782532628.2284725,3.190369129180908,9.13363501712732,3.144
152,eurosat_imgs/3_Highway_02.png,3,HerbaceousVegetation,2,0,1782532628.2294912,1782532631.9245312,3.695039987564087,10.604423683694693,3.144
153,eurosat_imgs/3_Highway_03.png,3,Highway,3,1,1782532631.9255235,1782532635.1196444,3.1941208839416504,9.438739286464557,3.244
154,eurosat_imgs/3_Highway_04.png,3,Highway,3,1,1782532635.1206672,1782532638.2995698,3.1789026260375977,9.55634895505224,3.345
155,eurosat_imgs/3_Highway_05.png,3,HerbaceousVegetation,2,0,1782532638.3003042,1782532642.0010228,3.700718641281128,10.703992240938275,3.1435
156,eurosat_imgs/3_Highway_06.png,3,Highway,3,1,1782532642.001801,1782532645.1958106,3.19400954246521,9.370881782284805,3.244
157,eurosat_imgs/3_Highway_07.png,3,HerbaceousVegetation,2,0,1782532645.1967654,1782532648.896479,3.6997134685516357,10.582862207997929,3.144
158,eurosat_imgs/3_Highway_08.png,3,HerbaceousVegetation,2,0,1782532648.8974497,1782532652.5971012,3.6996514797210693,10.712540071535111,3.241
159,eurosat_imgs/3_Highway_09.png,3,HerbaceousVegetation,2,0,1782532652.5981462,1782532656.3004804,3.70233416557312,10.775531396956156,3.244
160,eurosat_imgs/3_Highway_10.png,3,HerbaceousVegetation,2,0,1782532656.301203,1782532660.0049338,3.703730821609497,10.788967883348464,3.24325
161,eurosat_imgs/3_Highway_11.png,3,Highway,3,1,1782532660.0060115,1782532663.1990132,3.1930017471313477,9.254858546171869,3.241
162,eurosat_imgs/3_Highway_12.png,3,Highway,3,1,1782532663.199783,1782532666.3959088,3.1961257457733154,9.247569302533803,3.144
163,eurosat_imgs/3_Highway_13.png,3,HerbaceousVegetation,2,0,1782532666.3970423,1782532670.1037362,3.7066938877105713,10.579417590064269,3.144
164,eurosat_imgs/3_Highway_14.png,3,Highway,3,1,1782532670.1048799,1782532673.2991755,3.194295644760132,9.327063081327237,3.244
165,eurosat_imgs/3_Highway_15.png,3,Highway,3,1,1782532673.3002398,1782532676.4903324,3.1900925636291504,9.196701061725618,3.144
166,eurosat_imgs/3_Highway_16.png,3,Highway,3,1,1782532676.491386,1782532679.68367,3.192284107208252,9.125144120454788,3.144
167,eurosat_imgs/3_Highway_17.png,3,HerbaceousVegetation,2,0,1782532679.68467,1782532683.389381,3.7047109603881836,10.697633558042122,3.1435
168,eurosat_imgs/3_Highway_18.png,3,Highway,3,1,1782532683.3902917,1782532686.5830386,3.192746877670288,9.340609043972831,3.241
169,eurosat_imgs/3_Highway_19.png,3,HerbaceousVegetation,2,0,1782532686.584093,1782532690.2907877,3.7066946029663086,10.622038843154908,3.142
170,eurosat_imgs/3_Highway_20.png,3,HerbaceousVegetation,2,0,1782532690.2918608,1782532693.9956014,3.7037405967712402,10.736302230813287,3.241
171,eurosat_imgs/3_Highway_21.png,3,Highway,3,1,1782532693.9967904,1782532697.185997,3.189206600189209,9.438058282434941,3.26925
172,eurosat_imgs/3_Highway_22.png,3,HerbaceousVegetation,2,0,1782532697.1870234,1782532700.882721,3.695697546005249,10.858925957213915,3.3267999999999995
173,eurosat_imgs/3_Highway_23.png,3,Highway,3,1,1782532700.883824,1782532704.1094038,3.2255797386169434,9.461403961576265,3.244
174,eurosat_imgs/3_Highway_24.png,3,HerbaceousVegetation,2,0,1782532704.1104329,1782532707.8629804,3.7525475025177,10.930374879909285,3.244
175,eurosat_imgs/3_Highway_25.png,3,HerbaceousVegetation,2,0,1782532707.8640263,1782532711.5818522,3.7178258895874023,11.071516507105395,3.241
176,eurosat_imgs/3_Highway_26.png,3,HerbaceousVegetation,2,0,1782532711.582897,1782532715.2965484,3.713651418685913,11.157890757224775,3.2455
177,eurosat_imgs/3_Highway_27.png,3,HerbaceousVegetation,2,0,1782532715.2975729,1782532719.018146,3.7205731868743896,10.922362685600916,3.241
178,eurosat_imgs/3_Highway_28.png,3,HerbaceousVegetation,2,0,1782532719.0192053,1782532722.7402036,3.7209982872009277,11.004796055634817,3.241
179,eurosat_imgs/3_Highway_29.png,3,Highway,3,1,1782532722.7412937,1782532725.9490817,3.2077879905700684,9.485486370044095,3.244
